,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,メッセンジャー,右,3.54,ヤクルト,坂口 智隆,左,.311,2,21,45,6,右安
1,0100,1回表,阪神,メッセンジャー,右,3.54,ヤクルト,青木 宣親,左,.312,6,42,37,2,二ゴロ
2,1010,1回表,阪神,メッセンジャー,右,3.54,ヤクルト,山田 哲人,右,.322,26,59,71,26,四球
3,1110,1回表,阪神,メッセンジャー,右,3.54,ヤクルト,バレンティン,右,.277,26,85,59,0,遊併打
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ヤクルト,カラシティー,右,3.34,阪神,糸原 健斗,左,.293,1,22,57,4,左安
6,0100,1回裏,ヤクルト,カラシティー,右,3.34,阪神,北條 史也,右,.359,1,13,11,0,三ゴロ
7,1100,1回裏,ヤクルト,カラシティー,右,3.34,阪神,福留 孝介,左,.279,9,46,49,0,右本
8,1000,1回裏,ヤクルト,カラシティー,右,3.34,阪神,糸井 嘉男,左,.296,12,46,47,15,四球
9,1100,1回裏,ヤクルト,カラシティー,右,3.34,阪神,陽川 尚将,右,.263,4,27,12,1,空三振
10,2100,1回裏,ヤクルト,カラシティー,右,3.34,阪神,ロサリオ,右,.246,7,32,14,0,右飛
11,3000,,,,,,,,,,,,,,
12,0000,2回表,阪神,メッセンジャー,右,3.54,ヤクルト,雄平,左,.313,5,34,17,5,二ゴロ
13,1000,2回表,阪神,メッセンジャー,右,3.54,ヤクルト,川端 慎吾,左,.258,3,22,27,1,見三振
14,2000,2回表,阪神,メッセンジャー,右,3.54,ヤクルト,西浦 直亨,右,.261,7,39,24,1,右安
15,2100,2回表,阪神,メッセンジャー,右,3.54,ヤクルト,中村 悠平,右,.198,4,21,22,2,三ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ヤクルト,カラシティー,右,3.34,阪神,中谷 将大,右,.237,3,17,11,0,右飛
18,1000,2回裏,ヤクルト,カラシティー,右,3.34,阪神,梅野 隆太郎,右,.230,4,22,21,2,見三振
19,2000,2回裏,ヤクルト,カラシティー,右,3.34,阪神,メッセンジャー,右,.121,0,1,2,0,一ゴロ
20,3000,,,,,,,,,,,,,,
21,0000,3回表,阪神,メッセンジャー,右,3.54,ヤクルト,カラシティー,右,.333,1,3,0,0,空三振
22,1000,3回表,阪神,メッセンジャー,右,3.54,ヤクルト,坂口 智隆,左,.311,2,21,45,6,空三振
23,2000,3回表,阪神,メッセンジャー,右,3.54,ヤクルト,青木 宣親,左,.312,6,42,37,2,二ゴロ
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,ヤクルト,カラシティー,右,3.34,阪神,糸原 健斗,左,.293,1,22,57,4,二ゴロ
26,1000,3回裏,ヤクルト,カラシティー,右,3.34,阪神,北條 史也,右,.359,1,13,11,0,投ゴロ
27,2000,3回裏,ヤクルト,カラシティー,右,3.34,阪神,福留 孝介,左,.279,9,46,49,0,右２
28,2010,3回裏,ヤクルト,カラシティー,右,3.34,阪神,糸井 嘉男,左,.296,12,46,47,15,四球
29,2110,3回裏,ヤクルト,カラシティー,右,3.34,阪神,陽川 尚将,右,.263,4,27,12,1,一邪飛
30,3000,,,,,,,,,,,,,,
31,0000,4回表,阪神,メッセンジャー,右,3.54,ヤクルト,山田 哲人,右,.322,26,59,71,26,左本
32,0000,4回表,阪神,メッセンジャー,右,3.54,ヤクルト,バレンティン,右,.277,26,85,59,0,中安
33,0100,4回表,阪神,メッセンジャー,右,3.54,ヤクルト,雄平,左,.313,5,34,17,5,右２
34,0011,4回表,阪神,メッセンジャー,右,3.54,ヤクルト,川端 慎吾,左,.258,3,22,27,1,中３
35,0001,4回表,阪神,メッセンジャー,右,3.54,ヤクルト,西浦 直亨,右,.261,7,39,24,1,四球
36,0101,4回表,阪神,メッセンジャー,右,3.54,ヤクルト,中村 悠平,右,.198,4,21,22,2,投ゴロ
37,1011,4回表,阪神,メッセンジャー,右,3.54,ヤクルト,カラシティー,右,.333,1,3,0,0,右３
38,1001,4回表,阪神,メッセンジャー,右,3.54,ヤクルト,坂口 智隆,左,.311,2,21,45,6,右安
39,1100,4回表,阪神,メッセンジャー,右,3.54,ヤクルト,青木 宣親,左,.312,6,42,37,2,一併打
40,3000,,,,,,,,,,,,,,
41,0000,4回裏,ヤクルト,カラシティー,右,3.34,阪神,ロサリオ,右,.246,7,32,14,0,中安
42,0100,4回裏,ヤクルト,カラシティー,右,3.34,阪神,中谷 将大,右,.237,3,17,11,0,空三振
43,1100,4回裏,ヤクルト,カラシティー,右,3.34,阪神,梅野 隆太郎,右,.230,4,22,21,2,空三振
44,2100,4回裏,ヤクルト,カラシティー,右,3.34,阪神,鳥谷 敬,左,.211,0,13,26,0,投ゴロ
45,3000,,,,,,,,,,,,,,
46,0000,5回表,阪神,望月 惇志,右,4.73,ヤクルト,山田 哲人,右,.322,26,59,71,26,一飛
47,1000,5回表,阪神,望月 惇志,右,4.73,ヤクルト,バレンティン,右,.277,26,85,59,0,右飛
48,2000,5回表,阪神,望月 惇志,右,4.73,ヤクルト,雄平,左,.313,5,34,17,5,中本
49,2000,5回表,阪神,望月 惇志,右,4.73,ヤクルト,川端 慎吾,左,.258,3,22,27,1,遊ゴロ
50,3000,,,,,,,,,,,,,,
51,0000,5回裏,ヤクルト,カラシティー,右,3.34,阪神,糸原 健斗,左,.293,1,22,57,4,中飛
