,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,ジョンソン,左,2.93,阪神,糸原 健斗,左,.284,1,26,69,4,一ゴロ
1,1000,1回表,広島,ジョンソン,左,2.93,阪神,北條 史也,右,.332,1,18,17,1,投ゴロ
2,2000,1回表,広島,ジョンソン,左,2.93,阪神,福留 孝介,左,.286,13,62,61,0,左安
3,2100,1回表,広島,ジョンソン,左,2.93,阪神,糸井 嘉男,左,.312,15,62,67,18,四球
4,2110,1回表,広島,ジョンソン,左,2.93,阪神,陽川 尚将,右,.238,4,31,12,3,空三振
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,阪神,メッセンジャー,右,3.35,広島,野間 峻祥,左,.296,4,38,23,16,空三振
7,1000,1回裏,阪神,メッセンジャー,右,3.35,広島,菊池 涼介,右,.242,12,50,42,9,右飛
8,2000,1回裏,阪神,メッセンジャー,右,3.35,広島,丸 佳浩,左,.321,31,78,105,10,中飛
9,3000,,,,,,,,,,,,,,
10,0000,2回表,広島,ジョンソン,左,2.93,阪神,大山 悠輔,右,.240,2,22,18,2,一邪飛
11,1000,2回表,広島,ジョンソン,左,2.93,阪神,俊介,右,.242,2,19,6,1,右２
12,1010,2回表,広島,ジョンソン,左,2.93,阪神,梅野 隆太郎,右,.245,8,33,28,3,右２
13,1011,2回表,広島,ジョンソン,左,2.93,阪神,メッセンジャー,右,.152,0,3,3,0,一ゴロ
14,2001,2回表,広島,ジョンソン,左,2.93,阪神,糸原 健斗,左,.284,1,26,69,4,四球
15,2101,2回表,広島,ジョンソン,左,2.93,阪神,北條 史也,右,.332,1,18,17,1,右飛
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,阪神,メッセンジャー,右,3.35,広島,鈴木 誠也,右,.334,27,81,70,4,左飛
18,1000,2回裏,阪神,メッセンジャー,右,3.35,広島,松山 竜平,左,.317,11,65,37,2,左飛
19,2000,2回裏,阪神,メッセンジャー,右,3.35,広島,田中 広輔,左,.258,9,51,64,21,中飛
20,3000,,,,,,,,,,,,,,
21,0000,3回表,広島,ジョンソン,左,2.93,阪神,福留 孝介,左,.286,13,62,61,0,中飛
22,1000,3回表,広島,ジョンソン,左,2.93,阪神,糸井 嘉男,左,.312,15,62,67,18,空三振
23,2000,3回表,広島,ジョンソン,左,2.93,阪神,陽川 尚将,右,.238,4,31,12,3,右安
24,2010,3回表,広島,ジョンソン,左,2.93,阪神,大山 悠輔,右,.240,2,22,18,2,四球
25,2110,3回表,広島,ジョンソン,左,2.93,阪神,俊介,右,.242,2,19,6,1,二安
26,2111,3回表,広島,ジョンソン,左,2.93,阪神,梅野 隆太郎,右,.245,8,33,28,3,右飛
27,3000,,,,,,,,,,,,,,
28,0000,3回裏,阪神,メッセンジャー,右,3.35,広島,西川 龍馬,左,.322,6,40,20,3,左安
29,0100,3回裏,阪神,メッセンジャー,右,3.35,広島,石原 慶幸,右,.171,1,5,5,0,一犠打
30,1010,3回裏,阪神,メッセンジャー,右,3.35,広島,ジョンソン,左,.108,0,2,3,0,四球
31,1110,3回裏,阪神,メッセンジャー,右,3.35,広島,野間 峻祥,左,.296,4,38,23,16,左安
32,1110,3回裏,阪神,メッセンジャー,右,3.35,広島,菊池 涼介,右,.242,12,50,42,9,中安
33,1110,3回裏,阪神,メッセンジャー,右,3.35,広島,丸 佳浩,左,.321,31,78,105,10,四球
34,1111,3回裏,阪神,メッセンジャー,右,3.35,広島,鈴木 誠也,右,.334,27,81,70,4,三ゴロ
35,2111,3回裏,阪神,メッセンジャー,右,3.35,広島,松山 竜平,左,.317,11,65,37,2,見三振
36,3000,,,,,,,,,,,,,,
37,0000,4回表,広島,ジョンソン,左,2.93,阪神,メッセンジャー,右,.152,0,3,3,0,空三振
38,1000,4回表,広島,ジョンソン,左,2.93,阪神,糸原 健斗,左,.284,1,26,69,4,見三振
39,2000,4回表,広島,ジョンソン,左,2.93,阪神,北條 史也,右,.332,1,18,17,1,左安
40,2100,4回表,広島,ジョンソン,左,2.93,阪神,福留 孝介,左,.286,13,62,61,0,右２
41,2011,4回表,広島,ジョンソン,左,2.93,阪神,糸井 嘉男,左,.312,15,62,67,18,一失
42,2010,4回表,広島,ジョンソン,左,2.93,阪神,陽川 尚将,右,.238,4,31,12,3,三ゴロ
43,3000,,,,,,,,,,,,,,
44,0000,4回裏,阪神,メッセンジャー,右,3.35,広島,田中 広輔,左,.258,9,51,64,21,投ゴロ
45,1000,4回裏,阪神,メッセンジャー,右,3.35,広島,西川 龍馬,左,.322,6,40,20,3,左本
46,1000,4回裏,阪神,メッセンジャー,右,3.35,広島,石原 慶幸,右,.171,1,5,5,0,一ゴロ
47,2000,4回裏,阪神,メッセンジャー,右,3.35,広島,ジョンソン,左,.108,0,2,3,0,遊ゴロ
48,3000,,,,,,,,,,,,,,
49,0000,5回表,広島,ジョンソン,左,2.93,阪神,大山 悠輔,右,.240,2,22,18,2,左２
50,0010,5回表,広島,ジョンソン,左,2.93,阪神,俊介,右,.242,2,19,6,1,右安
51,0101,5回表,広島,ジョンソン,左,2.93,阪神,梅野 隆太郎,右,.245,8,33,28,3,一直
52,2001,5回表,広島,ジョンソン,左,2.93,阪神,メッセンジャー,右,.152,0,3,3,0,見三振
53,3000,,,,,,,,,,,,,,
54,0000,5回裏,阪神,メッセンジャー,右,3.35,広島,野間 峻祥,左,.296,4,38,23,16,三直
55,1000,5回裏,阪神,メッセンジャー,右,3.35,広島,菊池 涼介,右,.242,12,50,42,9,右邪飛
56,2000,5回裏,阪神,メッセンジャー,右,3.35,広島,丸 佳浩,左,.321,31,78,105,10,空三振
57,3000,,,,,,,,,,,,,,
58,0000,6回表,広島,アドゥワ 誠,右,3.43,阪神,糸原 健斗,左,.284,1,26,69,4,中安
59,0100,6回表,広島,アドゥワ 誠,右,3.43,阪神,北條 史也,右,.332,1,18,17,1,捕犠打
60,1010,6回表,広島,アドゥワ 誠,右,3.43,阪神,福留 孝介,左,.286,13,62,61,0,一ゴロ
61,2001,6回表,広島,アドゥワ 誠,右,3.43,阪神,糸井 嘉男,左,.312,15,62,67,18,右安
62,2100,6回表,広島,アドゥワ 誠,右,3.43,阪神,陽川 尚将,右,.238,4,31,12,3,左飛
63,3000,,,,,,,,,,,,,,
64,0000,6回裏,阪神,メッセンジャー,右,3.35,広島,鈴木 誠也,右,.334,27,81,70,4,三ゴロ
65,1000,6回裏,阪神,メッセンジャー,右,3.35,広島,松山 竜平,左,.317,11,65,37,2,一ゴロ
66,2000,6回裏,阪神,メッセンジャー,右,3.35,広島,田中 広輔,左,.258,9,51,64,21,二ゴロ
67,3000,,,,,,,,,,,,,,
68,0000,7回表,広島,今村 猛,右,4.96,阪神,大山 悠輔,右,.240,2,22,18,2,一邪飛
69,1000,7回表,広島,今村 猛,右,4.96,阪神,俊介,右,.242,2,19,6,1,遊ゴロ
70,2000,7回表,広島,今村 猛,右,4.96,阪神,梅野 隆太郎,右,.245,8,33,28,3,右飛
71,3000,,,,,,,,,,,,,,
72,0000,7回裏,阪神,メッセンジャー,右,3.35,広島,西川 龍馬,左,.322,6,40,20,3,一ゴロ
73,1000,7回裏,阪神,メッセンジャー,右,3.35,広島,會澤 翼,右,.310,12,35,30,0,二飛
74,2000,7回裏,阪神,メッセンジャー,右,3.35,広島,バティスタ,右,.255,23,48,22,0,四球
75,2100,7回裏,阪神,メッセンジャー,右,3.35,広島,野間 峻祥,左,.296,4,38,23,16,見逃し
76,3000,,,,,,,,,,,,,,
77,0000,8回表,広島,佐藤 祥万,左,4.26,阪神,鳥谷 敬,左,.225,1,18,32,1,遊ゴロ
78,1000,8回表,広島,佐藤 祥万,左,4.26,阪神,糸原 健斗,左,.284,1,26,69,4,投ゴロ
79,2000,8回表,広島,佐藤 祥万,左,4.26,阪神,北條 史也,右,.332,1,18,17,1,中飛
80,3000,,,,,,,,,,,,,,
81,0000,8回裏,阪神,藤川 球児,右,2.18,広島,野間 峻祥,左,.296,4,38,23,16,左安
82,0100,8回裏,阪神,藤川 球児,右,2.18,広島,菊池 涼介,右,.242,12,50,42,9,一犠打
83,1010,8回裏,阪神,藤川 球児,右,2.18,広島,丸 佳浩,左,.321,31,78,105,10,空三振
84,2010,8回裏,阪神,藤川 球児,右,2.18,広島,鈴木 誠也,右,.334,27,81,70,4,四球
85,2110,8回裏,阪神,藤川 球児,右,2.18,広島,松山 竜平,左,.317,11,65,37,2,右安
86,2101,8回裏,阪神,能見 篤史,左,3.05,広島,田中 広輔,左,.258,9,51,64,21,ボール
87,2000,9回表,広島,中崎 翔太,右,2.73,阪神,福留 孝介,左,.286,13,62,61,0,空三振
88,1000,9回表,広島,中崎 翔太,右,2.73,阪神,糸井 嘉男,左,.312,15,62,67,18,見三振
89,2000,9回表,広島,中崎 翔太,右,2.73,阪神,陽川 尚将,右,.238,4,31,12,3,遊ゴロ
90,3000,,,,,,,,,,,,,,
91,0000,9回裏,阪神,能見 篤史,左,3.05,広島,西川 龍馬,左,.322,6,40,20,3,遊ゴロ
92,1000,9回裏,阪神,能見 篤史,左,3.05,広島,會澤 翼,右,.310,12,35,30,0,三ゴロ
93,2000,9回裏,阪神,能見 篤史,左,3.05,広島,新井 貴浩,右,.214,4,20,9,0,左安
94,2100,9回裏,阪神,能見 篤史,左,3.05,広島,野間 峻祥,左,.296,4,38,23,16,遊ゴロ
95,3000,,,,,,,,,,,,,,
96,0000,10回表,広島,一岡 竜司,右,3.21,阪神,大山 悠輔,右,.240,2,22,18,2,左安
97,0100,10回表,広島,一岡 竜司,右,3.21,阪神,俊介,右,.242,2,19,6,1,投犠打
98,1010,10回表,広島,一岡 竜司,右,3.21,阪神,梅野 隆太郎,右,.245,8,33,28,3,左飛
99,2010,10回表,広島,一岡 竜司,右,3.21,阪神,原口 文仁,右,.337,1,16,7,0,
100,2110,10回表,広島,一岡 竜司,右,3.21,阪神,伊藤 隼太,左,.275,1,12,17,0,一ゴロ
101,3000,,,,,,,,,,,,,,
102,0000,10回裏,阪神,桑原 謙太朗,右,2.93,広島,菊池 涼介,右,.242,12,50,42,9,空三振
103,1000,10回裏,阪神,桑原 謙太朗,右,2.93,広島,丸 佳浩,左,.321,31,78,105,10,四球
104,1100,10回裏,阪神,桑原 謙太朗,右,2.93,広島,鈴木 誠也,右,.334,27,81,70,4,三飛
105,2100,10回裏,阪神,桑原 謙太朗,右,2.93,広島,松山 竜平,左,.317,11,65,37,2,ボール
106,3000,,,,,,,,,,,,,,
107,0000,11回表,広島,ジャクソン,右,2.63,阪神,北條 史也,右,.332,1,18,17,1,空三振
108,1000,11回表,広島,ジャクソン,右,2.63,阪神,福留 孝介,左,.286,13,62,61,0,空三振
109,2000,11回表,広島,ジャクソン,右,2.63,阪神,糸井 嘉男,左,.312,15,62,67,18,左飛
110,3000,,,,,,,,,,,,,,
111,0000,11回裏,阪神,岩崎 優,左,4.74,広島,松山 竜平,左,.317,11,65,37,2,左飛
112,1000,11回裏,阪神,岩崎 優,左,4.74,広島,田中 広輔,左,.258,9,51,64,21,空三振
113,2000,11回裏,阪神,岩崎 優,左,4.74,広島,西川 龍馬,左,.322,6,40,20,3,左安
114,2100,11回裏,阪神,岡本 洋介,右,3.56,広島,會澤 翼,右,.310,12,35,30,0,ボール
115,3000,,,,,,,,,,,,,,
116,0000,12回表,広島,フランスア,左,1.65,阪神,陽川 尚将,右,.238,4,31,12,3,三直
117,1000,12回表,広島,フランスア,左,1.65,阪神,大山 悠輔,右,.240,2,22,18,2,左飛
118,2000,12回表,広島,フランスア,左,1.65,阪神,俊介,右,.242,2,19,6,1,二飛
119,3000,,,,,,,,,,,,,,
120,0000,12回裏,阪神,ドリス,右,2.57,広島,小窪 哲也,右,.400,0,2,1,0,右安
121,0100,12回裏,阪神,ドリス,右,2.57,広島,堂林 翔太,右,.229,0,5,2,0,投犠打
122,1010,12回裏,阪神,ドリス,右,2.57,広島,野間 峻祥,左,.296,4,38,23,16,二ゴロ
123,2001,12回裏,阪神,ドリス,右,2.57,広島,菊池 涼介,右,.242,12,50,42,9,ヒットフライ
