,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,榎田 大樹,左,2.98,楽天,田中 和基,右,.320,5,15,11,11,遊ゴロ
1,1000,1回表,西武,榎田 大樹,左,2.98,楽天,茂木 栄五郎,左,.259,5,15,25,8,中安
2,1100,1回表,西武,榎田 大樹,左,2.98,楽天,島内 宏明,左,.252,3,13,14,7,投安
3,1110,1回表,西武,榎田 大樹,左,2.98,楽天,今江 年晶,右,.298,5,29,15,0,遊飛
4,2110,1回表,西武,榎田 大樹,左,2.98,楽天,銀次,左,.257,3,24,26,1,中飛
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,楽天,美馬 学,右,5.14,西武,秋山 翔吾,左,.354,12,47,41,7,四球
7,0100,1回裏,楽天,美馬 学,右,5.14,西武,源田 壮亮,左,.282,0,30,24,22,空三振
8,2000,1回裏,楽天,美馬 学,右,5.14,西武,浅村 栄斗,右,.302,16,58,38,3,三ゴロ
9,3000,,,,,,,,,,,,,,
10,0000,2回表,西武,榎田 大樹,左,2.98,楽天,アマダー,右,.257,10,27,18,1,左飛
11,1000,2回表,西武,榎田 大樹,左,2.98,楽天,藤田 一也,左,.275,3,8,10,0,遊飛
12,2000,2回表,西武,榎田 大樹,左,2.98,楽天,ペゲーロ,左,.236,16,37,18,1,遊飛
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,楽天,美馬 学,右,5.14,西武,山川 穂高,右,.272,20,65,51,0,左安
15,0100,2回裏,楽天,美馬 学,右,5.14,西武,森 友哉,左,.289,8,43,33,5,中安
16,0110,2回裏,楽天,美馬 学,右,5.14,西武,外崎 修汰,右,.292,10,41,32,19,投ゴロ
17,1110,2回裏,楽天,美馬 学,右,5.14,西武,栗山 巧,左,.255,4,28,30,0,左飛
18,2101,2回裏,楽天,美馬 学,右,5.14,西武,中村 剛也,右,.133,3,8,9,0,左飛
19,3000,,,,,,,,,,,,,,
20,0000,3回表,西武,榎田 大樹,左,2.98,楽天,嶋 基宏,右,.192,0,15,15,1,空三振
21,1000,3回表,西武,榎田 大樹,左,2.98,楽天,田中 和基,右,.320,5,15,11,11,三ゴロ
22,2000,3回表,西武,榎田 大樹,左,2.98,楽天,茂木 栄五郎,左,.259,5,15,25,8,一失
23,2100,3回表,西武,榎田 大樹,左,2.98,楽天,島内 宏明,左,.252,3,13,14,7,四球
24,2110,3回表,西武,榎田 大樹,左,2.98,楽天,今江 年晶,右,.298,5,29,15,0,遊ゴロ
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,楽天,美馬 学,右,5.14,西武,斉藤 彰吾,左,.375,1,4,2,2,左飛
27,1000,3回裏,楽天,美馬 学,右,5.14,西武,秋山 翔吾,左,.354,12,47,41,7,一ゴロ
28,2000,3回裏,楽天,美馬 学,右,5.14,西武,源田 壮亮,左,.282,0,30,24,22,空三振
29,3000,,,,,,,,,,,,,,
30,0000,4回表,西武,榎田 大樹,左,2.98,楽天,銀次,左,.257,3,24,26,1,遊安
31,0100,4回表,西武,榎田 大樹,左,2.98,楽天,アマダー,右,.257,10,27,18,1,中本
32,0000,4回表,西武,榎田 大樹,左,2.98,楽天,藤田 一也,左,.275,3,8,10,0,三邪飛
33,1000,4回表,西武,榎田 大樹,左,2.98,楽天,ペゲーロ,左,.236,16,37,18,1,右飛
34,2000,4回表,西武,榎田 大樹,左,2.98,楽天,嶋 基宏,右,.192,0,15,15,1,三ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,楽天,美馬 学,右,5.14,西武,浅村 栄斗,右,.302,16,58,38,3,右２
37,0010,4回裏,楽天,美馬 学,右,5.14,西武,山川 穂高,右,.272,20,65,51,0,右飛
38,1001,4回裏,楽天,美馬 学,右,5.14,西武,森 友哉,左,.289,8,43,33,5,四球
39,1101,4回裏,楽天,美馬 学,右,5.14,西武,外崎 修汰,右,.292,10,41,32,19,投ゴロ
40,2100,4回裏,楽天,美馬 学,右,5.14,西武,栗山 巧,左,.255,4,28,30,0,中２
41,2010,4回裏,楽天,美馬 学,右,5.14,西武,中村 剛也,右,.133,3,8,9,0,左安
42,2100,4回裏,楽天,美馬 学,右,5.14,西武,斉藤 彰吾,左,.375,1,4,2,2,四球
43,2110,4回裏,楽天,美馬 学,右,5.14,西武,秋山 翔吾,左,.354,12,47,41,7,中飛
44,3000,,,,,,,,,,,,,,
45,0000,5回表,西武,榎田 大樹,左,2.98,楽天,田中 和基,右,.320,5,15,11,11,空三振
46,1000,5回表,西武,榎田 大樹,左,2.98,楽天,三好 匠,右,.118,0,0,2,0,空三振
47,2000,5回表,西武,榎田 大樹,左,2.98,楽天,島内 宏明,左,.252,3,13,14,7,一ゴロ
48,3000,,,,,,,,,,,,,,
49,0000,5回裏,楽天,美馬 学,右,5.14,西武,源田 壮亮,左,.282,0,30,24,22,一ゴロ
50,1000,5回裏,楽天,美馬 学,右,5.14,西武,浅村 栄斗,右,.302,16,58,38,3,中本
