,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,涌井 秀章,右,3.51,オリックス,宗 佑磨,左,.203,0,4,3,1,空三振
1,1000,1回表,ロッテ,涌井 秀章,右,3.51,オリックス,吉田 正尚,左,.295,3,10,8,0,左飛
2,2000,1回表,ロッテ,涌井 秀章,右,3.51,オリックス,小谷野 栄一,右,.269,0,6,7,0,三直
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,荻野 貴司,右,.303,1,6,5,6,遊ゴロ
5,1000,1回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,藤岡 裕大,左,.222,2,5,9,1,中安
6,1010,1回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,中村 奨吾,右,.281,1,8,4,7,一ゴロ
7,2001,1回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,井上 晴哉,右,.255,2,12,7,0,空三振
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ロッテ,涌井 秀章,右,3.51,オリックス,ロメロ,右,.183,2,6,6,0,二直
10,1000,2回表,ロッテ,涌井 秀章,右,3.51,オリックス,マレーロ,右,.218,5,15,4,1,中安
11,1100,2回表,ロッテ,涌井 秀章,右,3.51,オリックス,Ｔ－岡田,左,.239,0,2,6,1,空三振
12,2100,2回表,ロッテ,涌井 秀章,右,3.51,オリックス,安達 了一,右,.192,0,2,3,3,四球
13,2110,2回表,ロッテ,涌井 秀章,右,3.51,オリックス,若月 健矢,右,.269,0,4,2,0,右２
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,鈴木 大地,左,.231,1,7,8,1,左飛
16,1000,2回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,清田 育宏,右,.313,1,2,6,0,空三振
17,2000,2回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,李 杜軒,右,.182,0,3,2,0,空三振
18,3000,,,,,,,,,,,,,,
19,0000,3回表,ロッテ,涌井 秀章,右,3.51,オリックス,福田 周平,左,.000,0,0,0,0,遊直
20,1000,3回表,ロッテ,涌井 秀章,右,3.51,オリックス,宗 佑磨,左,.203,0,4,3,1,投ゴロ
21,2000,3回表,ロッテ,涌井 秀章,右,3.51,オリックス,吉田 正尚,左,.295,3,10,8,0,右飛
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,田村 龍弘,右,.250,0,7,5,0,空三振
24,1000,3回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,根元 俊一,左,.300,0,0,0,0,二ゴロ
25,2000,3回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,荻野 貴司,右,.303,1,6,5,6,中飛
26,3000,,,,,,,,,,,,,,
27,0000,4回表,ロッテ,涌井 秀章,右,3.51,オリックス,小谷野 栄一,右,.269,0,6,7,0,二ゴロ
28,1000,4回表,ロッテ,涌井 秀章,右,3.51,オリックス,ロメロ,右,.183,2,6,6,0,三ゴロ
29,2000,4回表,ロッテ,涌井 秀章,右,3.51,オリックス,マレーロ,右,.218,5,15,4,1,四球
30,2100,4回表,ロッテ,涌井 秀章,右,3.51,オリックス,Ｔ－岡田,左,.239,0,2,6,1,左飛
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,藤岡 裕大,左,.222,2,5,9,1,一ゴロ
33,1000,4回裏,オリックス,田嶋 大樹,左,4.11,ロッテ,中村 奨吾,右,.281,1,8,4,7,左飛
34,2000,,,,,,,,,,,,,,
35,3000,,,,,,,,,,,,,,
