,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,神里 和毅,左,.314,0,2,2,6,遊ゴロ
1,1000,1回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,大和,右,.241,0,0,4,2,中飛
2,2000,1回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,筒香 嘉智,左,.273,2,8,3,0,右安
3,2010,1回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,ロペス,右,.212,1,2,2,0,三飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,立岡 宗一郎,左,.316,0,2,3,3,四球
6,0100,1回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,吉川 尚輝,左,.256,0,1,0,0,死球
7,0110,1回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,坂本 勇人,右,.308,0,6,6,1,遊併打
8,2001,1回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,ゲレーロ,右,.257,0,1,8,0,左飛
9,3000,,,,,,,,,,,,,,
10,0000,2回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,宮崎 敏郎,右,.188,1,2,2,0,空三振
11,1000,2回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,乙坂 智,左,.143,0,0,0,0,一ゴロ
12,2000,2回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,嶺井 博希,右,.316,2,3,2,0,四球
13,2100,2回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,飯塚 悟史,左,.000,0,0,0,0,中飛
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,マギー,右,.237,0,3,2,0,空三振
16,1000,2回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,岡本 和真,右,.306,2,11,6,1,空三振
17,2000,2回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,亀井 善行,左,.077,0,1,2,0,二安
18,2100,2回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,小林 誠司,右,.556,1,6,5,0,遊ゴロ
19,3000,,,,,,,,,,,,,,
20,0000,3回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,倉本 寿彦,左,.300,0,5,1,0,中飛
21,1000,3回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,神里 和毅,左,.314,0,2,2,6,空三振
22,2000,3回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,大和,右,.241,0,0,4,2,遊ゴロ
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,山口 俊,右,.000,0,0,0,0,二ゴロ
25,1000,3回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,立岡 宗一郎,左,.316,0,2,3,3,三安
26,1100,3回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,吉川 尚輝,左,.256,0,1,0,0,見三振
27,2100,3回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,坂本 勇人,右,.308,0,6,6,1,中飛
28,3000,,,,,,,,,,,,,,
29,0000,4回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,筒香 嘉智,左,.273,2,8,3,0,左安
30,0010,4回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,ロペス,右,.212,1,2,2,0,一邪飛
31,1010,4回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,宮崎 敏郎,右,.188,1,2,2,0,二ゴロ
32,2001,4回表,巨人,山口 俊,右,2.77,ＤｅＮＡ,乙坂 智,左,.143,0,0,0,0,二ゴロ
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,ＤｅＮＡ,飯塚 悟史,右,1.64,巨人,ゲレーロ,右,.257,0,1,8,0,左２
