,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,バンデンハーク,右,2.84,楽天,茂木 栄五郎,左,.275,0,3,11,2,中安
1,0100,1回表,ソフトバンク,バンデンハーク,右,2.84,楽天,藤田 一也,左,.357,0,2,2,0,投犠打
2,1010,1回表,ソフトバンク,バンデンハーク,右,2.84,楽天,島内 宏明,左,.239,1,1,4,4,中安
3,1101,1回表,ソフトバンク,バンデンハーク,右,2.84,楽天,ウィーラー,右,.242,0,1,6,0,空三振
4,2011,1回表,ソフトバンク,バンデンハーク,右,2.84,楽天,岡島 豪郎,左,.302,2,5,6,0,四球
5,2111,1回表,ソフトバンク,バンデンハーク,右,2.84,楽天,アマダー,右,.255,2,7,7,1,中飛
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,楽天,辛島 航,左,2.55,ソフトバンク,川島 慶三,右,.500,1,4,3,1,中飛
8,1000,1回裏,楽天,辛島 航,左,2.55,ソフトバンク,上林 誠知,左,.326,1,5,3,1,右２
9,1010,1回裏,楽天,辛島 航,左,2.55,ソフトバンク,柳田 悠岐,左,.286,3,12,10,5,左飛
10,2010,1回裏,楽天,辛島 航,左,2.55,ソフトバンク,内川 聖一,右,.200,0,3,2,0,遊ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回表,ソフトバンク,バンデンハーク,右,2.84,楽天,今江 年晶,右,.250,2,8,2,0,二邪飛
13,1000,2回表,ソフトバンク,バンデンハーク,右,2.84,楽天,山下 斐紹,左,.500,0,1,0,0,二ゴロ
14,2000,2回表,ソフトバンク,バンデンハーク,右,2.84,楽天,八百板 卓丸,左,.000,0,0,0,0,空三振
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,楽天,辛島 航,左,2.55,ソフトバンク,デスパイネ,右,.176,3,6,5,0,四球
17,0100,2回裏,楽天,辛島 航,左,2.55,ソフトバンク,松田 宣浩,右,.239,3,8,7,2,左安
