,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,バリオス,右,3.61,ヤクルト,坂口 智隆,左,.325,2,20,44,6,遊ゴロ
1,1000,1回表,ＤｅＮＡ,バリオス,右,3.61,ヤクルト,青木 宣親,左,.307,6,40,28,1,一ゴロ
2,2000,1回表,ＤｅＮＡ,バリオス,右,3.61,ヤクルト,山田 哲人,右,.302,18,40,59,17,遊安
3,2100,1回表,ＤｅＮＡ,バリオス,右,3.61,ヤクルト,バレンティン,右,.254,19,67,51,0,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,桑原 将志,右,.275,5,12,11,12,右安
6,0000,1回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,柴田 竜拓,左,.204,3,6,14,2,空三振
7,2000,1回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,ソト,右,.312,9,26,6,0,左２
8,2010,1回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,筒香 嘉智,左,.301,19,50,46,0,二ゴロ
9,3000,,,,,,,,,,,,,,
10,0000,2回表,ＤｅＮＡ,バリオス,右,3.61,ヤクルト,雄平,左,.297,3,26,14,3,投安
11,0000,2回表,ＤｅＮＡ,武藤 祐太,右,4.67,ヤクルト,西浦 直亨,右,.265,6,33,20,1,空三振
12,2000,2回表,ＤｅＮＡ,武藤 祐太,右,4.67,ヤクルト,川端 慎吾,左,.254,1,11,22,0,投ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,宮崎 敏郎,右,.316,16,42,20,0,三ゴロ
15,1000,2回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,梶谷 隆幸,左,.284,6,14,8,4,一ゴロ
16,2000,2回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,伊藤 光,右,.500,0,0,0,0,中安
17,2100,2回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,武藤 祐太,右,-,0,0,0,0,二ゴロ
18,3000,,,,,,,,,,,,,,
19,0000,3回表,ＤｅＮＡ,武藤 祐太,右,4.67,ヤクルト,中村 悠平,右,.189,2,15,21,2,見三振
20,1000,3回表,ＤｅＮＡ,武藤 祐太,右,4.67,ヤクルト,小川 泰弘,右,.000,0,0,1,0,空三振
21,2000,3回表,ＤｅＮＡ,武藤 祐太,右,4.67,ヤクルト,坂口 智隆,左,.325,2,20,44,6,右安
22,2100,3回表,ＤｅＮＡ,武藤 祐太,右,4.67,ヤクルト,青木 宣親,左,.307,6,40,28,1,右飛
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,倉本 寿彦,左,.228,1,10,3,1,二ゴロ
25,1000,3回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,桑原 将志,右,.275,5,12,11,12,見三振
26,2000,3回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,柴田 竜拓,左,.204,3,6,14,2,一ゴロ
27,3000,,,,,,,,,,,,,,
28,0000,4回表,ＤｅＮＡ,武藤 祐太,右,4.67,ヤクルト,山田 哲人,右,.302,18,40,59,17,四球
29,0100,4回表,ＤｅＮＡ,武藤 祐太,右,4.67,ヤクルト,バレンティン,右,.254,19,67,51,0,三併打
30,2000,4回表,ＤｅＮＡ,武藤 祐太,右,4.67,ヤクルト,雄平,左,.297,3,26,14,3,一ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,ソト,右,.312,9,26,6,0,投ゴロ
33,1000,4回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,筒香 嘉智,左,.301,19,50,46,0,空三振
34,2000,4回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,宮崎 敏郎,右,.316,16,42,20,0,遊ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,5回表,ＤｅＮＡ,須田 幸太,右,9.64,ヤクルト,西浦 直亨,右,.265,6,33,20,1,中飛
37,1000,5回表,ＤｅＮＡ,須田 幸太,右,9.64,ヤクルト,川端 慎吾,左,.254,1,11,22,0,二ゴロ
38,2000,5回表,ＤｅＮＡ,須田 幸太,右,9.64,ヤクルト,中村 悠平,右,.189,2,15,21,2,二飛
39,3000,,,,,,,,,,,,,,
40,0000,5回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,梶谷 隆幸,左,.284,6,14,8,4,遊直
41,1000,5回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,伊藤 光,右,.500,0,0,0,0,左飛
42,2000,5回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,楠本 泰史,左,.186,0,1,5,2,遊飛
43,3000,,,,,,,,,,,,,,
44,0000,6回表,ＤｅＮＡ,加賀 繁,右,6.23,ヤクルト,小川 泰弘,右,.000,0,0,1,0,左安
45,0100,6回表,ＤｅＮＡ,加賀 繁,右,6.23,ヤクルト,坂口 智隆,左,.325,2,20,44,6,左安
46,0110,6回表,ＤｅＮＡ,加賀 繁,右,6.23,ヤクルト,青木 宣親,左,.307,6,40,28,1,二ゴロ
47,1011,6回表,ＤｅＮＡ,加賀 繁,右,6.23,ヤクルト,山田 哲人,右,.302,18,40,59,17,三ゴロ
48,3000,,,,,,,,,,,,,,
49,0000,6回裏,ヤクルト,小川 泰弘,右,2.44,ＤｅＮＡ,倉本 寿彦,左,.228,1,10,3,1,右本
