,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ヤクルト,カラシティー,右,4.15,阪神,糸原 健斗,左,.285,1,25,63,4,二ゴロ
1,1000,1回表,ヤクルト,カラシティー,右,4.15,阪神,北條 史也,右,.344,1,17,14,1,捕邪飛
2,2000,1回表,ヤクルト,カラシティー,右,4.15,阪神,福留 孝介,左,.283,11,53,54,0,三失
3,2100,1回表,ヤクルト,カラシティー,右,4.15,阪神,糸井 嘉男,左,.312,14,58,57,16,四球
4,2110,1回表,ヤクルト,カラシティー,右,4.15,阪神,ロサリオ,右,.246,8,39,16,0,投ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,阪神,小野 泰己,右,4.22,ヤクルト,坂口 智隆,左,.309,2,22,52,6,一ゴロ
7,1000,1回裏,阪神,小野 泰己,右,4.22,ヤクルト,青木 宣親,左,.317,6,46,44,2,左２
8,1010,1回裏,阪神,小野 泰己,右,4.22,ヤクルト,山田 哲人,右,.318,28,69,78,27,四球
9,1110,1回裏,阪神,小野 泰己,右,4.22,ヤクルト,バレンティン,右,.271,29,97,66,0,右安
10,1101,1回裏,阪神,小野 泰己,右,4.22,ヤクルト,雄平,左,.316,6,41,25,5,遊併打
11,3000,,,,,,,,,,,,,,
12,0000,2回表,ヤクルト,カラシティー,右,4.15,阪神,伊藤 隼太,左,.269,1,10,15,0,遊安
13,0100,2回表,ヤクルト,カラシティー,右,4.15,阪神,鳥谷 敬,左,.226,1,17,28,1,空三振
14,1100,2回表,ヤクルト,カラシティー,右,4.15,阪神,梅野 隆太郎,右,.241,6,27,25,3,遊併打
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,阪神,小野 泰己,右,4.22,ヤクルト,西浦 直亨,右,.252,7,41,26,1,遊ゴロ
17,1000,2回裏,阪神,小野 泰己,右,4.22,ヤクルト,宮本 丈,左,.400,0,0,0,0,遊ゴロ
18,2000,2回裏,阪神,小野 泰己,右,4.22,ヤクルト,中村 悠平,右,.208,4,21,23,2,二ゴロ
19,3000,,,,,,,,,,,,,,
20,0000,3回表,ヤクルト,カラシティー,右,4.15,阪神,小野 泰己,右,.036,0,1,1,0,空三振
21,1000,3回表,ヤクルト,カラシティー,右,4.15,阪神,糸原 健斗,左,.285,1,25,63,4,中３
22,1001,3回表,ヤクルト,カラシティー,右,4.15,阪神,北條 史也,右,.344,1,17,14,1,左安
23,1100,3回表,ヤクルト,カラシティー,右,4.15,阪神,福留 孝介,左,.283,11,53,54,0,左飛
24,2100,3回表,ヤクルト,カラシティー,右,4.15,阪神,糸井 嘉男,左,.312,14,58,57,16,四球
25,2110,3回表,ヤクルト,カラシティー,右,4.15,阪神,ロサリオ,右,.246,8,39,16,0,右飛
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,阪神,小野 泰己,右,4.22,ヤクルト,カラシティー,右,.267,1,3,0,0,二ゴロ
28,1000,3回裏,阪神,小野 泰己,右,4.22,ヤクルト,坂口 智隆,左,.309,2,22,52,6,左飛
29,2000,3回裏,阪神,小野 泰己,右,4.22,ヤクルト,青木 宣親,左,.317,6,46,44,2,右安
30,2100,3回裏,阪神,小野 泰己,右,4.22,ヤクルト,山田 哲人,右,.318,28,69,78,27,四球
31,2110,3回裏,阪神,小野 泰己,右,4.22,ヤクルト,バレンティン,右,.271,29,97,66,0,見三振
32,3000,,,,,,,,,,,,,,
33,0000,4回表,ヤクルト,カラシティー,右,4.15,阪神,伊藤 隼太,左,.269,1,10,15,0,四球
34,0100,4回表,ヤクルト,カラシティー,右,4.15,阪神,鳥谷 敬,左,.226,1,17,28,1,中安
35,0110,4回表,ヤクルト,カラシティー,右,4.15,阪神,梅野 隆太郎,右,.241,6,27,25,3,遊ゴロ
36,1011,4回表,ヤクルト,カラシティー,右,4.15,阪神,小野 泰己,右,.036,0,1,1,0,一ゴロ
37,2001,4回表,ヤクルト,カラシティー,右,4.15,阪神,糸原 健斗,左,.285,1,25,63,4,二ゴロ
38,3000,,,,,,,,,,,,,,
39,0000,4回裏,阪神,小野 泰己,右,4.22,ヤクルト,雄平,左,.316,6,41,25,5,四球
40,0100,4回裏,阪神,小野 泰己,右,4.22,ヤクルト,西浦 直亨,右,.252,7,41,26,1,二ゴロ
41,1100,4回裏,阪神,小野 泰己,右,4.22,ヤクルト,宮本 丈,左,.400,0,0,0,0,右安
42,1110,4回裏,阪神,小野 泰己,右,4.22,ヤクルト,中村 悠平,右,.208,4,21,23,2,二併打
43,3000,,,,,,,,,,,,,,
44,0000,5回表,ヤクルト,カラシティー,右,4.15,阪神,北條 史也,右,.344,1,17,14,1,遊ゴロ
