,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,武田 翔太,右,4.71,巨人,坂本 勇人,右,.333,8,42,34,4,遊ゴロ
1,1000,1回表,ソフトバンク,武田 翔太,右,4.71,巨人,田中 俊太,左,.261,0,4,9,3,空三振
2,2000,1回表,ソフトバンク,武田 翔太,右,4.71,巨人,ゲレーロ,右,.254,10,29,21,2,見三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,巨人,山口 俊,右,3.30,ソフトバンク,福田 秀平,左,.286,2,5,1,1,中飛
5,1000,1回裏,巨人,山口 俊,右,3.30,ソフトバンク,中村 晃,左,.304,5,16,26,0,右安
6,1100,1回裏,巨人,山口 俊,右,3.30,ソフトバンク,デスパイネ,右,.222,12,32,34,0,三併打
7,3000,,,,,,,,,,,,,,
8,0000,2回表,ソフトバンク,武田 翔太,右,4.71,巨人,岡本 和真,右,.336,10,39,23,2,三失
9,0100,2回表,ソフトバンク,武田 翔太,右,4.71,巨人,阿部 慎之助,左,.194,4,16,7,0,二失
10,0110,2回表,ソフトバンク,武田 翔太,右,4.71,巨人,亀井 善行,左,.321,6,27,23,3,右安
11,0111,2回表,ソフトバンク,武田 翔太,右,4.71,巨人,陽 岱鋼,右,.300,1,4,4,1,空三振
12,1111,2回表,ソフトバンク,武田 翔太,右,4.71,巨人,吉川 尚輝,左,.226,2,13,14,8,一ゴロ
13,2111,2回表,ソフトバンク,武田 翔太,右,4.71,巨人,小林 誠司,右,.257,1,21,16,0,左２
14,2010,2回表,ソフトバンク,武田 翔太,右,4.71,巨人,坂本 勇人,右,.333,8,42,34,4,左安
15,2100,2回表,ソフトバンク,武田 翔太,右,4.71,巨人,田中 俊太,左,.261,0,4,9,3,右安
16,2110,2回表,ソフトバンク,武田 翔太,右,4.71,巨人,ゲレーロ,右,.254,10,29,21,2,二飛
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,巨人,山口 俊,右,3.30,ソフトバンク,柳田 悠岐,左,.359,16,50,25,13,死球
19,0100,2回裏,巨人,山口 俊,右,3.30,ソフトバンク,松田 宣浩,右,.222,13,34,21,2,遊飛
20,1100,2回裏,巨人,山口 俊,右,3.30,ソフトバンク,上林 誠知,左,.267,7,27,12,5,捕邪飛
21,2100,2回裏,巨人,山口 俊,右,3.30,ソフトバンク,甲斐 拓也,右,.238,4,16,15,1,捕邪飛
22,3000,,,,,,,,,,,,,,
23,0000,3回表,ソフトバンク,武田 翔太,右,4.71,巨人,岡本 和真,右,.336,10,39,23,2,中安
24,0100,3回表,ソフトバンク,武田 翔太,右,4.71,巨人,阿部 慎之助,左,.194,4,16,7,0,三ゴロ
25,1010,3回表,ソフトバンク,武田 翔太,右,4.71,巨人,亀井 善行,左,.321,6,27,23,3,右本
26,1000,3回表,ソフトバンク,武田 翔太,右,4.71,巨人,陽 岱鋼,右,.300,1,4,4,1,空三振
