,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,石川 歩,右,2.88,日本ハム,西川 遥輝,左,.234,3,15,30,15,見三振
1,1000,1回表,ロッテ,石川 歩,右,2.88,日本ハム,大田 泰示,右,.252,10,23,14,0,左飛
2,2000,1回表,ロッテ,石川 歩,右,2.88,日本ハム,近藤 健介,左,.330,0,11,21,3,二ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,日本ハム,マルティネス,右,2.68,ロッテ,荻野 貴司,右,.277,2,16,7,11,左安
5,0100,1回裏,日本ハム,マルティネス,右,2.68,ロッテ,藤岡 裕大,左,.250,2,17,18,4,空三振
6,1000,1回裏,日本ハム,マルティネス,右,2.68,ロッテ,中村 奨吾,右,.325,2,22,17,13,遊ゴロ
7,3000,,,,,,,,,,,,,,
8,0000,2回表,ロッテ,石川 歩,右,2.88,日本ハム,中田 翔,右,.218,9,25,10,0,遊ゴロ
9,1000,2回表,ロッテ,石川 歩,右,2.88,日本ハム,レアード,右,.248,7,16,13,0,三ゴロ
10,2000,2回表,ロッテ,石川 歩,右,2.88,日本ハム,鶴岡 慎也,右,.298,0,2,2,1,三ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回裏,日本ハム,マルティネス,右,2.68,ロッテ,角中 勝也,左,.313,1,8,2,0,右本
13,0000,2回裏,日本ハム,マルティネス,右,2.68,ロッテ,清田 育宏,右,.261,1,9,13,1,二ゴロ
14,1000,2回裏,日本ハム,マルティネス,右,2.68,ロッテ,井上 晴哉,右,.238,5,28,16,1,右飛
15,2000,2回裏,日本ハム,マルティネス,右,2.68,ロッテ,鈴木 大地,左,.235,1,12,17,3,空三振
16,3000,,,,,,,,,,,,,,
17,0000,3回表,ロッテ,石川 歩,右,2.88,日本ハム,石井 一成,左,.218,0,3,6,0,一ゴロ
18,1000,3回表,ロッテ,石川 歩,右,2.88,日本ハム,清宮 幸太郎,左,.167,1,1,3,0,空三振
19,2000,3回表,ロッテ,石川 歩,右,2.88,日本ハム,中島 卓也,左,.186,1,6,12,6,三失
20,2100,3回表,ロッテ,石川 歩,右,2.88,日本ハム,西川 遥輝,左,.234,3,15,30,15,二ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,日本ハム,マルティネス,右,2.68,ロッテ,田村 龍弘,右,.244,0,7,15,2,見三振
23,1000,3回裏,日本ハム,マルティネス,右,2.68,ロッテ,加藤 翔平,左,.267,0,6,2,3,空三振
24,2000,3回裏,日本ハム,マルティネス,右,2.68,ロッテ,荻野 貴司,右,.277,2,16,7,11,二飛
25,3000,,,,,,,,,,,,,,
26,0000,4回表,ロッテ,石川 歩,右,2.88,日本ハム,大田 泰示,右,.252,10,23,14,0,空三振
27,1000,4回表,ロッテ,石川 歩,右,2.88,日本ハム,近藤 健介,左,.330,0,11,21,3,遊邪飛
28,2000,4回表,ロッテ,石川 歩,右,2.88,日本ハム,中田 翔,右,.218,9,25,10,0,見三振
29,3000,,,,,,,,,,,,,,
30,0000,4回裏,日本ハム,マルティネス,右,2.68,ロッテ,藤岡 裕大,左,.250,2,17,18,4,左飛
31,1000,4回裏,日本ハム,マルティネス,右,2.68,ロッテ,中村 奨吾,右,.325,2,22,17,13,四球
32,1100,4回裏,日本ハム,マルティネス,右,2.68,ロッテ,角中 勝也,左,.313,1,8,2,0,右安
33,1110,4回裏,日本ハム,マルティネス,右,2.68,ロッテ,清田 育宏,右,.261,1,9,13,1,二ゴロ
34,2011,4回裏,日本ハム,マルティネス,右,2.68,ロッテ,井上 晴哉,右,.238,5,28,16,1,四球
35,2111,4回裏,日本ハム,マルティネス,右,2.68,ロッテ,鈴木 大地,左,.235,1,12,17,3,二ゴロ
36,3000,,,,,,,,,,,,,,
37,0000,5回表,ロッテ,石川 歩,右,2.88,日本ハム,レアード,右,.248,7,16,13,0,中安
38,0100,5回表,ロッテ,石川 歩,右,2.88,日本ハム,鶴岡 慎也,右,.298,0,2,2,1,遊併打
39,2000,5回表,ロッテ,石川 歩,右,2.88,日本ハム,石井 一成,左,.218,0,3,6,0,二ゴロ
40,3000,,,,,,,,,,,,,,
41,0000,5回裏,日本ハム,マルティネス,右,2.68,ロッテ,田村 龍弘,右,.244,0,7,15,2,二ゴロ
42,1000,5回裏,日本ハム,マルティネス,右,2.68,ロッテ,加藤 翔平,左,.267,0,6,2,3,投ゴロ
43,2000,5回裏,日本ハム,マルティネス,右,2.68,ロッテ,荻野 貴司,右,.277,2,16,7,11,右飛
44,3000,,,,,,,,,,,,,,
45,0000,6回表,ロッテ,石川 歩,右,2.88,日本ハム,清宮 幸太郎,左,.167,1,1,3,0,左飛
46,1000,6回表,ロッテ,石川 歩,右,2.88,日本ハム,中島 卓也,左,.186,1,6,12,6,二ゴロ
47,2000,6回表,ロッテ,石川 歩,右,2.88,日本ハム,西川 遥輝,左,.234,3,15,30,15,四球
48,2100,6回表,ロッテ,石川 歩,右,2.88,日本ハム,大田 泰示,右,.252,10,23,14,0,中安
49,2110,6回表,ロッテ,石川 歩,右,2.88,日本ハム,近藤 健介,左,.330,0,11,21,3,三ゴロ
50,3000,,,,,,,,,,,,,,
51,0000,6回裏,日本ハム,マルティネス,右,2.68,ロッテ,藤岡 裕大,左,.250,2,17,18,4,左飛
52,1000,6回裏,日本ハム,マルティネス,右,2.68,ロッテ,中村 奨吾,右,.325,2,22,17,13,右安
53,1100,6回裏,日本ハム,マルティネス,右,2.68,ロッテ,角中 勝也,左,.313,1,8,2,0,一邪飛
54,2100,6回裏,日本ハム,マルティネス,右,2.68,ロッテ,清田 育宏,右,.261,1,9,13,1,ボール
55,3000,,,,,,,,,,,,,,
56,0000,7回表,ロッテ,石川 歩,右,2.88,日本ハム,中田 翔,右,.218,9,25,10,0,一飛
57,1000,7回表,ロッテ,石川 歩,右,2.88,日本ハム,レアード,右,.248,7,16,13,0,三ゴロ
58,2000,7回表,ロッテ,石川 歩,右,2.88,日本ハム,鶴岡 慎也,右,.298,0,2,2,1,遊失
59,2100,7回表,ロッテ,石川 歩,右,2.88,日本ハム,石井 一成,左,.218,0,3,6,0,右安
60,2101,7回表,ロッテ,石川 歩,右,2.88,日本ハム,清宮 幸太郎,左,.167,1,1,3,0,遊直
61,3000,,,,,,,,,,,,,,
62,0000,7回裏,日本ハム,マルティネス,右,2.68,ロッテ,清田 育宏,右,.261,1,9,13,1,遊ゴロ
63,1000,7回裏,日本ハム,マルティネス,右,2.68,ロッテ,井上 晴哉,右,.238,5,28,16,1,遊ゴロ
64,2000,7回裏,日本ハム,マルティネス,右,2.68,ロッテ,鈴木 大地,左,.235,1,12,17,3,二ゴロ
65,3000,,,,,,,,,,,,,,
66,0000,8回表,ロッテ,石川 歩,右,2.88,日本ハム,田中 賢介,左,.133,0,0,7,0,遊邪飛
67,1000,8回表,ロッテ,石川 歩,右,2.88,日本ハム,西川 遥輝,左,.234,3,15,30,15,一ゴロ
68,2000,8回表,ロッテ,石川 歩,右,2.88,日本ハム,大田 泰示,右,.252,10,23,14,0,二ゴロ
69,3000,,,,,,,,,,,,,,
70,0000,8回裏,日本ハム,マルティネス,右,2.68,ロッテ,田村 龍弘,右,.244,0,7,15,2,一邪飛
71,1000,8回裏,日本ハム,マルティネス,右,2.68,ロッテ,加藤 翔平,左,.267,0,6,2,3,投ゴロ
72,2000,8回裏,日本ハム,マルティネス,右,2.68,ロッテ,荻野 貴司,右,.277,2,16,7,11,左安
73,2010,8回裏,日本ハム,マルティネス,右,2.68,ロッテ,藤岡 裕大,左,.250,2,17,18,4,四球
74,2110,8回裏,日本ハム,マルティネス,右,2.68,ロッテ,中村 奨吾,右,.325,2,22,17,13,捕失
75,2101,8回裏,日本ハム,マルティネス,右,2.68,ロッテ,角中 勝也,左,.313,1,8,2,0,一ゴロ
76,3000,,,,,,,,,,,,,,
77,0000,9回表,ロッテ,内 竜也,右,3.18,日本ハム,近藤 健介,左,.330,0,11,21,3,空三振
78,1000,9回表,ロッテ,内 竜也,右,3.18,日本ハム,中田 翔,右,.218,9,25,10,0,投ゴロ
79,2000,9回表,ロッテ,内 竜也,右,3.18,日本ハム,レアード,右,.248,7,16,13,0,フライ
80,3000,,,,,,,,,,,,,,
