,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,九里 亜蓮,右,1.59,巨人,坂本 勇人,右,.375,0,0,3,0,見三振
1,1000,1回表,広島,九里 亜蓮,右,1.59,巨人,田中 俊太,左,.091,0,0,0,1,空三振
2,2000,1回表,広島,九里 亜蓮,右,1.59,巨人,マギー,右,.364,0,3,0,0,二ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,巨人,今村 信貴,左,10.13,広島,田中 広輔,左,.125,0,0,3,0,死球
5,0100,1回裏,巨人,今村 信貴,左,10.13,広島,菊池 涼介,右,.222,1,3,0,0,一犠打
6,1010,1回裏,巨人,今村 信貴,左,10.13,広島,丸 佳浩,左,.444,2,3,2,0,空三振
7,2010,1回裏,巨人,今村 信貴,左,10.13,広島,鈴木 誠也,右,.143,1,2,3,0,二飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,広島,九里 亜蓮,右,1.59,巨人,岡本 和真,右,.091,0,0,0,0,三失
10,0010,2回表,広島,九里 亜蓮,右,1.59,巨人,阿部 慎之助,左,.000,0,0,0,0,中飛
11,1010,2回表,広島,九里 亜蓮,右,1.59,巨人,長野 久義,右,.111,0,0,2,1,空三振
12,2010,2回表,広島,九里 亜蓮,右,1.59,巨人,陽 岱鋼,右,.000,0,0,2,0,四球
13,2110,2回表,広島,九里 亜蓮,右,1.59,巨人,小林 誠司,右,.000,0,0,0,0,空三振
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,巨人,今村 信貴,左,10.13,広島,メヒア,右,.167,0,0,0,0,左２
16,0010,2回裏,巨人,今村 信貴,左,10.13,広島,野間 峻祥,左,.200,0,1,0,1,右２
17,0010,2回裏,巨人,今村 信貴,左,10.13,広島,會澤 翼,右,.286,0,1,0,0,遊ゴロ
18,1001,2回裏,巨人,今村 信貴,左,10.13,広島,安部 友裕,左,.250,0,2,1,1,一ゴロ
19,2000,2回裏,巨人,今村 信貴,左,10.13,広島,九里 亜蓮,右,.000,0,0,0,0,一飛
20,3000,,,,,,,,,,,,,,
21,0000,3回表,広島,九里 亜蓮,右,1.59,巨人,今村 信貴,左,-,0,0,0,0,空三振
22,1000,3回表,広島,九里 亜蓮,右,1.59,巨人,坂本 勇人,右,.375,0,0,3,0,四球
23,1100,3回表,広島,九里 亜蓮,右,1.59,巨人,田中 俊太,左,.091,0,0,0,1,遊併打
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,巨人,今村 信貴,左,10.13,広島,田中 広輔,左,.125,0,0,3,0,一ゴロ
26,1000,3回裏,巨人,今村 信貴,左,10.13,広島,菊池 涼介,右,.222,1,3,0,0,三ゴロ
27,2000,3回裏,巨人,今村 信貴,左,10.13,広島,丸 佳浩,左,.444,2,3,2,0,右本
28,2000,3回裏,巨人,今村 信貴,左,10.13,広島,鈴木 誠也,右,.143,1,2,3,0,四球
29,2001,3回裏,巨人,野上 亮磨,右,0.00,広島,メヒア,右,.167,0,0,0,0,投ゴロ
30,3000,,,,,,,,,,,,,,
31,0000,4回表,広島,九里 亜蓮,右,1.59,巨人,マギー,右,.364,0,3,0,0,二ゴロ
32,1000,4回表,広島,九里 亜蓮,右,1.59,巨人,岡本 和真,右,.091,0,0,0,0,見三振
33,2000,4回表,広島,九里 亜蓮,右,1.59,巨人,阿部 慎之助,左,.000,0,0,0,0,空三振
34,3000,,,,,,,,,,,,,,
35,0000,4回裏,巨人,野上 亮磨,右,0.00,広島,野間 峻祥,左,.200,0,1,0,1,遊失
36,0100,4回裏,巨人,野上 亮磨,右,0.00,広島,會澤 翼,右,.286,0,1,0,0,空三振
37,1100,4回裏,巨人,野上 亮磨,右,0.00,広島,安部 友裕,左,.250,0,2,1,1,見三振
38,2100,4回裏,巨人,野上 亮磨,右,0.00,広島,九里 亜蓮,右,.000,0,0,0,0,捕ゴロ
39,3000,,,,,,,,,,,,,,
40,0000,5回表,広島,九里 亜蓮,右,1.59,巨人,長野 久義,右,.111,0,0,2,1,二ゴロ
41,1000,5回表,広島,九里 亜蓮,右,1.59,巨人,陽 岱鋼,右,.000,0,0,2,0,三ゴロ
42,2000,5回表,広島,九里 亜蓮,右,1.59,巨人,小林 誠司,右,.000,0,0,0,0,遊ゴロ
43,3000,,,,,,,,,,,,,,
44,0000,5回裏,巨人,中川 皓太,左,0.00,広島,田中 広輔,左,.125,0,0,3,0,右安
45,0100,5回裏,巨人,中川 皓太,左,0.00,広島,菊池 涼介,右,.222,1,3,0,0,投犠打
46,1010,5回裏,巨人,中川 皓太,左,0.00,広島,丸 佳浩,左,.444,2,3,2,0,四球
47,1110,5回裏,巨人,澤村 拓一,右,3.38,広島,鈴木 誠也,右,.143,1,2,3,0,四球
48,1111,5回裏,巨人,澤村 拓一,右,3.38,広島,メヒア,右,.167,0,0,0,0,空三振
49,2111,5回裏,巨人,澤村 拓一,右,3.38,広島,野間 峻祥,左,.200,0,1,0,1,遊失
50,2011,5回裏,巨人,澤村 拓一,右,3.38,広島,會澤 翼,右,.286,0,1,0,0,空三振
51,3000,,,,,,,,,,,,,,
52,0000,6回表,広島,九里 亜蓮,右,1.59,巨人,立岡 宗一郎,左,.000,0,0,0,0,遊直
53,1000,6回表,広島,九里 亜蓮,右,1.59,巨人,坂本 勇人,右,.375,0,0,3,0,左２
54,1010,6回表,広島,九里 亜蓮,右,1.59,巨人,田中 俊太,左,.091,0,0,0,1,三ゴロ
55,2010,6回表,広島,九里 亜蓮,右,1.59,巨人,マギー,右,.364,0,3,0,0,左安
56,2100,6回表,広島,九里 亜蓮,右,1.59,巨人,岡本 和真,右,.091,0,0,0,0,左安
57,2110,6回表,広島,岡田 明丈,右,0.00,巨人,阿部 慎之助,左,.000,0,0,0,0,左飛
58,3000,,,,,,,,,,,,,,
59,0000,6回裏,巨人,澤村 拓一,右,3.38,広島,安部 友裕,左,.250,0,2,1,1,見三振
60,1000,6回裏,巨人,澤村 拓一,右,3.38,広島,西川 龍馬,左,.000,0,0,0,0,右安
61,1100,6回裏,巨人,澤村 拓一,右,3.38,広島,田中 広輔,左,.125,0,0,3,0,遊飛
62,2100,6回裏,巨人,澤村 拓一,右,3.38,広島,菊池 涼介,右,.222,1,3,0,0,ファウル
63,3000,,,,,,,,,,,,,,
64,0000,7回表,広島,一岡 竜司,右,0.00,巨人,長野 久義,右,.111,0,0,2,1,右飛
65,1000,7回表,広島,一岡 竜司,右,0.00,巨人,辻 東倫,左,1.000,0,0,0,0,左飛
66,2000,7回表,広島,一岡 竜司,右,0.00,巨人,小林 誠司,右,.000,0,0,0,0,三飛
67,3000,,,,,,,,,,,,,,
68,0000,7回裏,巨人,吉川 光夫,左,0.00,広島,菊池 涼介,右,.222,1,3,0,0,遊ゴロ
69,1000,7回裏,巨人,吉川 光夫,左,0.00,広島,丸 佳浩,左,.444,2,3,2,0,空三振
70,2000,7回裏,巨人,吉川 光夫,左,0.00,広島,鈴木 誠也,右,.143,1,2,3,0,三飛
71,3000,,,,,,,,,,,,,,
72,0000,8回表,広島,ジャクソン,右,0.00,巨人,立岡 宗一郎,左,.000,0,0,0,0,二ゴロ
73,1000,8回表,広島,ジャクソン,右,0.00,巨人,坂本 勇人,右,.375,0,0,3,0,空三振
74,2000,8回表,広島,ジャクソン,右,0.00,巨人,田中 俊太,左,.091,0,0,0,1,中安
75,2100,8回表,広島,ジャクソン,右,0.00,巨人,マギー,右,.364,0,3,0,0,四球
76,2110,8回表,広島,フランスア,左,0.00,巨人,岡本 和真,右,.091,0,0,0,0,一邪飛
77,3000,,,,,,,,,,,,,,
78,0000,8回裏,巨人,吉川 光夫,左,0.00,広島,メヒア,右,.167,0,0,0,0,空三振
79,1000,8回裏,巨人,吉川 光夫,左,0.00,広島,野間 峻祥,左,.200,0,1,0,1,見三振
80,2000,8回裏,巨人,吉川 光夫,左,0.00,広島,會澤 翼,右,.286,0,1,0,0,中飛
81,3000,,,,,,,,,,,,,,
82,0000,9回表,広島,フランスア,左,0.00,巨人,阿部 慎之助,左,.000,0,0,0,0,二飛
83,1000,9回表,広島,フランスア,左,0.00,巨人,長野 久義,右,.111,0,0,2,1,左飛
84,2000,9回表,広島,フランスア,左,0.00,巨人,ゲレーロ,右,.000,0,0,0,0,空振り
85,3000,,,,,,,,,,,,,,
