,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,陽 岱鋼,右,.247,9,32,15,1,中安
1,0100,1回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,田中 俊太,左,.233,0,8,19,5,一犠打
2,1010,1回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,マギー,右,.291,17,66,29,0,四球
3,1110,1回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,岡本 和真,右,.301,23,72,49,2,二直
4,2110,1回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,阿部 慎之助,左,.252,8,34,16,0,空三振
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,大和,右,.244,1,20,21,7,右飛
7,1000,1回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,ソト,右,.294,24,56,10,0,左本
8,1000,1回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,宮崎 敏郎,右,.320,22,57,25,0,右飛
9,2000,1回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,筒香 嘉智,左,.297,28,70,57,0,右本
10,2000,1回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,ロペス,右,.302,18,55,12,0,四球
11,2100,1回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,桑原 将志,右,.264,7,19,25,15,中飛
12,3000,,,,,,,,,,,,,,
13,0000,2回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,亀井 善行,左,.274,12,45,33,4,二直
14,1000,2回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,山本 泰寛,右,.300,0,1,7,1,二安
15,1100,2回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,小林 誠司,右,.226,2,24,24,0,右飛
16,2100,2回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,山口 俊,右,.152,0,2,0,0,空三振
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,伊藤 光,右,.219,1,5,9,0,遊失
19,0100,2回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,東 克樹,左,.063,0,1,0,0,捕犠打
20,1010,2回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,石川 雄洋,左,.262,0,5,9,3,遊飛
21,2010,2回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,大和,右,.244,1,20,21,7,三直
22,3000,,,,,,,,,,,,,,
23,0000,3回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,陽 岱鋼,右,.247,9,32,15,1,遊ゴロ
24,1000,3回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,田中 俊太,左,.233,0,8,19,5,遊ゴロ
25,2000,3回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,マギー,右,.291,17,66,29,0,遊ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,ソト,右,.294,24,56,10,0,空三振
28,1000,3回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,宮崎 敏郎,右,.320,22,57,25,0,三ゴロ
29,2000,3回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,筒香 嘉智,左,.297,28,70,57,0,空三振
30,3000,,,,,,,,,,,,,,
31,0000,4回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,岡本 和真,右,.301,23,72,49,2,三ゴロ
32,1000,4回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,阿部 慎之助,左,.252,8,34,16,0,空三振
33,2000,4回表,ＤｅＮＡ,東 克樹,左,2.79,巨人,亀井 善行,左,.274,12,45,33,4,三飛
34,3000,,,,,,,,,,,,,,
35,0000,4回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,ロペス,右,.302,18,55,12,0,中２
36,0010,4回裏,巨人,山口 俊,右,3.87,ＤｅＮＡ,桑原 将志,右,.264,7,19,25,15,四球
