,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,バリオス,右,4.60,楽天,田中 和基,左,.322,4,12,8,10,遊安
1,0010,1回表,ＤｅＮＡ,バリオス,右,4.60,楽天,茂木 栄五郎,左,.243,3,9,23,7,二ゴロ
2,1001,1回表,ＤｅＮＡ,バリオス,右,4.60,楽天,島内 宏明,左,.238,1,6,6,7,二野選
3,1010,1回表,ＤｅＮＡ,バリオス,右,4.60,楽天,今江 年晶,右,.304,4,25,12,0,遊ゴロ
4,2010,1回表,ＤｅＮＡ,バリオス,右,4.60,楽天,銀次,左,.239,2,19,22,0,右飛
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,楽天,古川 侑利,右,2.49,ＤｅＮＡ,神里 和毅,左,.273,4,15,15,13,中飛
7,1000,1回裏,楽天,古川 侑利,右,2.49,ＤｅＮＡ,桑原 将志,右,.240,2,6,8,9,捕邪飛
8,2000,1回裏,楽天,古川 侑利,右,2.49,ＤｅＮＡ,佐野 恵太,左,.218,3,4,0,1,空三振
9,3000,,,,,,,,,,,,,,
10,0000,2回表,ＤｅＮＡ,バリオス,右,4.60,楽天,藤田 一也,左,.266,3,8,9,0,空三振
11,1000,2回表,ＤｅＮＡ,バリオス,右,4.60,楽天,聖澤 諒,左,.179,0,2,2,0,一ゴロ
12,2000,2回表,ＤｅＮＡ,バリオス,右,4.60,楽天,嶋 基宏,右,.199,0,11,12,1,見三振
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,楽天,古川 侑利,右,2.49,ＤｅＮＡ,宮崎 敏郎,右,.333,14,35,16,0,空三振
15,1000,2回裏,楽天,古川 侑利,右,2.49,ＤｅＮＡ,山下 幸輝,左,.240,0,2,0,0,右安
16,1100,2回裏,楽天,古川 侑利,右,2.49,ＤｅＮＡ,戸柱 恭孝,左,.098,0,2,2,0,左飛
17,2100,2回裏,楽天,古川 侑利,右,2.49,ＤｅＮＡ,関根 大気,左,.250,0,0,0,0,中飛
18,3000,,,,,,,,,,,,,,
19,0000,3回表,ＤｅＮＡ,バリオス,右,4.60,楽天,古川 侑利,右,.167,0,1,0,0,見三振
20,1000,3回表,ＤｅＮＡ,バリオス,右,4.60,楽天,田中 和基,左,.322,4,12,8,10,二安
21,1010,3回表,ＤｅＮＡ,バリオス,右,4.60,楽天,茂木 栄五郎,左,.243,3,9,23,7,遊ゴロ
22,2001,3回表,ＤｅＮＡ,バリオス,右,4.60,楽天,島内 宏明,左,.238,1,6,6,7,中２
23,2010,3回表,ＤｅＮＡ,バリオス,右,4.60,楽天,今江 年晶,右,.304,4,25,12,0,左安
