,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,大瀬良 大地,右,2.12,阪神,江越 大賀,右,.250,1,1,0,1,二ゴロ
1,1000,1回表,広島,大瀬良 大地,右,2.12,阪神,糸原 健斗,左,.295,0,6,14,1,右安
2,1100,1回表,広島,大瀬良 大地,右,2.12,阪神,糸井 嘉男,左,.299,6,19,20,6,空三振
3,2100,1回表,広島,大瀬良 大地,右,2.12,阪神,福留 孝介,左,.269,2,13,18,0,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,阪神,小野 泰己,右,3.50,広島,田中 広輔,左,.265,1,15,30,9,二ゴロ
6,1000,1回裏,阪神,小野 泰己,右,3.50,広島,菊池 涼介,右,.311,7,24,9,3,中安
7,1100,1回裏,阪神,小野 泰己,右,3.50,広島,バティスタ,右,.296,8,17,6,0,二ゴロ
8,2100,1回裏,阪神,小野 泰己,右,3.50,広島,鈴木 誠也,右,.264,3,12,11,0,見三振
9,3000,,,,,,,,,,,,,,
10,0000,2回表,広島,大瀬良 大地,右,2.12,阪神,ロサリオ,右,.246,3,16,8,0,空三振
11,1000,2回表,広島,大瀬良 大地,右,2.12,阪神,板山 祐太郎,左,.500,1,1,0,0,遊ゴロ
12,2000,2回表,広島,大瀬良 大地,右,2.12,阪神,大山 悠輔,右,.174,2,12,9,0,右飛
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,阪神,小野 泰己,右,3.50,広島,松山 竜平,左,.269,2,18,9,0,中安
15,0100,2回裏,阪神,小野 泰己,右,3.50,広島,安部 友裕,左,.217,1,10,10,3,四球
16,0110,2回裏,阪神,小野 泰己,右,3.50,広島,野間 峻祥,左,.327,0,3,3,4,空三振
17,1110,2回裏,阪神,小野 泰己,右,3.50,広島,會澤 翼,右,.377,2,6,7,0,死球
18,1111,2回裏,阪神,小野 泰己,右,3.50,広島,大瀬良 大地,右,.071,0,2,1,0,右２
19,1011,2回裏,阪神,小野 泰己,右,3.50,広島,田中 広輔,左,.265,1,15,30,9,左飛
20,2011,2回裏,阪神,小野 泰己,右,3.50,広島,菊池 涼介,右,.311,7,24,9,3,二ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,広島,大瀬良 大地,右,2.12,阪神,梅野 隆太郎,右,.141,2,8,6,2,遊ゴロ
23,1000,3回表,広島,大瀬良 大地,右,2.12,阪神,小野 泰己,右,.000,0,0,0,0,見三振
24,2000,3回表,広島,大瀬良 大地,右,2.12,阪神,江越 大賀,右,.250,1,1,0,1,遊安
25,2010,3回表,広島,大瀬良 大地,右,2.12,阪神,糸原 健斗,左,.295,0,6,14,1,遊ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,阪神,小野 泰己,右,3.50,広島,バティスタ,右,.296,8,17,6,0,空三振
28,1000,3回裏,阪神,小野 泰己,右,3.50,広島,鈴木 誠也,右,.264,3,12,11,0,中飛
29,2000,3回裏,阪神,小野 泰己,右,3.50,広島,松山 竜平,左,.269,2,18,9,0,三安
30,2100,3回裏,阪神,小野 泰己,右,3.50,広島,安部 友裕,左,.217,1,10,10,3,中飛
31,3000,,,,,,,,,,,,,,
32,0000,4回表,広島,大瀬良 大地,右,2.12,阪神,糸井 嘉男,左,.299,6,19,20,6,二飛
33,1000,4回表,広島,大瀬良 大地,右,2.12,阪神,福留 孝介,左,.269,2,13,18,0,中飛
34,2000,4回表,広島,大瀬良 大地,右,2.12,阪神,ロサリオ,右,.246,3,16,8,0,空三振
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,阪神,小野 泰己,右,3.50,広島,野間 峻祥,左,.327,0,3,3,4,二ゴロ
37,1000,4回裏,阪神,小野 泰己,右,3.50,広島,會澤 翼,右,.377,2,6,7,0,中２
38,1010,4回裏,阪神,小野 泰己,右,3.50,広島,大瀬良 大地,右,.071,0,2,1,0,見三振
39,2010,4回裏,阪神,小野 泰己,右,3.50,広島,田中 広輔,左,.265,1,15,30,9,四球
40,2110,4回裏,阪神,小野 泰己,右,3.50,広島,菊池 涼介,右,.311,7,24,9,3,ボール
41,3000,,,,,,,,,,,,,,
42,0000,5回表,広島,大瀬良 大地,右,2.12,阪神,板山 祐太郎,左,.500,1,1,0,0,左本
43,0000,5回表,広島,大瀬良 大地,右,2.12,阪神,大山 悠輔,右,.174,2,12,9,0,遊飛
44,1000,5回表,広島,大瀬良 大地,右,2.12,阪神,梅野 隆太郎,右,.141,2,8,6,2,空三振
45,2000,5回表,広島,大瀬良 大地,右,2.12,阪神,小野 泰己,右,.000,0,0,0,0,見三振
46,3000,,,,,,,,,,,,,,
47,0000,5回裏,阪神,小野 泰己,右,3.50,広島,菊池 涼介,右,.311,7,24,9,3,中安
48,0100,5回裏,阪神,小野 泰己,右,3.50,広島,バティスタ,右,.296,8,17,6,0,空三振
49,1100,5回裏,阪神,小野 泰己,右,3.50,広島,鈴木 誠也,右,.264,3,12,11,0,中飛
50,2100,5回裏,阪神,小野 泰己,右,3.50,広島,松山 竜平,左,.269,2,18,9,0,空三振
51,3000,,,,,,,,,,,,,,
52,0000,6回表,広島,大瀬良 大地,右,2.12,阪神,江越 大賀,右,.250,1,1,0,1,空三振
53,1000,6回表,広島,大瀬良 大地,右,2.12,阪神,糸原 健斗,左,.295,0,6,14,1,左２
54,1010,6回表,広島,大瀬良 大地,右,2.12,阪神,糸井 嘉男,左,.299,6,19,20,6,左飛
55,2010,6回表,広島,大瀬良 大地,右,2.12,阪神,福留 孝介,左,.269,2,13,18,0,空三振
56,3000,,,,,,,,,,,,,,
57,0000,6回裏,阪神,小野 泰己,右,3.50,広島,安部 友裕,左,.217,1,10,10,3,二ゴロ
58,1000,6回裏,阪神,小野 泰己,右,3.50,広島,野間 峻祥,左,.327,0,3,3,4,一ゴロ
59,2000,6回裏,阪神,小野 泰己,右,3.50,広島,會澤 翼,右,.377,2,6,7,0,空三振
60,3000,,,,,,,,,,,,,,
61,0000,7回表,広島,大瀬良 大地,右,2.12,阪神,ロサリオ,右,.246,3,16,8,0,右安
62,0100,7回表,広島,大瀬良 大地,右,2.12,阪神,板山 祐太郎,左,.500,1,1,0,0,中飛
63,1100,7回表,広島,大瀬良 大地,右,2.12,阪神,大山 悠輔,右,.174,2,12,9,0,二ゴロ
64,2100,7回表,広島,大瀬良 大地,右,2.12,阪神,梅野 隆太郎,右,.141,2,8,6,2,遊ゴロ
65,3000,,,,,,,,,,,,,,
66,0000,7回裏,阪神,小野 泰己,右,3.50,広島,エルドレッド,右,.215,5,13,11,0,右安
67,0100,7回裏,阪神,小野 泰己,右,3.50,広島,田中 広輔,左,.265,1,15,30,9,四球
68,0110,7回裏,阪神,マテオ,右,5.23,広島,菊池 涼介,右,.311,7,24,9,3,中安
69,0111,7回裏,阪神,マテオ,右,5.23,広島,バティスタ,右,.296,8,17,6,0,右犠飛
70,1101,7回裏,阪神,マテオ,右,5.23,広島,鈴木 誠也,右,.264,3,12,11,0,四球
71,1111,7回裏,阪神,マテオ,右,5.23,広島,松山 竜平,左,.269,2,18,9,0,二飛
72,2111,7回裏,阪神,マテオ,右,5.23,広島,安部 友裕,左,.217,1,10,10,3,四球
73,2111,7回裏,阪神,マテオ,右,5.23,広島,野間 峻祥,左,.327,0,3,3,4,四球
74,2111,7回裏,阪神,マテオ,右,5.23,広島,會澤 翼,右,.377,2,6,7,0,四球
75,2111,7回裏,阪神,尾仲 祐哉,右,0.00,広島,上本 崇司,左,-,0,0,0,0,左飛
76,3000,,,,,,,,,,,,,,
77,0000,8回表,広島,ジャクソン,右,1.59,阪神,鳥谷 敬,左,.148,0,5,10,0,空三振
78,1000,8回表,広島,ジャクソン,右,1.59,阪神,江越 大賀,右,.250,1,1,0,1,二ゴロ
79,2000,8回表,広島,ジャクソン,右,1.59,阪神,糸原 健斗,左,.295,0,6,14,1,二ゴロ
80,3000,,,,,,,,,,,,,,
81,0000,8回裏,阪神,石崎 剛,右,4.20,広島,田中 広輔,左,.265,1,15,30,9,見三振
82,1000,8回裏,阪神,石崎 剛,右,4.20,広島,菊池 涼介,右,.311,7,24,9,3,空三振
83,2000,8回裏,阪神,石崎 剛,右,4.20,広島,バティスタ,右,.296,8,17,6,0,空三振
84,3000,,,,,,,,,,,,,,
85,0000,9回表,広島,一岡 竜司,右,2.93,阪神,糸井 嘉男,左,.299,6,19,20,6,左飛
86,1000,9回表,広島,一岡 竜司,右,2.93,阪神,福留 孝介,左,.269,2,13,18,0,左飛
87,2000,9回表,広島,一岡 竜司,右,2.93,阪神,ロサリオ,右,.246,3,16,8,0,ゴロ
88,3000,,,,,,,,,,,,,,
