,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,十亀 剣,右,3.29,ロッテ,藤岡 裕大,左,.252,4,28,31,10,左飛
1,1000,1回表,西武,十亀 剣,右,3.29,ロッテ,平沢 大河,左,.207,1,13,19,2,一ゴロ
2,2000,1回表,西武,十亀 剣,右,3.29,ロッテ,中村 奨吾,右,.307,3,35,32,23,左２
3,2010,1回表,西武,十亀 剣,右,3.29,ロッテ,井上 晴哉,右,.268,15,57,26,1,見三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ロッテ,石川 歩,右,2.38,西武,秋山 翔吾,左,.347,13,49,42,7,空三振
6,1000,1回裏,ロッテ,石川 歩,右,2.38,西武,源田 壮亮,左,.280,1,34,25,25,二ゴロ
7,2000,1回裏,ロッテ,石川 歩,右,2.38,西武,浅村 栄斗,右,.298,16,59,42,3,空三振
8,3000,,,,,,,,,,,,,,
9,0000,2回表,西武,十亀 剣,右,3.29,ロッテ,角中 勝也,左,.316,3,35,18,1,四球
10,0100,2回表,西武,十亀 剣,右,3.29,ロッテ,福浦 和也,左,.204,0,5,5,0,右安
11,0101,2回表,西武,十亀 剣,右,3.29,ロッテ,鈴木 大地,左,.252,2,18,27,5,遊併打
12,2000,2回表,西武,十亀 剣,右,3.29,ロッテ,田村 龍弘,右,.245,1,16,26,3,中飛
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ロッテ,石川 歩,右,2.38,西武,山川 穂高,右,.278,23,70,53,0,空三振
15,1000,2回裏,ロッテ,石川 歩,右,2.38,西武,森 友哉,左,.288,9,46,35,5,左飛
16,2000,2回裏,ロッテ,石川 歩,右,2.38,西武,外崎 修汰,右,.290,11,43,34,19,中安
17,2100,2回裏,ロッテ,石川 歩,右,2.38,西武,栗山 巧,左,.250,5,32,31,0,二ゴロ
18,3000,,,,,,,,,,,,,,
19,0000,3回表,西武,十亀 剣,右,3.29,ロッテ,加藤 翔平,左,.241,0,7,3,4,左安
20,0100,3回表,西武,十亀 剣,右,3.29,ロッテ,藤岡 裕大,左,.252,4,28,31,10,投安
21,0110,3回表,西武,十亀 剣,右,3.29,ロッテ,平沢 大河,左,.207,1,13,19,2,投犠打
22,1011,3回表,西武,十亀 剣,右,3.29,ロッテ,中村 奨吾,右,.307,3,35,32,23,死球
23,1111,3回表,西武,十亀 剣,右,3.29,ロッテ,井上 晴哉,右,.268,15,57,26,1,右犠飛
24,2011,3回表,西武,十亀 剣,右,3.29,ロッテ,角中 勝也,左,.316,3,35,18,1,右安
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,ロッテ,石川 歩,右,2.38,西武,中村 剛也,右,.168,5,13,9,0,左本
27,0000,3回裏,ロッテ,石川 歩,右,2.38,西武,岡田 雅利,右,.315,2,5,2,0,空三振
28,1000,3回裏,ロッテ,石川 歩,右,2.38,西武,秋山 翔吾,左,.347,13,49,42,7,中２
29,1010,3回裏,ロッテ,石川 歩,右,2.38,西武,源田 壮亮,左,.280,1,34,25,25,一ゴロ
30,2001,3回裏,ロッテ,石川 歩,右,2.38,西武,浅村 栄斗,右,.298,16,59,42,3,遊ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,4回表,西武,十亀 剣,右,3.29,ロッテ,福浦 和也,左,.204,0,5,5,0,右安
33,0100,4回表,西武,十亀 剣,右,3.29,ロッテ,鈴木 大地,左,.252,2,18,27,5,四球
34,0110,4回表,西武,十亀 剣,右,3.29,ロッテ,田村 龍弘,右,.245,1,16,26,3,見三振
35,1110,4回表,西武,十亀 剣,右,3.29,ロッテ,加藤 翔平,左,.241,0,7,3,4,一直
36,3000,,,,,,,,,,,,,,
37,0000,4回裏,ロッテ,石川 歩,右,2.38,西武,山川 穂高,右,.278,23,70,53,0,左飛
38,1000,4回裏,ロッテ,石川 歩,右,2.38,西武,森 友哉,左,.288,9,46,35,5,三邪飛
39,2000,4回裏,ロッテ,石川 歩,右,2.38,西武,外崎 修汰,右,.290,11,43,34,19,空三振
40,3000,,,,,,,,,,,,,,
41,0000,5回表,西武,十亀 剣,右,3.29,ロッテ,藤岡 裕大,左,.252,4,28,31,10,二ゴロ
42,1000,5回表,西武,十亀 剣,右,3.29,ロッテ,平沢 大河,左,.207,1,13,19,2,遊飛
43,2000,5回表,西武,十亀 剣,右,3.29,ロッテ,中村 奨吾,右,.307,3,35,32,23,三ゴロ
44,3000,,,,,,,,,,,,,,
45,0000,5回裏,ロッテ,石川 歩,右,2.38,西武,栗山 巧,左,.250,5,32,31,0,二ゴロ
46,1000,5回裏,ロッテ,石川 歩,右,2.38,西武,中村 剛也,右,.168,5,13,9,0,遊安
47,1100,5回裏,ロッテ,石川 歩,右,2.38,西武,岡田 雅利,右,.315,2,5,2,0,二併打
48,3000,,,,,,,,,,,,,,
49,0000,6回表,西武,ウルフ,右,5.45,ロッテ,井上 晴哉,右,.268,15,57,26,1,三ゴロ
50,1000,6回表,西武,ウルフ,右,5.45,ロッテ,角中 勝也,左,.316,3,35,18,1,一ゴロ
51,2000,6回表,西武,ウルフ,右,5.45,ロッテ,福浦 和也,左,.204,0,5,5,0,左飛
52,3000,,,,,,,,,,,,,,
53,0000,6回裏,ロッテ,石川 歩,右,2.38,西武,秋山 翔吾,左,.347,13,49,42,7,右飛
54,1000,6回裏,ロッテ,石川 歩,右,2.38,西武,源田 壮亮,左,.280,1,34,25,25,左本
55,1000,6回裏,ロッテ,石川 歩,右,2.38,西武,浅村 栄斗,右,.298,16,59,42,3,中安
56,1100,6回裏,ロッテ,石川 歩,右,2.38,西武,山川 穂高,右,.278,23,70,53,0,中本
57,1000,6回裏,ロッテ,石川 歩,右,2.38,西武,森 友哉,左,.288,9,46,35,5,中飛
58,2000,6回裏,ロッテ,石川 歩,右,2.38,西武,外崎 修汰,右,.290,11,43,34,19,投飛
59,3000,,,,,,,,,,,,,,
60,0000,7回表,西武,ウルフ,右,5.45,ロッテ,鈴木 大地,左,.252,2,18,27,5,左安
61,0100,7回表,西武,ウルフ,右,5.45,ロッテ,田村 龍弘,右,.245,1,16,26,3,投犠打
62,1010,7回表,西武,ウルフ,右,5.45,ロッテ,加藤 翔平,左,.241,0,7,3,4,二ゴロ
63,2001,7回表,西武,ウルフ,右,5.45,ロッテ,藤岡 裕大,左,.252,4,28,31,10,二直
64,3000,,,,,,,,,,,,,,
65,0000,7回裏,ロッテ,石川 歩,右,2.38,西武,栗山 巧,左,.250,5,32,31,0,一飛
66,1000,7回裏,ロッテ,石川 歩,右,2.38,西武,中村 剛也,右,.168,5,13,9,0,空三振
67,2000,7回裏,ロッテ,石川 歩,右,2.38,西武,岡田 雅利,右,.315,2,5,2,0,四球
68,2100,7回裏,ロッテ,石川 歩,右,2.38,西武,秋山 翔吾,左,.347,13,49,42,7,中安
69,2110,7回裏,ロッテ,松永 昂大,左,1.93,西武,源田 壮亮,左,.280,1,34,25,25,一ゴロ
70,3000,,,,,,,,,,,,,,
71,0000,8回表,西武,ウルフ,右,5.45,ロッテ,平沢 大河,左,.207,1,13,19,2,四球
72,0100,8回表,西武,ウルフ,右,5.45,ロッテ,中村 奨吾,右,.307,3,35,32,23,中安
73,0011,8回表,西武,ウルフ,右,5.45,ロッテ,井上 晴哉,右,.268,15,57,26,1,四球
74,0111,8回表,西武,野田 昇吾,左,3.79,ロッテ,角中 勝也,左,.316,3,35,18,1,投ゴロ
75,1011,8回表,西武,平井 克典,右,4.78,ロッテ,菅野 剛士,左,.195,1,15,15,1,右安
76,1101,8回表,西武,平井 克典,右,4.78,ロッテ,鈴木 大地,左,.252,2,18,27,5,空三振
77,2101,8回表,西武,平井 克典,右,4.78,ロッテ,田村 龍弘,右,.245,1,16,26,3,右安
78,2110,8回表,西武,平井 克典,右,4.78,ロッテ,加藤 翔平,左,.241,0,7,3,4,一ゴロ
79,3000,,,,,,,,,,,,,,
80,0000,8回裏,ロッテ,益田 直也,右,2.19,西武,浅村 栄斗,右,.298,16,59,42,3,左本
81,0000,8回裏,ロッテ,益田 直也,右,2.19,西武,山川 穂高,右,.278,23,70,53,0,見三振
82,1000,8回裏,ロッテ,益田 直也,右,2.19,西武,森 友哉,左,.288,9,46,35,5,見三振
83,2000,8回裏,ロッテ,益田 直也,右,2.19,西武,外崎 修汰,右,.290,11,43,34,19,遊ゴロ
84,3000,,,,,,,,,,,,,,
85,0000,9回表,西武,松本 直晃,右,6.00,ロッテ,藤岡 裕大,左,.252,4,28,31,10,中飛
86,1000,9回表,西武,松本 直晃,右,6.00,ロッテ,岡田 幸文,左,.000,0,0,2,4,二ゴロ
