,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,金子 千尋,右,3.45,広島,田中 広輔,左,.273,3,23,37,12,遊ゴロ
1,1000,1回表,オリックス,金子 千尋,右,3.45,広島,菊池 涼介,右,.258,7,27,15,3,中飛
2,2000,1回表,オリックス,金子 千尋,右,3.45,広島,丸 佳浩,左,.296,7,21,46,3,一ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,広島,フランスア,左,4.50,オリックス,西村 凌,右,.240,1,3,1,2,空三振
5,1000,1回裏,広島,フランスア,左,4.50,オリックス,大城 滉二,右,.264,4,17,11,2,左２
6,1010,1回裏,広島,フランスア,左,4.50,オリックス,小谷野 栄一,右,.228,1,16,21,0,二ゴロ
7,2001,1回裏,広島,フランスア,左,4.50,オリックス,吉田 正尚,左,.307,10,37,25,1,投ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,オリックス,金子 千尋,右,3.45,広島,鈴木 誠也,右,.301,7,27,31,3,四球
10,0100,2回表,オリックス,金子 千尋,右,3.45,広島,松山 竜平,左,.298,6,33,22,0,遊飛
11,1010,2回表,オリックス,金子 千尋,右,3.45,広島,新井 貴浩,右,.250,3,15,3,0,中飛
12,2010,2回表,オリックス,金子 千尋,右,3.45,広島,野間 峻祥,左,.343,3,19,10,7,右安
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,広島,フランスア,左,4.50,オリックス,ロメロ,右,.218,9,23,17,3,空三振
15,1000,2回裏,広島,フランスア,左,4.50,オリックス,中島 宏之,右,.175,0,3,4,0,三直
16,2000,2回裏,広島,フランスア,左,4.50,オリックス,安達 了一,右,.239,3,18,14,7,三ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,3回表,オリックス,金子 千尋,右,3.45,広島,會澤 翼,右,.339,6,17,15,0,空三振
19,1000,3回表,オリックス,金子 千尋,右,3.45,広島,西川 龍馬,左,.262,1,11,6,0,投ゴロ
20,2000,3回表,オリックス,金子 千尋,右,3.45,広島,田中 広輔,左,.273,3,23,37,12,空三振
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,広島,フランスア,左,4.50,オリックス,武田 健吾,右,.136,0,3,0,0,左飛
23,1000,3回裏,広島,フランスア,左,4.50,オリックス,山崎 勝己,右,.217,0,3,2,0,空三振
24,2000,3回裏,広島,フランスア,左,4.50,オリックス,西村 凌,右,.240,1,3,1,2,左飛
25,3000,,,,,,,,,,,,,,
26,0000,4回表,オリックス,金子 千尋,右,3.45,広島,菊池 涼介,右,.258,7,27,15,3,遊ゴロ
27,1000,4回表,オリックス,金子 千尋,右,3.45,広島,丸 佳浩,左,.296,7,21,46,3,中飛
28,2000,4回表,オリックス,金子 千尋,右,3.45,広島,鈴木 誠也,右,.301,7,27,31,3,左２
29,2010,4回表,オリックス,金子 千尋,右,3.45,広島,松山 竜平,左,.298,6,33,22,0,三邪飛
30,3000,,,,,,,,,,,,,,
31,0000,4回裏,広島,フランスア,左,4.50,オリックス,大城 滉二,右,.264,4,17,11,2,四球
