,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,種市 篤暉,右,5.68,日本ハム,西川 遥輝,左,.265,9,44,80,31,二ゴロ
1,1000,1回表,ロッテ,種市 篤暉,右,5.68,日本ハム,大田 泰示,右,.281,13,48,30,3,空三振
2,2000,1回表,ロッテ,種市 篤暉,右,5.68,日本ハム,近藤 健介,左,.324,9,60,75,4,四球
3,2100,1回表,ロッテ,種市 篤暉,右,5.68,日本ハム,中田 翔,右,.278,24,94,36,0,三ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,日本ハム,マルティネス,右,3.53,ロッテ,中村 奨吾,右,.284,5,51,52,32,一邪飛
6,1000,1回裏,日本ハム,マルティネス,右,3.53,ロッテ,平沢 大河,左,.221,1,21,36,4,二直
7,2000,1回裏,日本ハム,マルティネス,右,3.53,ロッテ,角中 勝也,左,.283,5,45,32,3,投ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ロッテ,種市 篤暉,右,5.68,日本ハム,レアード,右,.229,25,62,41,0,空三振
10,1000,2回表,ロッテ,種市 篤暉,右,5.68,日本ハム,清宮 幸太郎,左,.223,4,10,9,0,二ゴロ
11,2000,2回表,ロッテ,種市 篤暉,右,5.68,日本ハム,鶴岡 慎也,右,.253,2,18,9,1,遊ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,日本ハム,マルティネス,右,3.53,ロッテ,井上 晴哉,右,.285,19,77,48,1,遊ゴロ
14,1000,2回裏,日本ハム,マルティネス,右,3.53,ロッテ,鈴木 大地,左,.253,4,33,36,8,二ゴロ
15,2000,2回裏,日本ハム,マルティネス,右,3.53,ロッテ,清田 育宏,右,.229,2,26,29,2,三ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,3回表,ロッテ,種市 篤暉,右,5.68,日本ハム,渡邉 諒,右,.255,5,9,7,1,左安
18,0100,3回表,ロッテ,種市 篤暉,右,5.68,日本ハム,中島 卓也,左,.269,1,22,30,24,三失
19,0110,3回表,ロッテ,種市 篤暉,右,5.68,日本ハム,西川 遥輝,左,.265,9,44,80,31,空三振
20,1110,3回表,ロッテ,種市 篤暉,右,5.68,日本ハム,大田 泰示,右,.281,13,48,30,3,二併打
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,日本ハム,マルティネス,右,3.53,ロッテ,藤岡 裕大,左,.247,5,39,38,14,見三振
23,1000,3回裏,日本ハム,マルティネス,右,3.53,ロッテ,田村 龍弘,右,.245,3,30,35,3,中安
24,1100,3回裏,日本ハム,マルティネス,右,3.53,ロッテ,加藤 翔平,左,.223,0,8,4,7,右安
25,1110,3回裏,日本ハム,マルティネス,右,3.53,ロッテ,中村 奨吾,右,.284,5,51,52,32,中安
26,1011,3回裏,日本ハム,マルティネス,右,3.53,ロッテ,平沢 大河,左,.221,1,21,36,4,四球
27,1111,3回裏,日本ハム,マルティネス,右,3.53,ロッテ,角中 勝也,左,.283,5,45,32,3,空三振
28,2111,3回裏,日本ハム,マルティネス,右,3.53,ロッテ,井上 晴哉,右,.285,19,77,48,1,中飛
29,3000,,,,,,,,,,,,,,
30,0000,4回表,ロッテ,種市 篤暉,右,5.68,日本ハム,近藤 健介,左,.324,9,60,75,4,二ゴロ
31,1000,4回表,ロッテ,種市 篤暉,右,5.68,日本ハム,中田 翔,右,.278,24,94,36,0,四球
32,1100,4回表,ロッテ,種市 篤暉,右,5.68,日本ハム,レアード,右,.229,25,62,41,0,二飛
33,2100,4回表,ロッテ,種市 篤暉,右,5.68,日本ハム,清宮 幸太郎,左,.223,4,10,9,0,四球
34,2110,4回表,ロッテ,種市 篤暉,右,5.68,日本ハム,鶴岡 慎也,右,.253,2,18,9,1,二ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,日本ハム,マルティネス,右,3.53,ロッテ,鈴木 大地,左,.253,4,33,36,8,空三振
37,1000,4回裏,日本ハム,マルティネス,右,3.53,ロッテ,清田 育宏,右,.229,2,26,29,2,遊ゴロ
