,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,酒居 知史,右,6.25,巨人,坂本 勇人,右,.337,9,46,36,4,二飛
1,1000,1回表,ロッテ,酒居 知史,右,6.25,巨人,田中 俊太,左,.231,0,4,10,3,左邪飛
2,2000,1回表,ロッテ,酒居 知史,右,6.25,巨人,陽 岱鋼,右,.308,2,8,6,1,遊飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,巨人,内海 哲也,左,1.93,ロッテ,荻野 貴司,右,.298,2,17,10,15,三ゴロ
5,1000,1回裏,巨人,内海 哲也,左,1.93,ロッテ,藤岡 裕大,左,.263,3,24,22,8,左安
6,1100,1回裏,巨人,内海 哲也,左,1.93,ロッテ,中村 奨吾,右,.297,3,31,25,17,三併打
7,3000,,,,,,,,,,,,,,
8,0000,2回表,ロッテ,酒居 知史,右,6.25,巨人,岡本 和真,右,.332,12,43,25,2,中安
9,0100,2回表,ロッテ,酒居 知史,右,6.25,巨人,阿部 慎之助,左,.222,5,17,7,0,空三振
10,1100,2回表,ロッテ,酒居 知史,右,6.25,巨人,亀井 善行,左,.306,6,27,24,3,二併打
11,3000,,,,,,,,,,,,,,
12,0000,2回裏,巨人,内海 哲也,左,1.93,ロッテ,角中 勝也,左,.319,2,22,10,1,右安
13,0100,2回裏,巨人,内海 哲也,左,1.93,ロッテ,清田 育宏,右,.250,2,22,20,2,右飛
14,1100,2回裏,巨人,内海 哲也,左,1.93,ロッテ,鈴木 大地,左,.255,2,16,22,4,空三振
15,2100,2回裏,巨人,内海 哲也,左,1.93,ロッテ,細谷 圭,右,.286,0,0,0,0,中安
16,2101,2回裏,巨人,内海 哲也,左,1.93,ロッテ,平沢 大河,左,.205,0,7,9,2,空三振
17,3000,,,,,,,,,,,,,,
18,0000,3回表,ロッテ,酒居 知史,右,6.25,巨人,長野 久義,右,.273,4,20,21,2,遊ゴロ
19,1000,3回表,ロッテ,酒居 知史,右,6.25,巨人,吉川 尚輝,左,.222,2,14,15,8,左飛
20,2000,3回表,ロッテ,酒居 知史,右,6.25,巨人,小林 誠司,右,.237,1,21,17,0,三ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,巨人,内海 哲也,左,1.93,ロッテ,田村 龍弘,右,.237,0,12,20,2,見三振
23,1000,3回裏,巨人,内海 哲也,左,1.93,ロッテ,荻野 貴司,右,.298,2,17,10,15,二ゴロ
24,2000,3回裏,巨人,内海 哲也,左,1.93,ロッテ,藤岡 裕大,左,.263,3,24,22,8,見三振
25,3000,,,,,,,,,,,,,,
26,0000,4回表,ロッテ,酒居 知史,右,6.25,巨人,坂本 勇人,右,.337,9,46,36,4,右飛
27,1000,4回表,ロッテ,酒居 知史,右,6.25,巨人,田中 俊太,左,.231,0,4,10,3,二ゴロ
28,2000,4回表,ロッテ,酒居 知史,右,6.25,巨人,陽 岱鋼,右,.308,2,8,6,1,中安
29,2100,4回表,ロッテ,酒居 知史,右,6.25,巨人,岡本 和真,右,.332,12,43,25,2,三ゴロ
30,3000,,,,,,,,,,,,,,
31,0000,4回裏,巨人,内海 哲也,左,1.93,ロッテ,中村 奨吾,右,.297,3,31,25,17,右飛
