,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,メッセンジャー,右,3.05,巨人,坂本 勇人,右,.329,13,56,50,8,右飛
1,1000,1回表,阪神,メッセンジャー,右,3.05,巨人,吉川 尚輝,左,.222,2,17,16,9,空三振
2,2000,1回表,阪神,メッセンジャー,右,3.05,巨人,マギー,右,.296,10,48,22,0,一ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,巨人,内海 哲也,左,2.18,阪神,糸原 健斗,左,.289,1,19,43,2,遊ゴロ
5,1000,1回裏,巨人,内海 哲也,左,2.18,阪神,北條 史也,右,.346,0,6,2,0,右飛
6,2000,1回裏,巨人,内海 哲也,左,2.18,阪神,福留 孝介,左,.257,7,34,37,0,左安
7,2100,1回裏,巨人,内海 哲也,左,2.18,阪神,陽川 尚将,右,.337,3,23,7,1,左安
8,2110,1回裏,巨人,内海 哲也,左,2.18,阪神,ナバーロ,左,.333,0,4,4,0,右安
9,2101,1回裏,巨人,内海 哲也,左,2.18,阪神,大山 悠輔,右,.206,2,16,12,0,遊直
10,3000,,,,,,,,,,,,,,
11,0000,2回表,阪神,メッセンジャー,右,3.05,巨人,岡本 和真,右,.295,16,50,34,2,遊ゴロ
12,1000,2回表,阪神,メッセンジャー,右,3.05,巨人,亀井 善行,左,.299,8,31,27,3,左安
13,1100,2回表,阪神,メッセンジャー,右,3.05,巨人,長野 久義,右,.271,7,34,30,3,四球
14,1110,2回表,阪神,メッセンジャー,右,3.05,巨人,陽 岱鋼,右,.255,4,15,10,1,四球
15,1111,2回表,阪神,メッセンジャー,右,3.05,巨人,大城 卓三,左,.232,2,10,7,0,空三振
16,2111,2回表,阪神,メッセンジャー,右,3.05,巨人,内海 哲也,左,.111,0,0,0,0,空三振
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,巨人,内海 哲也,左,2.18,阪神,中谷 将大,右,.233,3,14,11,0,中安
19,0100,2回裏,巨人,内海 哲也,左,2.18,阪神,梅野 隆太郎,右,.222,4,19,17,2,投ゴロ
20,1001,2回裏,巨人,内海 哲也,左,2.18,阪神,メッセンジャー,右,.143,0,1,2,0,二ゴロ
21,2001,2回裏,巨人,内海 哲也,左,2.18,阪神,糸原 健斗,左,.289,1,19,43,2,遊ゴロ
22,3000,,,,,,,,,,,,,,
23,0000,3回表,阪神,メッセンジャー,右,3.05,巨人,坂本 勇人,右,.329,13,56,50,8,右飛
24,1000,3回表,阪神,メッセンジャー,右,3.05,巨人,吉川 尚輝,左,.222,2,17,16,9,左安
25,1100,3回表,阪神,メッセンジャー,右,3.05,巨人,マギー,右,.296,10,48,22,0,右飛
26,2100,3回表,阪神,メッセンジャー,右,3.05,巨人,岡本 和真,右,.295,16,50,34,2,四球
27,2110,3回表,阪神,メッセンジャー,右,3.05,巨人,亀井 善行,左,.299,8,31,27,3,空三振
28,3000,,,,,,,,,,,,,,
29,0000,3回裏,巨人,内海 哲也,左,2.18,阪神,北條 史也,右,.346,0,6,2,0,遊ゴロ
