,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,ジョンソン,左,3.49,巨人,坂本 勇人,右,.337,10,48,40,5,一ゴロ
1,1000,1回表,広島,ジョンソン,左,3.49,巨人,陽 岱鋼,右,.258,2,8,6,1,左安
2,1100,1回表,広島,ジョンソン,左,3.49,巨人,マギー,右,.287,6,28,19,0,四球
3,1110,1回表,広島,ジョンソン,左,3.49,巨人,岡本 和真,右,.329,14,45,27,2,三安
4,1111,1回表,広島,ジョンソン,左,3.49,巨人,亀井 善行,左,.302,6,28,24,3,左安
5,1111,1回表,広島,ジョンソン,左,3.49,巨人,長野 久義,右,.273,4,26,22,2,右２
6,1011,1回表,広島,ジョンソン,左,3.49,巨人,吉川 尚輝,左,.217,2,14,15,9,遊ゴロ
7,2010,1回表,広島,ジョンソン,左,3.49,巨人,小林 誠司,右,.233,1,22,19,0,敬遠
8,2101,1回表,広島,ジョンソン,左,3.49,巨人,鍬原 拓也,右,.000,0,0,0,0,遊ゴロ
9,3000,,,,,,,,,,,,,,
10,0000,1回裏,巨人,鍬原 拓也,右,7.78,広島,田中 広輔,左,.264,3,24,45,12,四球
11,0100,1回裏,巨人,鍬原 拓也,右,7.78,広島,菊池 涼介,右,.246,7,31,17,4,空三振
12,1100,1回裏,巨人,鍬原 拓也,右,7.78,広島,丸 佳浩,左,.307,12,28,56,5,四球
13,1110,1回裏,巨人,鍬原 拓也,右,7.78,広島,鈴木 誠也,右,.309,10,37,36,3,死球
14,1111,1回裏,巨人,鍬原 拓也,右,7.78,広島,松山 竜平,左,.324,7,43,24,0,右本
15,1000,1回裏,巨人,鍬原 拓也,右,7.78,広島,野間 峻祥,左,.325,3,23,12,9,空三振
16,2000,1回裏,巨人,鍬原 拓也,右,7.78,広島,西川 龍馬,左,.275,2,15,9,0,左安
17,2100,1回裏,巨人,鍬原 拓也,右,7.78,広島,石原 慶幸,右,.190,1,4,3,0,空三振
18,3000,,,,,,,,,,,,,,
19,0000,2回表,広島,ジョンソン,左,3.49,巨人,坂本 勇人,右,.337,10,48,40,5,二飛
20,1000,2回表,広島,ジョンソン,左,3.49,巨人,陽 岱鋼,右,.258,2,8,6,1,遊飛
21,2000,2回表,広島,ジョンソン,左,3.49,巨人,マギー,右,.287,6,28,19,0,三ゴロ
22,3000,,,,,,,,,,,,,,
23,0000,2回裏,巨人,鍬原 拓也,右,7.78,広島,ジョンソン,左,.125,0,2,2,0,見三振
24,1000,2回裏,巨人,鍬原 拓也,右,7.78,広島,田中 広輔,左,.264,3,24,45,12,見三振
25,2000,2回裏,巨人,鍬原 拓也,右,7.78,広島,菊池 涼介,右,.246,7,31,17,4,一飛
26,3000,,,,,,,,,,,,,,
27,0000,3回表,広島,ジョンソン,左,3.49,巨人,岡本 和真,右,.329,14,45,27,2,左本
28,0000,3回表,広島,ジョンソン,左,3.49,巨人,亀井 善行,左,.302,6,28,24,3,遊直
29,1000,3回表,広島,ジョンソン,左,3.49,巨人,長野 久義,右,.273,4,26,22,2,遊ゴロ
30,2000,3回表,広島,ジョンソン,左,3.49,巨人,吉川 尚輝,左,.217,2,14,15,9,二ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,3回裏,巨人,鍬原 拓也,右,7.78,広島,丸 佳浩,左,.307,12,28,56,5,右本
33,0000,3回裏,巨人,鍬原 拓也,右,7.78,広島,鈴木 誠也,右,.309,10,37,36,3,四球
34,0001,3回裏,巨人,鍬原 拓也,右,7.78,広島,松山 竜平,左,.324,7,43,24,0,左２
35,0010,3回裏,巨人,森福 允彦,左,13.50,広島,野間 峻祥,左,.325,3,23,12,9,右安
36,0011,3回裏,巨人,森福 允彦,左,13.50,広島,西川 龍馬,左,.275,2,15,9,0,中飛
37,1011,3回裏,巨人,森福 允彦,左,13.50,広島,會澤 翼,右,.322,6,20,18,0,中安
38,1100,3回裏,巨人,森福 允彦,左,13.50,広島,バティスタ,右,.267,10,21,12,0,中本
39,1000,3回裏,巨人,森福 允彦,左,13.50,広島,田中 広輔,左,.264,3,24,45,12,二ゴロ
40,2000,3回裏,巨人,森福 允彦,左,13.50,広島,菊池 涼介,右,.246,7,31,17,4,中安
41,2100,3回裏,巨人,森福 允彦,左,13.50,広島,丸 佳浩,左,.307,12,28,56,5,二ゴロ
42,3000,,,,,,,,,,,,,,
43,0000,4回表,広島,フランスア,左,3.15,巨人,和田 恋,右,.167,0,0,0,0,空三振
44,1000,4回表,広島,フランスア,左,3.15,巨人,宇佐見 真吾,左,.333,0,1,3,0,空三振
45,2000,4回表,広島,フランスア,左,3.15,巨人,坂本 勇人,右,.337,10,48,40,5,四球
46,2100,4回表,広島,フランスア,左,3.15,巨人,陽 岱鋼,右,.258,2,8,6,1,空三振
47,3000,,,,,,,,,,,,,,
48,0000,4回裏,巨人,アダメス,右,3.00,広島,鈴木 誠也,右,.309,10,37,36,3,左安
49,0100,4回裏,巨人,アダメス,右,3.00,広島,松山 竜平,左,.324,7,43,24,0,右安
50,0110,4回裏,巨人,アダメス,右,3.00,広島,野間 峻祥,左,.325,3,23,12,9,四球
51,0111,4回裏,巨人,アダメス,右,3.00,広島,西川 龍馬,左,.275,2,15,9,0,四球
52,0111,4回裏,巨人,アダメス,右,3.00,広島,會澤 翼,右,.322,6,20,18,0,三ゴロ
53,1111,4回裏,巨人,アダメス,右,3.00,広島,フランスア,左,.000,0,0,0,0,見三振
54,2111,4回裏,巨人,アダメス,右,3.00,広島,田中 広輔,左,.264,3,24,45,12,投ゴロ
55,3000,,,,,,,,,,,,,,
56,0000,5回表,広島,フランスア,左,3.15,巨人,マギー,右,.287,6,28,19,0,中飛
57,1000,5回表,広島,フランスア,左,3.15,巨人,岡本 和真,右,.329,14,45,27,2,空三振
58,2000,5回表,広島,フランスア,左,3.15,巨人,亀井 善行,左,.302,6,28,24,3,二ゴロ
59,3000,,,,,,,,,,,,,,
60,0000,5回裏,巨人,アダメス,右,3.00,広島,菊池 涼介,右,.246,7,31,17,4,中飛
61,1000,5回裏,巨人,アダメス,右,3.00,広島,丸 佳浩,左,.307,12,28,56,5,四球
62,1100,5回裏,巨人,アダメス,右,3.00,広島,鈴木 誠也,右,.309,10,37,36,3,見三振
63,2100,5回裏,巨人,アダメス,右,3.00,広島,松山 竜平,左,.324,7,43,24,0,ファウル
64,3000,,,,,,,,,,,,,,
65,0000,6回表,広島,フランスア,左,3.15,巨人,長野 久義,右,.273,4,26,22,2,空三振
66,1000,6回表,広島,フランスア,左,3.15,巨人,吉川 尚輝,左,.217,2,14,15,9,右飛
67,2000,6回表,広島,フランスア,左,3.15,巨人,中井 大介,右,.211,1,5,4,0,四球
68,2100,6回表,広島,フランスア,左,3.15,巨人,宇佐見 真吾,左,.333,0,1,3,0,四球
69,2110,6回表,広島,フランスア,左,3.15,巨人,坂本 勇人,右,.337,10,48,40,5,見三振
70,3000,,,,,,,,,,,,,,
71,0000,6回裏,巨人,谷岡 竜平,右,4.08,広島,松山 竜平,左,.324,7,43,24,0,左飛
72,1000,6回裏,巨人,谷岡 竜平,右,4.08,広島,野間 峻祥,左,.325,3,23,12,9,二ゴロ
73,2000,6回裏,巨人,谷岡 竜平,右,4.08,広島,西川 龍馬,左,.275,2,15,9,0,遊安
74,2100,6回裏,巨人,谷岡 竜平,右,4.08,広島,會澤 翼,右,.322,6,20,18,0,左本
75,2000,6回裏,巨人,谷岡 竜平,右,4.08,広島,フランスア,左,.000,0,0,0,0,見三振
76,3000,,,,,,,,,,,,,,
77,0000,7回表,広島,フランスア,左,3.15,巨人,陽 岱鋼,右,.258,2,8,6,1,右飛
78,1000,7回表,広島,フランスア,左,3.15,巨人,マギー,右,.287,6,28,19,0,遊ゴロ
79,2000,7回表,広島,フランスア,左,3.15,巨人,岡本 和真,右,.329,14,45,27,2,空三振
80,3000,,,,,,,,,,,,,,
81,0000,7回裏,巨人,田原 誠次,右,2.95,広島,田中 広輔,左,.264,3,24,45,12,遊ゴロ
82,1000,7回裏,巨人,田原 誠次,右,2.95,広島,菊池 涼介,右,.246,7,31,17,4,二ゴロ
83,2000,7回裏,巨人,田原 誠次,右,2.95,広島,丸 佳浩,左,.307,12,28,56,5,左本
84,2000,7回裏,巨人,田原 誠次,右,2.95,広島,鈴木 誠也,右,.309,10,37,36,3,空三振
85,3000,,,,,,,,,,,,,,
86,0000,8回表,広島,フランスア,左,3.15,巨人,亀井 善行,左,.302,6,28,24,3,空三振
