,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,梶谷 隆幸,左,.311,2,4,5,1,一ゴロ
1,1000,1回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,ソト,右,.463,3,7,2,0,二安
2,1100,1回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,ロペス,右,.344,13,35,3,0,中飛
3,2100,1回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,筒香 嘉智,左,.239,8,27,23,0,左本
4,2000,1回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,宮崎 敏郎,右,.318,6,17,7,0,右２
5,2010,1回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,田中 浩康,右,.308,0,2,0,0,中飛
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,坂本 勇人,右,.352,5,30,24,4,四球
8,0100,1回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,吉川 尚輝,左,.243,1,10,11,5,投犠打
9,1010,1回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,ゲレーロ,右,.302,7,24,18,2,空三振
10,2010,1回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,マギー,右,.269,4,20,14,0,三ゴロ
11,3000,,,,,,,,,,,,,,
12,0000,2回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,高城 俊人,右,.000,0,0,1,0,遊ゴロ
13,1000,2回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,濱口 遥大,左,.000,0,0,0,0,空三振
14,2000,2回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,大和,右,.235,0,9,10,3,中飛
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,岡本 和真,右,.329,7,26,16,2,空三振
17,1000,2回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,亀井 善行,左,.290,3,20,17,1,空三振
18,2000,2回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,長野 久義,右,.273,1,12,17,0,中飛
19,3000,,,,,,,,,,,,,,
20,0000,3回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,梶谷 隆幸,左,.311,2,4,5,1,右安
21,0100,3回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,ソト,右,.463,3,7,2,0,中飛
22,1010,3回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,ロペス,右,.344,13,35,3,0,空三振
23,2010,3回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,筒香 嘉智,左,.239,8,27,23,0,二飛
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,大城 卓三,左,.243,1,4,2,0,空三振
26,1000,3回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,田口 麗斗,左,.200,0,1,2,0,四球
27,1100,3回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,坂本 勇人,右,.352,5,30,24,4,投ゴロ
28,2010,3回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,吉川 尚輝,左,.243,1,10,11,5,遊飛
29,3000,,,,,,,,,,,,,,
30,0000,4回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,宮崎 敏郎,右,.318,6,17,7,0,投安
31,0100,4回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,田中 浩康,右,.308,0,2,0,0,死球
32,0110,4回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,高城 俊人,右,.000,0,0,1,0,左飛
33,1110,4回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,濱口 遥大,左,.000,0,0,0,0,一ゴロ
34,2110,4回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,大和,右,.235,0,9,10,3,一邪飛
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,ゲレーロ,右,.302,7,24,18,2,左２
37,0010,4回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,マギー,右,.269,4,20,14,0,右２
38,0010,4回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,岡本 和真,右,.329,7,26,16,2,二ゴロ
39,1001,4回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,亀井 善行,左,.290,3,20,17,1,四球
40,1101,4回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,長野 久義,右,.273,1,12,17,0,四球
41,1111,4回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,大城 卓三,左,.243,1,4,2,0,空三振
42,2111,4回裏,ＤｅＮＡ,濱口 遥大,左,6.00,巨人,田口 麗斗,左,.200,0,1,2,0,一ゴロ
43,3000,,,,,,,,,,,,,,
44,0000,5回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,梶谷 隆幸,左,.311,2,4,5,1,中２
45,0010,5回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,ソト,右,.463,3,7,2,0,遊直
46,2000,5回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,ロペス,右,.344,13,35,3,0,中安
47,2100,5回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,筒香 嘉智,左,.239,8,27,23,0,左安
48,2110,5回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,宮崎 敏郎,右,.318,6,17,7,0,二ゴロ
49,3000,,,,,,,,,,,,,,
50,0000,5回裏,ＤｅＮＡ,武藤 祐太,右,9.00,巨人,坂本 勇人,右,.352,5,30,24,4,左飛
51,1000,5回裏,ＤｅＮＡ,武藤 祐太,右,9.00,巨人,吉川 尚輝,左,.243,1,10,11,5,空三振
52,2000,5回裏,ＤｅＮＡ,武藤 祐太,右,9.00,巨人,ゲレーロ,右,.302,7,24,18,2,右飛
53,3000,,,,,,,,,,,,,,
54,0000,6回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,田中 浩康,右,.308,0,2,0,0,左安
55,0100,6回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,高城 俊人,右,.000,0,0,1,0,一犠打
56,1010,6回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,桑原 将志,右,.238,2,4,5,5,空三振
57,2010,6回表,巨人,田口 麗斗,左,5.23,ＤｅＮＡ,大和,右,.235,0,9,10,3,空三振
58,3000,,,,,,,,,,,,,,
59,0000,6回裏,ＤｅＮＡ,三嶋 一輝,右,2.45,巨人,マギー,右,.269,4,20,14,0,中２
60,0010,6回裏,ＤｅＮＡ,三嶋 一輝,右,2.45,巨人,岡本 和真,右,.329,7,26,16,2,空三振
61,1010,6回裏,ＤｅＮＡ,エスコバー,左,1.21,巨人,亀井 善行,左,.290,3,20,17,1,死球
62,1011,6回裏,ＤｅＮＡ,エスコバー,左,1.21,巨人,長野 久義,右,.273,1,12,17,0,右飛
63,2011,6回裏,ＤｅＮＡ,エスコバー,左,1.21,巨人,大城 卓三,左,.243,1,4,2,0,遊直
64,3000,,,,,,,,,,,,,,
65,0000,7回表,巨人,宮國 椋丞,右,1.04,ＤｅＮＡ,梶谷 隆幸,左,.311,2,4,5,1,右２
66,0010,7回表,巨人,宮國 椋丞,右,1.04,ＤｅＮＡ,ソト,右,.463,3,7,2,0,左安
67,0101,7回表,巨人,宮國 椋丞,右,1.04,ＤｅＮＡ,ロペス,右,.344,13,35,3,0,左犠飛
68,1100,7回表,巨人,宮國 椋丞,右,1.04,ＤｅＮＡ,筒香 嘉智,左,.239,8,27,23,0,左飛
69,2100,7回表,巨人,宮國 椋丞,右,1.04,ＤｅＮＡ,宮崎 敏郎,右,.318,6,17,7,0,二ゴロ
70,3000,,,,,,,,,,,,,,
71,0000,7回裏,ＤｅＮＡ,エスコバー,左,1.21,巨人,若林 晃弘,右,.000,0,0,0,0,空三振
72,1000,7回裏,ＤｅＮＡ,エスコバー,左,1.21,巨人,坂本 勇人,右,.352,5,30,24,4,右飛
73,2000,7回裏,ＤｅＮＡ,エスコバー,左,1.21,巨人,吉川 尚輝,左,.243,1,10,11,5,見三振
74,3000,,,,,,,,,,,,,,
75,0000,8回表,巨人,上原 浩治,右,7.00,ＤｅＮＡ,柴田 竜拓,左,.071,1,2,3,0,中安
76,0100,8回表,巨人,上原 浩治,右,7.00,ＤｅＮＡ,高城 俊人,右,.000,0,0,1,0,一犠打
77,1010,8回表,巨人,上原 浩治,右,7.00,ＤｅＮＡ,乙坂 智,左,.194,0,3,2,0,遊ゴロ
78,2001,8回表,巨人,上原 浩治,右,7.00,ＤｅＮＡ,大和,右,.235,0,9,10,3,遊ゴロ
79,3000,,,,,,,,,,,,,,
80,0000,8回裏,ＤｅＮＡ,三上 朋也,右,2.00,巨人,ゲレーロ,右,.302,7,24,18,2,右安
81,0100,8回裏,ＤｅＮＡ,三上 朋也,右,2.00,巨人,辻 東倫,左,.000,0,0,0,0,一ゴロ
82,1010,8回裏,ＤｅＮＡ,三上 朋也,右,2.00,巨人,岡本 和真,右,.329,7,26,16,2,右飛
83,2001,8回裏,ＤｅＮＡ,三上 朋也,右,2.00,巨人,亀井 善行,左,.290,3,20,17,1,四球
84,2101,8回裏,ＤｅＮＡ,三上 朋也,右,2.00,巨人,長野 久義,右,.273,1,12,17,0,捕邪飛
85,3000,,,,,,,,,,,,,,
86,0000,9回表,巨人,田原 誠次,右,1.98,ＤｅＮＡ,梶谷 隆幸,左,.311,2,4,5,1,右安
87,0100,9回表,巨人,田原 誠次,右,1.98,ＤｅＮＡ,ソト,右,.463,3,7,2,0,左飛
88,1010,9回表,巨人,田原 誠次,右,1.98,ＤｅＮＡ,ロペス,右,.344,13,35,3,0,遊ゴロ
89,2010,9回表,巨人,田原 誠次,右,1.98,ＤｅＮＡ,筒香 嘉智,左,.239,8,27,23,0,
90,2110,9回表,巨人,田原 誠次,右,1.98,ＤｅＮＡ,宮崎 敏郎,右,.318,6,17,7,0,中２
91,3000,,,,,,,,,,,,,,
92,0000,9回裏,ＤｅＮＡ,山崎 康晃,右,1.13,巨人,大城 卓三,左,.243,1,4,2,0,左２
93,0010,9回裏,ＤｅＮＡ,山崎 康晃,右,1.13,巨人,中井 大介,右,.226,1,5,3,0,空三振
94,1010,9回裏,ＤｅＮＡ,山崎 康晃,右,1.13,巨人,坂本 勇人,右,.352,5,30,24,4,遊ゴロ
95,2010,9回裏,ＤｅＮＡ,山崎 康晃,右,1.13,巨人,阿部 慎之助,左,.250,2,12,4,0,フライ
96,3000,,,,,,,,,,,,,,
