,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,大瀬良 大地,右,1.50,巨人,坂本 勇人,右,.500,0,0,1,0,中安
1,0100,1回表,広島,大瀬良 大地,右,1.50,巨人,田中 俊太,左,.333,0,0,0,0,二併打
2,2000,1回表,広島,大瀬良 大地,右,1.50,巨人,マギー,右,.333,0,1,0,0,三ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,巨人,メルセデス,左,10.80,広島,田中 広輔,左,.000,0,0,2,0,四球
5,0100,1回裏,巨人,メルセデス,左,10.80,広島,菊池 涼介,右,.333,0,0,0,0,中安
6,0101,1回裏,巨人,メルセデス,左,10.80,広島,丸 佳浩,左,.333,0,1,0,0,二ゴロ
7,1000,1回裏,巨人,メルセデス,左,10.80,広島,鈴木 誠也,右,.500,1,2,1,0,四球
8,2100,1回裏,巨人,メルセデス,左,10.80,広島,松山 竜平,左,.333,0,0,0,0,二ゴロ
9,3000,,,,,,,,,,,,,,
10,0000,2回表,広島,大瀬良 大地,右,1.50,巨人,岡本 和真,右,.000,0,0,0,0,空三振
11,1000,2回表,広島,大瀬良 大地,右,1.50,巨人,陽 岱鋼,右,.000,0,0,1,0,空三振
12,2000,2回表,広島,大瀬良 大地,右,1.50,巨人,長野 久義,右,.333,0,0,0,0,二ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,巨人,メルセデス,左,10.80,広島,野間 峻祥,左,.000,0,0,0,0,投ゴロ
15,1000,2回裏,巨人,メルセデス,左,10.80,広島,會澤 翼,右,.667,0,1,0,0,空三振
16,2000,2回裏,巨人,メルセデス,左,10.80,広島,安部 友裕,左,.000,0,0,1,0,空三振
17,3000,,,,,,,,,,,,,,
18,0000,3回表,広島,大瀬良 大地,右,1.50,巨人,亀井 善行,左,.000,0,0,1,0,四球
19,0100,3回表,広島,大瀬良 大地,右,1.50,巨人,小林 誠司,右,-,0,0,0,0,投犠打
20,1010,3回表,広島,大瀬良 大地,右,1.50,巨人,メルセデス,左,-,0,0,0,0,空三振
21,2010,3回表,広島,大瀬良 大地,右,1.50,巨人,坂本 勇人,右,.500,0,0,1,0,敬遠
22,2110,3回表,広島,大瀬良 大地,右,1.50,巨人,田中 俊太,左,.333,0,0,0,0,中飛
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,巨人,メルセデス,左,10.80,広島,大瀬良 大地,右,.000,0,0,0,0,投ゴロ
25,1000,3回裏,巨人,メルセデス,左,10.80,広島,田中 広輔,左,.000,0,0,2,0,四球
26,1100,3回裏,巨人,メルセデス,左,10.80,広島,菊池 涼介,右,.333,0,0,0,0,左飛
27,2100,3回裏,巨人,メルセデス,左,10.80,広島,丸 佳浩,左,.333,0,1,0,0,ボール
28,3000,,,,,,,,,,,,,,
29,0000,4回表,広島,大瀬良 大地,右,1.50,巨人,マギー,右,.333,0,1,0,0,遊直
30,1000,4回表,広島,大瀬良 大地,右,1.50,巨人,岡本 和真,右,.000,0,0,0,0,遊ゴロ
31,2000,4回表,広島,大瀬良 大地,右,1.50,巨人,陽 岱鋼,右,.000,0,0,1,0,空三振
32,3000,,,,,,,,,,,,,,
33,0000,4回裏,巨人,メルセデス,左,10.80,広島,丸 佳浩,左,.333,0,1,0,0,中安
34,0100,4回裏,巨人,メルセデス,左,10.80,広島,鈴木 誠也,右,.500,1,2,1,0,左本
35,0000,4回裏,巨人,メルセデス,左,10.80,広島,松山 竜平,左,.333,0,0,0,0,左安
36,0100,4回裏,巨人,メルセデス,左,10.80,広島,野間 峻祥,左,.000,0,0,0,0,遊ゴロ
37,1100,4回裏,巨人,メルセデス,左,10.80,広島,會澤 翼,右,.667,0,1,0,0,左２
38,1010,4回裏,巨人,吉川 光夫,左,0.00,広島,安部 友裕,左,.000,0,0,1,0,四球
39,1110,4回裏,巨人,吉川 光夫,左,0.00,広島,大瀬良 大地,右,.000,0,0,0,0,バ三振
40,2110,4回裏,巨人,吉川 光夫,左,0.00,広島,田中 広輔,左,.000,0,0,2,0,一ゴロ
41,3000,,,,,,,,,,,,,,
42,0000,5回表,広島,大瀬良 大地,右,1.50,巨人,長野 久義,右,.333,0,0,0,0,左安
43,0100,5回表,広島,大瀬良 大地,右,1.50,巨人,亀井 善行,左,.000,0,0,1,0,二併打
44,2000,5回表,広島,大瀬良 大地,右,1.50,巨人,小林 誠司,右,-,0,0,0,0,左飛
45,3000,,,,,,,,,,,,,,
46,0000,5回裏,巨人,吉川 光夫,左,0.00,広島,菊池 涼介,右,.333,0,0,0,0,中飛
47,1000,5回裏,巨人,吉川 光夫,左,0.00,広島,丸 佳浩,左,.333,0,1,0,0,遊飛
48,2000,5回裏,巨人,吉川 光夫,左,0.00,広島,鈴木 誠也,右,.500,1,2,1,0,二飛
49,3000,,,,,,,,,,,,,,
50,0000,6回表,広島,大瀬良 大地,右,1.50,巨人,辻 東倫,左,-,0,0,0,0,右安
51,0100,6回表,広島,大瀬良 大地,右,1.50,巨人,坂本 勇人,右,.500,0,0,1,0,右飛
52,1100,6回表,広島,大瀬良 大地,右,1.50,巨人,田中 俊太,左,.333,0,0,0,0,左安
53,1110,6回表,広島,大瀬良 大地,右,1.50,巨人,マギー,右,.333,0,1,0,0,左安
54,1110,6回表,広島,大瀬良 大地,右,1.50,巨人,岡本 和真,右,.000,0,0,0,0,捕飛
55,2110,6回表,広島,大瀬良 大地,右,1.50,巨人,陽 岱鋼,右,.000,0,0,1,0,四球
