,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,石田 健大,左,4.75,広島,田中 広輔,左,.263,3,24,46,12,左２
1,0010,1回表,ＤｅＮＡ,石田 健大,左,4.75,広島,菊池 涼介,右,.252,8,32,19,4,二ゴロ
2,1001,1回表,ＤｅＮＡ,石田 健大,左,4.75,広島,丸 佳浩,左,.319,13,31,59,6,見三振
3,2001,1回表,ＤｅＮＡ,石田 健大,左,4.75,広島,鈴木 誠也,右,.307,11,41,37,3,左安
4,2100,1回表,ＤｅＮＡ,石田 健大,左,4.75,広島,バティスタ,右,.278,12,24,12,0,遊ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,広島,大瀬良 大地,右,2.62,ＤｅＮＡ,神里 和毅,左,.275,5,20,16,14,二ゴロ
7,1000,1回裏,広島,大瀬良 大地,右,2.62,ＤｅＮＡ,ソト,右,.321,7,19,3,0,投ゴロ
8,2000,1回裏,広島,大瀬良 大地,右,2.62,ＤｅＮＡ,宮崎 敏郎,右,.318,15,38,17,0,遊ゴロ
9,3000,,,,,,,,,,,,,,
10,0000,2回表,ＤｅＮＡ,石田 健大,左,4.75,広島,野間 峻祥,左,.316,4,27,13,9,三邪飛
11,1000,2回表,ＤｅＮＡ,石田 健大,左,4.75,広島,會澤 翼,右,.329,7,23,19,0,四球
12,1100,2回表,ＤｅＮＡ,石田 健大,左,4.75,広島,西川 龍馬,左,.290,2,15,9,0,右２
13,1011,2回表,ＤｅＮＡ,石田 健大,左,4.75,広島,大瀬良 大地,右,.111,0,6,3,0,中安
14,1100,2回表,ＤｅＮＡ,石田 健大,左,4.75,広島,田中 広輔,左,.263,3,24,46,12,二併打
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,広島,大瀬良 大地,右,2.62,ＤｅＮＡ,筒香 嘉智,左,.291,17,46,40,0,右飛
17,1000,2回裏,広島,大瀬良 大地,右,2.62,ＤｅＮＡ,ロペス,右,.324,16,42,7,0,左安
