,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,ローチ,右,3.29,ソフトバンク,牧原 大成,左,.316,3,14,4,4,二ゴロ
1,1000,1回表,オリックス,ローチ,右,3.29,ソフトバンク,上林 誠知,左,.266,17,48,21,10,左安
2,1100,1回表,オリックス,ローチ,右,3.29,ソフトバンク,中村 晃,左,.293,10,41,43,1,死球
3,1011,1回表,オリックス,ローチ,右,3.29,ソフトバンク,柳田 悠岐,左,.349,26,75,42,19,中安
4,1100,1回表,オリックス,ローチ,右,3.29,ソフトバンク,グラシアル,右,.316,0,1,1,1,見三振
5,2010,1回表,オリックス,ローチ,右,3.29,ソフトバンク,長谷川 勇也,左,.313,4,16,3,0,一ゴロ
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,ソフトバンク,ミランダ,左,3.18,オリックス,武田 健吾,右,.234,1,11,1,0,中安
8,0100,1回裏,ソフトバンク,ミランダ,左,3.18,オリックス,福田 周平,左,.249,0,10,14,8,一ゴロ
9,1100,1回裏,ソフトバンク,ミランダ,左,3.18,オリックス,中島 宏之,右,.274,2,12,13,0,空三振
10,2100,1回裏,ソフトバンク,ミランダ,左,3.18,オリックス,吉田 正尚,左,.303,20,71,52,2,中飛
11,3000,,,,,,,,,,,,,,
12,0000,2回表,オリックス,ローチ,右,3.29,ソフトバンク,松田 宣浩,右,.256,23,54,37,2,投ゴロ
13,1000,2回表,オリックス,ローチ,右,3.29,ソフトバンク,甲斐 拓也,右,.223,5,24,21,2,三ゴロ
14,2000,2回表,オリックス,ローチ,右,3.29,ソフトバンク,今宮 健太,右,.232,5,24,18,4,空三振
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,ソフトバンク,ミランダ,左,3.18,オリックス,Ｔ－岡田,左,.243,10,33,22,2,右飛
17,1000,2回裏,ソフトバンク,ミランダ,左,3.18,オリックス,伏見 寅威,右,.293,0,15,10,0,空三振
18,2000,2回裏,ソフトバンク,ミランダ,左,3.18,オリックス,大城 滉二,右,.237,4,22,24,10,左飛
19,3000,,,,,,,,,,,,,,
20,0000,3回表,オリックス,ローチ,右,3.29,ソフトバンク,牧原 大成,左,.316,3,14,4,4,四球
21,0000,3回表,オリックス,ローチ,右,3.29,ソフトバンク,上林 誠知,左,.266,17,48,21,10,中飛
22,2000,3回表,オリックス,ローチ,右,3.29,ソフトバンク,中村 晃,左,.293,10,41,43,1,中飛
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,ソフトバンク,ミランダ,左,3.18,オリックス,鈴木 昂平,右,.200,0,0,0,0,左飛
25,1000,3回裏,ソフトバンク,ミランダ,左,3.18,オリックス,若月 健矢,右,.209,0,16,6,1,空三振
26,2000,3回裏,ソフトバンク,ミランダ,左,3.18,オリックス,武田 健吾,右,.234,1,11,1,0,中安
27,2100,3回裏,ソフトバンク,ミランダ,左,3.18,オリックス,福田 周平,左,.249,0,10,14,8,三直
28,3000,,,,,,,,,,,,,,
29,0000,4回表,オリックス,ローチ,右,3.29,ソフトバンク,柳田 悠岐,左,.349,26,75,42,19,一ゴロ
30,1000,4回表,オリックス,ローチ,右,3.29,ソフトバンク,グラシアル,右,.316,0,1,1,1,遊ゴロ
31,2000,4回表,オリックス,ローチ,右,3.29,ソフトバンク,長谷川 勇也,左,.313,4,16,3,0,中飛
32,3000,,,,,,,,,,,,,,
33,0000,4回裏,ソフトバンク,ミランダ,左,3.18,オリックス,中島 宏之,右,.274,2,12,13,0,左安
34,0100,4回裏,ソフトバンク,ミランダ,左,3.18,オリックス,吉田 正尚,左,.303,20,71,52,2,中本
35,0000,4回裏,ソフトバンク,ミランダ,左,3.18,オリックス,Ｔ－岡田,左,.243,10,33,22,2,二ゴロ
36,1000,4回裏,ソフトバンク,ミランダ,左,3.18,オリックス,伏見 寅威,右,.293,0,15,10,0,空三振
37,2000,4回裏,ソフトバンク,ミランダ,左,3.18,オリックス,大城 滉二,右,.237,4,22,24,10,遊ゴロ
38,3000,,,,,,,,,,,,,,
39,0000,5回表,オリックス,ローチ,右,3.29,ソフトバンク,松田 宣浩,右,.256,23,54,37,2,左安
40,0100,5回表,オリックス,ローチ,右,3.29,ソフトバンク,甲斐 拓也,右,.223,5,24,21,2,投犠打
41,1010,5回表,オリックス,ローチ,右,3.29,ソフトバンク,今宮 健太,右,.232,5,24,18,4,中飛
42,2010,5回表,オリックス,ローチ,右,3.29,ソフトバンク,牧原 大成,左,.316,3,14,4,4,遊ゴロ
43,3000,,,,,,,,,,,,,,
44,0000,5回裏,ソフトバンク,ミランダ,左,3.18,オリックス,鈴木 昂平,右,.200,0,0,0,0,二ゴロ
45,1000,5回裏,ソフトバンク,ミランダ,左,3.18,オリックス,若月 健矢,右,.209,0,16,6,1,二ゴロ
46,2000,5回裏,ソフトバンク,ミランダ,左,3.18,オリックス,武田 健吾,右,.234,1,11,1,0,左飛
47,3000,,,,,,,,,,,,,,
48,0000,6回表,オリックス,ローチ,右,3.29,ソフトバンク,上林 誠知,左,.266,17,48,21,10,右安
49,0100,6回表,オリックス,ローチ,右,3.29,ソフトバンク,中村 晃,左,.293,10,41,43,1,投安
50,0110,6回表,オリックス,山田 修義,左,0.93,ソフトバンク,柳田 悠岐,左,.349,26,75,42,19,右安
51,0110,6回表,オリックス,山田 修義,左,0.93,ソフトバンク,グラシアル,右,.316,0,1,1,1,三ゴロ
52,1110,6回表,オリックス,山田 修義,左,0.93,ソフトバンク,長谷川 勇也,左,.313,4,16,3,0,捕邪飛
53,2110,6回表,オリックス,比嘉 幹貴,右,1.35,ソフトバンク,松田 宣浩,右,.256,23,54,37,2,四球
54,2111,6回表,オリックス,岩本 輝,右,3.18,ソフトバンク,明石 健志,左,.167,0,2,4,0,四球
55,2111,6回表,オリックス,岩本 輝,右,3.18,ソフトバンク,今宮 健太,右,.232,5,24,18,4,右安
56,2101,6回表,オリックス,岩本 輝,右,3.18,ソフトバンク,牧原 大成,左,.316,3,14,4,4,左安
57,2110,6回表,オリックス,大山 暁史,左,6.00,ソフトバンク,上林 誠知,左,.266,17,48,21,10,三ゴロ
58,3000,,,,,,,,,,,,,,
59,0000,6回裏,ソフトバンク,ミランダ,左,3.18,オリックス,福田 周平,左,.249,0,10,14,8,遊ゴロ
60,1000,6回裏,ソフトバンク,ミランダ,左,3.18,オリックス,中島 宏之,右,.274,2,12,13,0,空三振
61,2000,6回裏,ソフトバンク,嘉弥真 新也,左,1.19,オリックス,吉田 正尚,左,.303,20,71,52,2,遊ゴロ
62,3000,,,,,,,,,,,,,,
63,0000,7回表,オリックス,大山 暁史,左,6.00,ソフトバンク,中村 晃,左,.293,10,41,43,1,右安
64,0100,7回表,オリックス,大山 暁史,左,6.00,ソフトバンク,柳田 悠岐,左,.349,26,75,42,19,四球
65,0110,7回表,オリックス,大山 暁史,左,6.00,ソフトバンク,グラシアル,右,.316,0,1,1,1,中飛
66,1110,7回表,オリックス,大山 暁史,左,6.00,ソフトバンク,長谷川 勇也,左,.313,4,16,3,0,遊併打
67,3000,,,,,,,,,,,,,,
68,0000,7回裏,ソフトバンク,嘉弥真 新也,左,1.19,オリックス,Ｔ－岡田,左,.243,10,33,22,2,右飛
