,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,東明 大貴,右,1.51,日本ハム,西川 遥輝,左,.274,10,48,90,36,二ゴロ
1,1000,1回表,オリックス,東明 大貴,右,1.51,日本ハム,大田 泰示,右,.270,14,56,33,3,中２
2,1010,1回表,オリックス,東明 大貴,右,1.51,日本ハム,近藤 健介,左,.319,9,67,85,4,三直
3,2010,1回表,オリックス,東明 大貴,右,1.51,日本ハム,中田 翔,右,.270,25,103,39,0,右飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,日本ハム,上原 健太,左,2.96,オリックス,宗 佑磨,左,.226,2,18,15,3,空三振
6,1000,1回裏,日本ハム,上原 健太,左,2.96,オリックス,福田 周平,左,.268,1,15,28,16,右安
7,1100,1回裏,日本ハム,上原 健太,左,2.96,オリックス,ロメロ,右,.236,24,60,39,7,三ゴロ
8,2100,1回裏,日本ハム,上原 健太,左,2.96,オリックス,吉田 正尚,左,.312,23,81,68,3,中安
9,2110,1回裏,日本ハム,上原 健太,左,2.96,オリックス,中島 宏之,右,.301,5,33,20,0,左飛
10,3000,,,,,,,,,,,,,,
11,0000,2回表,オリックス,東明 大貴,右,1.51,日本ハム,横尾 俊建,右,.222,9,23,7,0,右飛
12,1000,2回表,オリックス,東明 大貴,右,1.51,日本ハム,清宮 幸太郎,左,.200,6,16,15,0,空三振
13,2000,2回表,オリックス,東明 大貴,右,1.51,日本ハム,渡邉 諒,右,.232,7,13,9,1,中飛
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,日本ハム,上原 健太,左,2.96,オリックス,白崎 浩之,右,.242,1,9,3,0,中飛
16,1000,2回裏,日本ハム,上原 健太,左,2.96,オリックス,安達 了一,右,.216,3,40,25,18,中飛
17,2000,2回裏,日本ハム,上原 健太,左,2.96,オリックス,大城 滉二,右,.233,4,25,27,14,二飛
18,3000,,,,,,,,,,,,,,
19,0000,3回表,オリックス,東明 大貴,右,1.51,日本ハム,清水 優心,右,.214,6,20,17,0,空三振
20,1000,3回表,オリックス,東明 大貴,右,1.51,日本ハム,中島 卓也,左,.258,1,23,33,28,二ゴロ
21,2000,3回表,オリックス,東明 大貴,右,1.51,日本ハム,西川 遥輝,左,.274,10,48,90,36,中飛
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,日本ハム,上原 健太,左,2.96,オリックス,若月 健矢,右,.234,1,23,6,1,見三振
24,1000,3回裏,日本ハム,上原 健太,左,2.96,オリックス,宗 佑磨,左,.226,2,18,15,3,中安
25,1100,3回裏,日本ハム,上原 健太,左,2.96,オリックス,福田 周平,左,.268,1,15,28,16,右飛
26,2100,3回裏,日本ハム,上原 健太,左,2.96,オリックス,ロメロ,右,.236,24,60,39,7,二飛
27,3000,,,,,,,,,,,,,,
28,0000,4回表,オリックス,東明 大貴,右,1.51,日本ハム,大田 泰示,右,.270,14,56,33,3,死球
29,0100,4回表,オリックス,東明 大貴,右,1.51,日本ハム,近藤 健介,左,.319,9,67,85,4,右飛
30,1100,4回表,オリックス,東明 大貴,右,1.51,日本ハム,中田 翔,右,.270,25,103,39,0,中飛
31,2100,4回表,オリックス,東明 大貴,右,1.51,日本ハム,横尾 俊建,右,.222,9,23,7,0,遊ゴロ
32,3000,,,,,,,,,,,,,,
33,0000,4回裏,日本ハム,上原 健太,左,2.96,オリックス,吉田 正尚,左,.312,23,81,68,3,遊ゴロ
34,1000,4回裏,日本ハム,上原 健太,左,2.96,オリックス,中島 宏之,右,.301,5,33,20,0,四球
35,1100,4回裏,日本ハム,上原 健太,左,2.96,オリックス,白崎 浩之,右,.242,1,9,3,0,遊ゴロ
36,2100,4回裏,日本ハム,上原 健太,左,2.96,オリックス,安達 了一,右,.216,3,40,25,18,投ゴロ
37,3000,,,,,,,,,,,,,,
38,0000,5回表,オリックス,東明 大貴,右,1.51,日本ハム,清宮 幸太郎,左,.200,6,16,15,0,遊ゴロ
39,1000,5回表,オリックス,東明 大貴,右,1.51,日本ハム,渡邉 諒,右,.232,7,13,9,1,右飛
40,2000,5回表,オリックス,東明 大貴,右,1.51,日本ハム,清水 優心,右,.214,6,20,17,0,遊ゴロ
41,3000,,,,,,,,,,,,,,
42,0000,5回裏,日本ハム,上原 健太,左,2.96,オリックス,大城 滉二,右,.233,4,25,27,14,右２
43,0010,5回裏,日本ハム,上原 健太,左,2.96,オリックス,若月 健矢,右,.234,1,23,6,1,一犠打
44,1001,5回裏,日本ハム,上原 健太,左,2.96,オリックス,宗 佑磨,左,.226,2,18,15,3,空三振
45,2001,5回裏,日本ハム,上原 健太,左,2.96,オリックス,福田 周平,左,.268,1,15,28,16,四球
46,2101,5回裏,日本ハム,上原 健太,左,2.96,オリックス,ロメロ,右,.236,24,60,39,7,空三振
47,3000,,,,,,,,,,,,,,
48,0000,6回表,オリックス,東明 大貴,右,1.51,日本ハム,中島 卓也,左,.258,1,23,33,28,左安
49,0010,6回表,オリックス,東明 大貴,右,1.51,日本ハム,西川 遥輝,左,.274,10,48,90,36,三飛
50,1010,,,,,,,,,,14,56,33,3,左２
51,1010,,,,,,,,,,,,,,
