,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,京田 陽太,左,.247,1,14,7,11,中飛
1,1000,1回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,大島 洋平,左,.239,3,18,16,7,遊ゴロ
2,2000,1回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,アルモンテ,左,.352,7,30,22,0,二ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,梶谷 隆幸,左,.321,3,7,6,2,空三振
5,1000,1回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,ソト,右,.440,3,7,2,0,右飛
6,2000,1回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,ロペス,右,.331,14,36,3,0,投ゴロ
7,3000,,,,,,,,,,,,,,
8,0000,2回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,ビシエド,右,.307,6,22,13,1,右本
9,0000,2回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,モヤ,左,.360,1,9,3,0,空三振
10,1000,2回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,福田 永将,右,.286,4,17,14,0,中安
11,1100,2回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,亀澤 恭平,左,.316,0,5,4,1,遊ゴロ
12,2100,2回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,松井 雅人,左,.184,0,5,13,0,ボール
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,筒香 嘉智,左,.253,11,31,24,0,中飛
15,1000,2回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,宮崎 敏郎,右,.314,7,20,7,0,二ゴロ
16,2000,2回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,倉本 寿彦,左,.239,0,9,3,1,中２
17,2010,2回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,高城 俊人,右,.000,0,0,1,0,右飛
18,3000,,,,,,,,,,,,,,
19,0000,3回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,松井 雅人,左,.184,0,5,13,0,二ゴロ
20,1000,3回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,山井 大介,右,.000,0,0,0,0,遊直
21,2000,3回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,京田 陽太,左,.247,1,14,7,11,右安
22,2100,3回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,大島 洋平,左,.239,3,18,16,7,右本
23,2000,3回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,アルモンテ,左,.352,7,30,22,0,二ゴロ
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,飯塚 悟史,左,.100,0,0,0,0,中２
26,0010,3回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,大和,右,.232,0,9,11,3,空三振
27,1010,3回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,梶谷 隆幸,左,.321,3,7,6,2,四球
28,1110,3回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,ソト,右,.440,3,7,2,0,左飛
29,2110,3回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,ロペス,右,.331,14,36,3,0,空三振
30,3000,,,,,,,,,,,,,,
31,0000,4回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,ビシエド,右,.307,6,22,13,1,中安
32,0100,4回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,モヤ,左,.360,1,9,3,0,右飛
33,1100,4回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,福田 永将,右,.286,4,17,14,0,中安
34,1110,4回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,亀澤 恭平,左,.316,0,5,4,1,投犠打
35,2011,4回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,松井 雅人,左,.184,0,5,13,0,敬遠
36,2111,4回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,山井 大介,右,.000,0,0,0,0,遊ゴロ
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,筒香 嘉智,左,.253,11,31,24,0,三飛
39,1000,4回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,宮崎 敏郎,右,.314,7,20,7,0,三ゴロ
40,2000,4回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,倉本 寿彦,左,.239,0,9,3,1,一ゴロ
41,3000,,,,,,,,,,,,,,
42,0000,5回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,京田 陽太,左,.247,1,14,7,11,一ゴロ
43,1000,5回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,大島 洋平,左,.239,3,18,16,7,右本
44,1000,5回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,アルモンテ,左,.352,7,30,22,0,中安
45,1100,5回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,ビシエド,右,.307,6,22,13,1,遊飛
46,2100,5回表,ＤｅＮＡ,飯塚 悟史,右,3.62,中日,モヤ,左,.360,1,9,3,0,空三振
47,3000,,,,,,,,,,,,,,
48,0000,5回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,高城 俊人,右,.000,0,0,1,0,空三振
49,1000,5回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,荒波 翔,左,-,0,0,0,0,二ゴロ
50,2000,5回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,大和,右,.232,0,9,11,3,遊直
51,3000,,,,,,,,,,,,,,
52,0000,6回表,ＤｅＮＡ,井納 翔一,右,4.08,中日,福田 永将,右,.286,4,17,14,0,四球
53,0100,6回表,ＤｅＮＡ,井納 翔一,右,4.08,中日,亀澤 恭平,左,.316,0,5,4,1,三ゴロ
54,1010,6回表,ＤｅＮＡ,井納 翔一,右,4.08,中日,松井 雅人,左,.184,0,5,13,0,空三振
55,2010,6回表,ＤｅＮＡ,井納 翔一,右,4.08,中日,山井 大介,右,.000,0,0,0,0,三ゴロ
56,3000,,,,,,,,,,,,,,
57,0000,6回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,梶谷 隆幸,左,.321,3,7,6,2,遊飛
58,1000,6回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,ソト,右,.440,3,7,2,0,中安
59,1100,6回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,ロペス,右,.331,14,36,3,0,遊併打
60,3000,,,,,,,,,,,,,,
61,0000,7回表,ＤｅＮＡ,井納 翔一,右,4.08,中日,京田 陽太,左,.247,1,14,7,11,右２
62,0010,7回表,ＤｅＮＡ,井納 翔一,右,4.08,中日,大島 洋平,左,.239,3,18,16,7,遊ゴロ
63,1001,7回表,ＤｅＮＡ,井納 翔一,右,4.08,中日,アルモンテ,左,.352,7,30,22,0,左犠飛
64,2000,7回表,ＤｅＮＡ,井納 翔一,右,4.08,中日,ビシエド,右,.307,6,22,13,1,左飛
65,3000,,,,,,,,,,,,,,
66,0000,7回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,筒香 嘉智,左,.253,11,31,24,0,捕邪飛
67,1000,7回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,宮崎 敏郎,右,.314,7,20,7,0,投ゴロ
68,2000,7回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,倉本 寿彦,左,.239,0,9,3,1,見三振
69,3000,,,,,,,,,,,,,,
70,0000,8回表,ＤｅＮＡ,三嶋 一輝,右,2.35,中日,平田 良介,右,.295,2,10,16,5,空三振
71,1000,8回表,ＤｅＮＡ,三嶋 一輝,右,2.35,中日,福田 永将,右,.286,4,17,14,0,空三振
72,2000,8回表,ＤｅＮＡ,三嶋 一輝,右,2.35,中日,亀澤 恭平,左,.316,0,5,4,1,中２
73,2010,8回表,ＤｅＮＡ,三嶋 一輝,右,2.35,中日,松井 雅人,左,.184,0,5,13,0,
74,2110,8回表,ＤｅＮＡ,三嶋 一輝,右,2.35,中日,山井 大介,右,.000,0,0,0,0,見三振
75,3000,,,,,,,,,,,,,,
76,0000,8回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,神里 和毅,左,.248,2,6,10,11,見三振
77,1000,8回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,戸柱 恭孝,左,.133,0,2,2,0,遊飛
78,2000,8回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,大和,右,.232,0,9,11,3,一ゴロ
79,3000,,,,,,,,,,,,,,
80,0000,9回表,ＤｅＮＡ,砂田 毅樹,左,3.18,中日,京田 陽太,左,.247,1,14,7,11,三ゴロ
81,1000,9回表,ＤｅＮＡ,砂田 毅樹,左,3.18,中日,大島 洋平,左,.239,3,18,16,7,四球
82,1010,9回表,ＤｅＮＡ,砂田 毅樹,左,3.18,中日,工藤 隆人,左,.000,0,0,0,1,左安
83,1101,9回表,ＤｅＮＡ,砂田 毅樹,左,3.18,中日,ビシエド,右,.307,6,22,13,1,遊ゴロ
84,2010,9回表,ＤｅＮＡ,砂田 毅樹,左,3.18,中日,平田 良介,右,.295,2,10,16,5,中本
85,2000,9回表,ＤｅＮＡ,砂田 毅樹,左,3.18,中日,福田 永将,右,.286,4,17,14,0,右２
86,2010,9回表,ＤｅＮＡ,砂田 毅樹,左,3.18,中日,亀澤 恭平,左,.316,0,5,4,1,一ゴロ
87,3000,,,,,,,,,,,,,,
88,0000,9回裏,中日,山井 大介,右,0.00,ＤｅＮＡ,梶谷 隆幸,左,.321,3,7,6,2,中２
