,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,ウルフ,右,4.67,ソフトバンク,牧原 大成,左,.344,3,24,8,7,遊ゴロ
1,1000,1回表,西武,ウルフ,右,4.67,ソフトバンク,今宮 健太,右,.266,11,45,25,5,遊ゴロ
2,2000,1回表,西武,ウルフ,右,4.67,ソフトバンク,中村 晃,左,.288,13,51,54,1,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ソフトバンク,ミランダ,左,2.79,西武,秋山 翔吾,左,.322,19,71,71,14,右安
5,0100,1回裏,ソフトバンク,ミランダ,左,2.79,西武,源田 壮亮,左,.276,3,51,43,34,投ゴロ
6,1100,1回裏,ソフトバンク,ミランダ,左,2.79,西武,浅村 栄斗,右,.317,27,112,63,4,四球
7,1110,1回裏,ソフトバンク,ミランダ,左,2.79,西武,山川 穂高,右,.278,41,110,75,0,四球
8,1111,1回裏,ソフトバンク,ミランダ,左,2.79,西武,栗山 巧,左,.262,7,48,46,1,中本
9,1000,1回裏,ソフトバンク,ミランダ,左,2.79,西武,中村 剛也,右,.258,25,62,31,0,投ゴロ
10,2000,1回裏,ソフトバンク,ミランダ,左,2.79,西武,メヒア,右,.211,9,20,16,0,空三振
11,3000,,,,,,,,,,,,,,
12,0000,2回表,西武,ウルフ,右,4.67,ソフトバンク,グラシアル,右,.302,6,20,7,1,中飛
13,1000,2回表,西武,ウルフ,右,4.67,ソフトバンク,長谷川 勇也,左,.295,5,20,8,0,左飛
14,2000,2回表,西武,ウルフ,右,4.67,ソフトバンク,上林 誠知,左,.268,21,58,27,12,右本
15,2000,2回表,西武,ウルフ,右,4.67,ソフトバンク,松田 宣浩,右,.254,27,71,45,3,中飛
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ソフトバンク,ミランダ,左,2.79,西武,岡田 雅利,右,.261,3,7,6,0,二飛
18,1000,2回裏,ソフトバンク,ミランダ,左,2.79,西武,金子 侑司,右,.216,1,32,24,27,二安
19,1000,2回裏,ソフトバンク,ミランダ,左,2.79,西武,秋山 翔吾,左,.322,19,71,71,14,四球
20,2100,2回裏,ソフトバンク,ミランダ,左,2.79,西武,源田 壮亮,左,.276,3,51,43,34,ボール
21,3000,,,,,,,,,,,,,,
22,0000,3回表,西武,ウルフ,右,4.67,ソフトバンク,明石 健志,左,.279,0,7,7,0,投安
23,0100,3回表,西武,武隈 祥太,左,6.59,ソフトバンク,甲斐 拓也,右,.214,7,30,23,2,投犠打
24,1010,3回表,西武,武隈 祥太,左,6.59,ソフトバンク,牧原 大成,左,.344,3,24,8,7,四球
25,1110,3回表,西武,武隈 祥太,左,6.59,ソフトバンク,福田 秀平,左,.267,5,10,4,5,二併打
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,ソフトバンク,ミランダ,左,2.79,西武,源田 壮亮,左,.276,3,51,43,34,右安
28,0000,3回裏,ソフトバンク,ミランダ,左,2.79,西武,浅村 栄斗,右,.317,27,112,63,4,空三振
29,2000,3回裏,ソフトバンク,ミランダ,左,2.79,西武,山川 穂高,右,.278,41,110,75,0,四球
30,2100,3回裏,ソフトバンク,ミランダ,左,2.79,西武,栗山 巧,左,.262,7,48,46,1,四球
31,2110,3回裏,ソフトバンク,ミランダ,左,2.79,西武,中村 剛也,右,.258,25,62,31,0,捕邪飛
32,3000,,,,,,,,,,,,,,
33,0000,4回表,西武,武隈 祥太,左,6.59,ソフトバンク,中村 晃,左,.288,13,51,54,1,左安
34,0100,4回表,西武,武隈 祥太,左,6.59,ソフトバンク,グラシアル,右,.302,6,20,7,1,左安
35,0110,4回表,西武,武隈 祥太,左,6.59,ソフトバンク,長谷川 勇也,左,.295,5,20,8,0,左飛
36,1110,4回表,西武,武隈 祥太,左,6.59,ソフトバンク,上林 誠知,左,.268,21,58,27,12,四球
37,1111,4回表,西武,増田 達至,右,5.79,ソフトバンク,松田 宣浩,右,.254,27,71,45,3,二併打
38,3000,,,,,,,,,,,,,,
39,0000,4回裏,ソフトバンク,ミランダ,左,2.79,西武,メヒア,右,.211,9,20,16,0,二飛
40,1000,4回裏,ソフトバンク,ミランダ,左,2.79,西武,岡田 雅利,右,.261,3,7,6,0,空三振
41,2000,4回裏,ソフトバンク,ミランダ,左,2.79,西武,金子 侑司,右,.216,1,32,24,27,左安
42,2100,4回裏,ソフトバンク,ミランダ,左,2.79,西武,秋山 翔吾,左,.322,19,71,71,14,四球
43,2110,4回裏,ソフトバンク,モイネロ,左,4.69,西武,源田 壮亮,左,.276,3,51,43,34,見三振
44,3000,,,,,,,,,,,,,,
45,0000,5回表,西武,増田 達至,右,5.79,ソフトバンク,明石 健志,左,.279,0,7,7,0,空三振
46,1000,5回表,西武,増田 達至,右,5.79,ソフトバンク,甲斐 拓也,右,.214,7,30,23,2,二ゴロ
47,2000,5回表,西武,増田 達至,右,5.79,ソフトバンク,牧原 大成,左,.344,3,24,8,7,一ゴロ
48,3000,,,,,,,,,,,,,,
49,0000,5回裏,ソフトバンク,石川 柊太,右,3.64,西武,浅村 栄斗,右,.317,27,112,63,4,四球
50,0100,5回裏,ソフトバンク,石川 柊太,右,3.64,西武,山川 穂高,右,.278,41,110,75,0,一邪飛
51,1100,5回裏,ソフトバンク,石川 柊太,右,3.64,西武,栗山 巧,左,.262,7,48,46,1,右安
52,1110,5回裏,ソフトバンク,石川 柊太,右,3.64,西武,中村 剛也,右,.258,25,62,31,0,中飛
53,2110,5回裏,ソフトバンク,石川 柊太,右,3.64,西武,メヒア,右,.211,9,20,16,0,空三振
54,3000,,,,,,,,,,,,,,
55,0000,6回表,西武,小川 龍也,左,0.00,ソフトバンク,福田 秀平,左,.267,5,10,4,5,見三振
56,1000,6回表,西武,小川 龍也,左,0.00,ソフトバンク,中村 晃,左,.288,13,51,54,1,中飛
57,2000,6回表,西武,小川 龍也,左,0.00,ソフトバンク,グラシアル,右,.302,6,20,7,1,三ゴロ
58,3000,,,,,,,,,,,,,,
59,0000,6回裏,ソフトバンク,石川 柊太,右,3.64,西武,岡田 雅利,右,.261,3,7,6,0,一邪飛
60,1000,6回裏,ソフトバンク,石川 柊太,右,3.64,西武,金子 侑司,左,.216,1,32,24,27,三安
61,1000,6回裏,ソフトバンク,嘉弥真 新也,左,0.95,西武,秋山 翔吾,左,.322,19,71,71,14,空三振
62,3000,,,,,,,,,,,,,,
63,0000,7回表,西武,小川 龍也,左,0.00,ソフトバンク,長谷川 勇也,左,.295,5,20,8,0,左飛
64,1000,7回表,西武,小川 龍也,左,0.00,ソフトバンク,上林 誠知,左,.268,21,58,27,12,遊ゴロ
65,2000,7回表,西武,小川 龍也,左,0.00,ソフトバンク,松田 宣浩,右,.254,27,71,45,3,遊ゴロ
66,3000,,,,,,,,,,,,,,
67,0000,7回裏,ソフトバンク,スアレス,右,6.30,西武,源田 壮亮,左,.276,3,51,43,34,空三振
68,1000,7回裏,ソフトバンク,スアレス,右,6.30,西武,浅村 栄斗,右,.317,27,112,63,4,中飛
69,2000,7回裏,ソフトバンク,スアレス,右,6.30,西武,山川 穂高,右,.278,41,110,75,0,四球
70,2100,7回裏,ソフトバンク,スアレス,右,6.30,西武,栗山 巧,左,.262,7,48,46,1,右安
71,2101,7回裏,ソフトバンク,スアレス,右,6.30,西武,中村 剛也,右,.258,25,62,31,0,右本
72,2000,7回裏,ソフトバンク,スアレス,右,6.30,西武,森 友哉,左,.276,15,76,58,5,死球
73,2100,7回裏,ソフトバンク,スアレス,右,6.30,西武,岡田 雅利,右,.261,3,7,6,0,左安
74,2110,7回裏,ソフトバンク,スアレス,右,6.30,西武,金子 侑司,左,.216,1,32,24,27,投ゴロ
75,3000,,,,,,,,,,,,,,
76,0000,8回表,西武,小川 龍也,左,0.00,ソフトバンク,明石 健志,左,.279,0,7,7,0,左飛
77,1000,8回表,西武,平井 克典,右,3.38,ソフトバンク,塚田 正義,右,.278,3,6,4,0,空三振
78,2000,8回表,西武,平井 克典,右,3.38,ソフトバンク,牧原 大成,左,.344,3,24,8,7,一ゴロ
79,3000,,,,,,,,,,,,,,
80,0000,8回裏,ソフトバンク,五十嵐 亮太,右,3.26,西武,秋山 翔吾,左,.322,19,71,71,14,中２
81,0010,8回裏,ソフトバンク,五十嵐 亮太,右,3.26,西武,源田 壮亮,左,.276,3,51,43,34,二ゴロ
82,1001,8回裏,ソフトバンク,五十嵐 亮太,右,3.26,西武,浅村 栄斗,右,.317,27,112,63,4,中犠飛
83,2000,8回裏,ソフトバンク,五十嵐 亮太,右,3.26,西武,山川 穂高,右,.278,41,110,75,0,左飛
84,3000,,,,,,,,,,,,,,
85,0000,9回表,西武,相内 誠,右,3.68,ソフトバンク,福田 秀平,左,.267,5,10,4,5,二ゴロ
86,1000,9回表,西武,相内 誠,右,3.68,ソフトバンク,中村 晃,左,.288,13,51,54,1,四球
87,1100,9回表,西武,相内 誠,右,3.68,ソフトバンク,グラシアル,右,.302,6,20,7,1,右飛
88,2100,9回表,西武,相内 誠,右,3.68,ソフトバンク,長谷川 勇也,左,.295,5,20,8,0,フライ
89,3000,,,,,,,,,,,,,,
