,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,ミランダ,左,5.40,広島,田中 広輔,左,.333,0,0,2,0,四球
1,0100,1回表,ソフトバンク,ミランダ,左,5.40,広島,菊池 涼介,右,.364,1,1,1,0,空三振
2,1100,1回表,ソフトバンク,ミランダ,左,5.40,広島,丸 佳浩,左,.091,0,1,1,0,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,広島,九里 亜蓮,右,6.23,ソフトバンク,上林 誠知,左,.100,0,0,0,0,投ゴロ
5,1000,1回裏,広島,九里 亜蓮,右,6.23,ソフトバンク,明石 健志,左,.333,0,0,1,0,中安
6,1100,1回裏,広島,九里 亜蓮,右,6.23,ソフトバンク,グラシアル,右,.250,0,0,1,0,三ゴロ
7,2010,1回裏,広島,九里 亜蓮,右,6.23,ソフトバンク,柳田 悠岐,左,.222,0,2,3,0,空三振
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ソフトバンク,ミランダ,左,5.40,広島,鈴木 誠也,右,.538,2,5,0,0,三ゴロ
10,1000,2回表,ソフトバンク,ミランダ,左,5.40,広島,松山 竜平,左,.417,0,2,0,0,遊ゴロ
11,2000,2回表,ソフトバンク,ミランダ,左,5.40,広島,メヒア,右,.000,0,0,1,0,左飛
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,広島,九里 亜蓮,右,6.23,ソフトバンク,デスパイネ,右,.375,1,5,1,0,見三振
14,1000,2回裏,広島,九里 亜蓮,右,6.23,ソフトバンク,中村 晃,左,.167,0,1,1,0,一ゴロ
15,2000,2回裏,広島,九里 亜蓮,右,6.23,ソフトバンク,内川 聖一,右,.333,0,0,1,0,中安
16,2100,2回裏,広島,九里 亜蓮,右,6.23,ソフトバンク,今宮 健太,右,.333,0,1,0,0,二ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,3回表,ソフトバンク,ミランダ,左,5.40,広島,野間 峻祥,左,.364,0,0,1,0,一安
19,0100,3回表,ソフトバンク,ミランダ,左,5.40,広島,會澤 翼,右,.250,0,1,0,0,左安
20,0110,3回表,ソフトバンク,ミランダ,左,5.40,広島,安部 友裕,左,.200,1,1,1,0,投犠打
21,1011,3回表,ソフトバンク,ミランダ,左,5.40,広島,田中 広輔,左,.333,0,0,2,0,四球
22,1111,3回表,ソフトバンク,ミランダ,左,5.40,広島,菊池 涼介,右,.364,1,1,1,0,空三振
