,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ヤクルト,山田 大樹,左,15.88,阪神,糸原 健斗,左,.290,1,16,40,2,遊ゴロ
1,1000,1回表,ヤクルト,山田 大樹,左,15.88,阪神,植田 海,右,.226,0,0,20,14,投安
2,1010,1回表,ヤクルト,山田 大樹,左,15.88,阪神,福留 孝介,左,.248,7,30,35,0,投直
3,2010,1回表,ヤクルト,山田 大樹,左,15.88,阪神,糸井 嘉男,左,.302,10,38,42,15,二飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,西浦 直亨,右,.273,6,30,19,1,中飛
6,1000,1回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,青木 宣親,左,.307,6,40,28,1,中安
7,1100,1回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,山田 哲人,右,.279,16,34,53,16,三安
8,1110,1回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,バレンティン,右,.253,18,58,48,0,左安
9,1110,1回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,雄平,左,.270,3,24,13,3,二ゴロ
10,2101,1回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,坂口 智隆,左,.336,2,20,39,6,四球
11,2111,1回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,川端 慎吾,左,.255,1,10,18,0,右飛
12,3000,,,,,,,,,,,,,,
13,0000,2回表,ヤクルト,山田 大樹,左,15.88,阪神,陽川 尚将,右,.365,3,19,5,1,死球
14,0100,2回表,ヤクルト,山田 大樹,左,15.88,阪神,俊介,右,.214,1,9,2,0,左本
15,0000,2回表,ヤクルト,山田 大樹,左,15.88,阪神,北條 史也,右,.296,0,1,2,0,三直
16,1000,2回表,ヤクルト,山田 大樹,左,15.88,阪神,原口 文仁,右,.328,1,8,7,0,遊ゴロ
17,2000,2回表,ヤクルト,山田 大樹,左,15.88,阪神,秋山 拓巳,左,.182,1,3,0,0,見三振
18,3000,,,,,,,,,,,,,,
19,0000,2回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,中村 悠平,右,.195,2,15,20,2,一邪飛
20,1000,2回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,山田 大樹,左,.000,0,0,0,0,空三振
21,2000,2回裏,阪神,秋山 拓巳,右,3.47,ヤクルト,西浦 直亨,右,.273,6,30,19,1,空三振
22,3000,,,,,,,,,,,,,,
23,0000,3回表,ヤクルト,山田 大樹,左,15.88,阪神,糸原 健斗,左,.290,1,16,40,2,四球
24,0100,3回表,ヤクルト,山田 大樹,左,15.88,阪神,植田 海,右,.226,0,0,20,14,右飛
25,1100,3回表,ヤクルト,山田 大樹,左,15.88,阪神,福留 孝介,左,.248,7,30,35,0,中安
26,1110,3回表,ヤクルト,山田 大樹,左,15.88,阪神,糸井 嘉男,左,.302,10,38,42,15,三邪飛
27,2110,3回表,ヤクルト,山田 大樹,左,15.88,阪神,陽川 尚将,右,.365,3,19,5,1,左本
