,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,山岡 泰輔,右,4.93,ロッテ,荻野 貴司,右,.297,2,25,13,18,遊ゴロ
1,1000,1回表,オリックス,山岡 泰輔,右,4.93,ロッテ,藤岡 裕大,左,.254,4,28,30,9,遊ゴロ
2,2000,1回表,オリックス,山岡 泰輔,右,4.93,ロッテ,中村 奨吾,右,.306,3,35,32,22,遊ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ロッテ,唐川 侑己,右,5.48,オリックス,大城 滉二,右,.249,4,19,19,5,遊ゴロ
5,1000,1回裏,ロッテ,唐川 侑己,右,5.48,オリックス,福田 周平,左,.277,0,7,10,5,中安
6,1000,1回裏,ロッテ,唐川 侑己,右,5.48,オリックス,ロメロ,右,.228,14,35,21,4,遊ゴロ
7,3000,,,,,,,,,,,,,,
8,0000,2回表,オリックス,山岡 泰輔,右,4.93,ロッテ,角中 勝也,左,.310,3,29,16,1,四球
9,0100,2回表,オリックス,山岡 泰輔,右,4.93,ロッテ,井上 晴哉,右,.273,13,49,25,1,遊併打
10,2000,2回表,オリックス,山岡 泰輔,右,4.93,ロッテ,鈴木 大地,左,.258,2,17,26,5,中安
11,2100,2回表,オリックス,山岡 泰輔,右,4.93,ロッテ,ドミンゲス,右,.190,7,15,6,0,三ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,ロッテ,唐川 侑己,右,5.48,オリックス,吉田 正尚,左,.309,11,47,33,1,四球
14,0100,2回裏,ロッテ,唐川 侑己,右,5.48,オリックス,マレーロ,右,.219,10,21,16,1,右安
15,1001,2回裏,ロッテ,唐川 侑己,右,5.48,オリックス,西野 真弘,左,.333,0,10,8,4,四球
16,1101,2回裏,ロッテ,唐川 侑己,右,5.48,オリックス,安達 了一,右,.227,3,24,14,11,中犠飛
17,2010,2回裏,ロッテ,唐川 侑己,右,5.48,オリックス,後藤 駿太,左,.235,0,2,2,1,空三振
18,3000,,,,,,,,,,,,,,
19,0000,3回表,オリックス,山岡 泰輔,右,4.93,ロッテ,田村 龍弘,右,.241,1,14,26,2,中飛
20,1000,3回表,オリックス,山岡 泰輔,右,4.93,ロッテ,平沢 大河,左,.200,0,11,18,2,三飛
21,2000,3回表,オリックス,山岡 泰輔,右,4.93,ロッテ,荻野 貴司,右,.297,2,25,13,18,右飛
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,ロッテ,唐川 侑己,右,5.48,オリックス,若月 健矢,右,.183,0,13,4,1,空三振
24,1000,3回裏,ロッテ,唐川 侑己,右,5.48,オリックス,大城 滉二,右,.249,4,19,19,5,中飛
25,2000,3回裏,ロッテ,唐川 侑己,右,5.48,オリックス,福田 周平,左,.277,0,7,10,5,三ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,4回表,オリックス,山岡 泰輔,右,4.93,ロッテ,藤岡 裕大,左,.254,4,28,30,9,遊ゴロ
28,1000,4回表,オリックス,山岡 泰輔,右,4.93,ロッテ,中村 奨吾,右,.306,3,35,32,22,遊ゴロ
29,2000,4回表,オリックス,山岡 泰輔,右,4.93,ロッテ,角中 勝也,左,.310,3,29,16,1,二ゴロ
30,3000,,,,,,,,,,,,,,
31,0000,4回裏,ロッテ,唐川 侑己,右,5.48,オリックス,ロメロ,右,.228,14,35,21,4,三邪飛
32,1000,4回裏,ロッテ,唐川 侑己,右,5.48,オリックス,吉田 正尚,左,.309,11,47,33,1,四球
33,1100,4回裏,ロッテ,唐川 侑己,右,5.48,オリックス,マレーロ,右,.219,10,21,16,1,左安
34,1110,4回裏,ロッテ,唐川 侑己,右,5.48,オリックス,西野 真弘,左,.333,0,10,8,4,遊ゴロ
35,2101,4回裏,ロッテ,唐川 侑己,右,5.48,オリックス,安達 了一,右,.227,3,24,14,11,遊ゴロ
36,3000,,,,,,,,,,,,,,
37,0000,5回表,オリックス,山岡 泰輔,右,4.93,ロッテ,井上 晴哉,右,.273,13,49,25,1,左本
38,0000,5回表,オリックス,山岡 泰輔,右,4.93,ロッテ,鈴木 大地,左,.258,2,17,26,5,左邪飛
39,1000,5回表,オリックス,山岡 泰輔,右,4.93,ロッテ,ドミンゲス,右,.190,7,15,6,0,左２
40,1010,5回表,オリックス,山岡 泰輔,右,4.93,ロッテ,田村 龍弘,右,.241,1,14,26,2,四球
41,1110,5回表,オリックス,山岡 泰輔,右,4.93,ロッテ,平沢 大河,左,.200,0,11,18,2,右安
42,1110,5回表,オリックス,山岡 泰輔,右,4.93,ロッテ,荻野 貴司,右,.297,2,25,13,18,中３
43,1001,5回表,オリックス,山岡 泰輔,右,4.93,ロッテ,藤岡 裕大,左,.254,4,28,30,9,空三振
44,2001,5回表,オリックス,山岡 泰輔,右,4.93,ロッテ,中村 奨吾,右,.306,3,35,32,22,左安
45,2100,5回表,オリックス,山岡 泰輔,右,4.93,ロッテ,角中 勝也,左,.310,3,29,16,1,三ゴロ
46,3000,,,,,,,,,,,,,,
47,0000,5回裏,ロッテ,唐川 侑己,右,5.48,オリックス,後藤 駿太,左,.235,0,2,2,1,左安
48,0100,5回裏,ロッテ,唐川 侑己,右,5.48,オリックス,若月 健矢,右,.183,0,13,4,1,右飛
49,1100,5回裏,ロッテ,唐川 侑己,右,5.48,オリックス,大城 滉二,右,.249,4,19,19,5,二併打
50,3000,,,,,,,,,,,,,,
51,0000,6回表,オリックス,山岡 泰輔,右,4.93,ロッテ,井上 晴哉,右,.273,13,49,25,1,右２
52,0010,6回表,オリックス,山岡 泰輔,右,4.93,ロッテ,鈴木 大地,左,.258,2,17,26,5,一ゴロ
53,1001,6回表,オリックス,山岡 泰輔,右,4.93,ロッテ,ドミンゲス,右,.190,7,15,6,0,一飛
54,2001,6回表,オリックス,山岡 泰輔,右,4.93,ロッテ,田村 龍弘,右,.241,1,14,26,2,四球
55,2101,6回表,オリックス,山岡 泰輔,右,4.93,ロッテ,平沢 大河,左,.200,0,11,18,2,遊飛
56,3000,,,,,,,,,,,,,,
57,0000,6回裏,ロッテ,唐川 侑己,右,5.48,オリックス,福田 周平,左,.277,0,7,10,5,一ゴロ
58,1000,6回裏,ロッテ,唐川 侑己,右,5.48,オリックス,ロメロ,右,.228,14,35,21,4,遊ゴロ
59,2000,6回裏,ロッテ,唐川 侑己,右,5.48,オリックス,吉田 正尚,左,.309,11,47,33,1,右本
60,2000,6回裏,ロッテ,唐川 侑己,右,5.48,オリックス,マレーロ,右,.219,10,21,16,1,捕邪飛
61,3000,,,,,,,,,,,,,,
62,0000,7回表,オリックス,山岡 泰輔,右,4.93,ロッテ,荻野 貴司,右,.297,2,25,13,18,三ゴロ
63,1000,7回表,オリックス,山岡 泰輔,右,4.93,ロッテ,藤岡 裕大,左,.254,4,28,30,9,左安
64,1100,7回表,オリックス,山岡 泰輔,右,4.93,ロッテ,中村 奨吾,右,.306,3,35,32,22,三ゴロ
65,2010,7回表,オリックス,山岡 泰輔,右,4.93,ロッテ,角中 勝也,左,.310,3,29,16,1,捕ゴロ
66,3000,,,,,,,,,,,,,,
67,0000,7回裏,ロッテ,大谷 智久,右,3.33,オリックス,西野 真弘,左,.333,0,10,8,4,空三振
68,1000,7回裏,ロッテ,大谷 智久,右,3.33,オリックス,安達 了一,右,.227,3,24,14,11,二ゴロ
69,2000,7回裏,ロッテ,大谷 智久,右,3.33,オリックス,後藤 駿太,左,.235,0,2,2,1,遊飛
70,3000,,,,,,,,,,,,,,
71,0000,8回表,オリックス,比嘉 幹貴,右,0.61,ロッテ,井上 晴哉,右,.273,13,49,25,1,遊ゴロ
72,1000,8回表,オリックス,比嘉 幹貴,右,0.61,ロッテ,鈴木 大地,左,.258,2,17,26,5,左飛
73,2000,8回表,オリックス,比嘉 幹貴,右,0.61,ロッテ,福浦 和也,左,.174,0,5,5,0,左飛
74,3000,,,,,,,,,,,,,,
75,0000,8回裏,ロッテ,益田 直也,右,2.00,オリックス,小島 脩平,左,.192,0,2,2,2,左飛
76,1000,8回裏,ロッテ,益田 直也,右,2.00,オリックス,大城 滉二,右,.249,4,19,19,5,右２
77,1010,8回裏,ロッテ,益田 直也,右,2.00,オリックス,福田 周平,左,.277,0,7,10,5,左安
78,1101,8回裏,ロッテ,益田 直也,右,2.00,オリックス,ロメロ,右,.228,14,35,21,4,空三振
