,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,吉見 一起,右,3.64,ヤクルト,西浦 直亨,右,.273,6,32,19,1,投ゴロ
1,1000,1回表,中日,吉見 一起,右,3.64,ヤクルト,川端 慎吾,左,.258,1,10,21,0,左安
2,1100,1回表,中日,吉見 一起,右,3.64,ヤクルト,山田 哲人,右,.284,17,37,57,17,死球
3,1110,1回表,中日,吉見 一起,右,3.64,ヤクルト,バレンティン,右,.255,19,64,50,0,遊併打
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ヤクルト,石川 雅規,左,4.82,中日,大島 洋平,左,.266,5,25,24,11,二ゴロ
6,1000,1回裏,ヤクルト,石川 雅規,左,4.82,中日,京田 陽太,左,.222,1,21,8,13,二ゴロ
7,2000,1回裏,ヤクルト,石川 雅規,左,4.82,中日,平田 良介,右,.339,5,26,31,8,三ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,中日,吉見 一起,右,3.64,ヤクルト,雄平,左,.282,3,25,13,3,中安
10,0100,2回表,中日,吉見 一起,右,3.64,ヤクルト,畠山 和洋,右,.232,4,16,14,0,二直
11,2000,2回表,中日,吉見 一起,右,3.64,ヤクルト,坂口 智隆,左,.324,2,20,41,6,遊直
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,ヤクルト,石川 雅規,左,4.82,中日,ビシエド,右,.300,11,47,23,1,左本
14,0000,2回裏,ヤクルト,石川 雅規,左,4.82,中日,アルモンテ,右,.305,10,47,30,1,三ゴロ
15,1000,2回裏,ヤクルト,石川 雅規,左,4.82,中日,高橋 周平,左,.271,4,34,18,0,二ゴロ
16,2000,2回裏,ヤクルト,石川 雅規,左,4.82,中日,福田 永将,右,.274,6,33,21,0,左飛
17,3000,,,,,,,,,,,,,,
18,0000,3回表,中日,吉見 一起,右,3.64,ヤクルト,中村 悠平,右,.194,2,15,21,2,遊ゴロ
19,1000,3回表,中日,吉見 一起,右,3.64,ヤクルト,石川 雅規,左,.118,0,0,0,0,遊ゴロ
20,2000,3回表,中日,吉見 一起,右,3.64,ヤクルト,西浦 直亨,右,.273,6,32,19,1,一邪飛
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,ヤクルト,石川 雅規,左,4.82,中日,大野 奨太,右,.202,2,8,17,0,三ゴロ
23,1000,3回裏,ヤクルト,石川 雅規,左,4.82,中日,吉見 一起,右,.000,0,0,1,0,遊ゴロ
24,2000,3回裏,ヤクルト,石川 雅規,左,4.82,中日,大島 洋平,左,.266,5,25,24,11,中２
