,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ロッテ,酒居 知史,右,7.36,日本ハム,杉谷 拳士,左,.222,0,1,1,0,空三振
1,1000,1回表,ロッテ,酒居 知史,右,7.36,日本ハム,大田 泰示,右,.282,6,9,7,0,見三振
2,2000,1回表,ロッテ,酒居 知史,右,7.36,日本ハム,西川 遥輝,左,.227,2,11,20,9,四球
3,2100,1回表,ロッテ,酒居 知史,右,7.36,日本ハム,中田 翔,右,.255,6,20,4,0,中２
4,2010,1回表,ロッテ,酒居 知史,右,7.36,日本ハム,アルシア,左,.296,2,8,6,0,左安
5,2001,1回表,ロッテ,酒居 知史,右,7.36,日本ハム,レアード,右,.227,4,11,12,0,二飛
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,荻野 貴司,右,.316,2,13,5,7,左２
8,0010,1回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,藤岡 裕大,左,.247,2,9,9,1,右安
9,0101,1回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,中村 奨吾,右,.322,2,12,8,10,中安
10,0110,1回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,井上 晴哉,右,.265,3,17,10,1,右飛
11,1110,1回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,清田 育宏,右,.255,1,4,8,1,中飛
12,2110,1回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,田村 龍弘,右,.270,0,7,6,2,右飛
13,3000,,,,,,,,,,,,,,
14,0000,2回表,ロッテ,酒居 知史,右,7.36,日本ハム,石井 一成,左,.250,0,2,3,0,見三振
15,1000,2回表,ロッテ,酒居 知史,右,7.36,日本ハム,清水 優心,右,.188,4,8,3,0,空三振
16,2000,2回表,ロッテ,酒居 知史,右,7.36,日本ハム,中島 卓也,左,.254,0,0,8,5,四球
17,2010,2回表,ロッテ,酒居 知史,右,7.36,日本ハム,杉谷 拳士,左,.222,0,1,1,0,四球
18,2110,2回表,ロッテ,酒居 知史,右,7.36,日本ハム,大田 泰示,右,.282,6,9,7,0,中安
19,2101,2回表,ロッテ,酒居 知史,右,7.36,日本ハム,西川 遥輝,左,.227,2,11,20,9,二直
20,3000,,,,,,,,,,,,,,
21,0000,2回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,鈴木 大地,左,.200,1,8,14,3,二ゴロ
22,1000,2回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,三木 亮,右,.333,0,2,0,1,二ゴロ
23,2000,2回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,大嶺 翔太,右,.750,0,0,0,1,左安
24,2000,2回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,荻野 貴司,右,.316,2,13,5,7,遊ゴロ
25,3000,,,,,,,,,,,,,,
26,0000,3回表,ロッテ,酒居 知史,右,7.36,日本ハム,中田 翔,右,.255,6,20,4,0,空三振
27,1000,3回表,ロッテ,酒居 知史,右,7.36,日本ハム,アルシア,左,.296,2,8,6,0,四球
28,1100,3回表,ロッテ,酒居 知史,右,7.36,日本ハム,レアード,右,.227,4,11,12,0,左本
29,1000,3回表,ロッテ,酒居 知史,右,7.36,日本ハム,石井 一成,左,.250,0,2,3,0,空三振
30,2000,3回表,ロッテ,酒居 知史,右,7.36,日本ハム,清水 優心,右,.188,4,8,3,0,遊ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,3回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,藤岡 裕大,左,.247,2,9,9,1,左飛
33,1000,3回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,中村 奨吾,右,.322,2,12,8,10,投ゴロ
34,2000,3回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,井上 晴哉,右,.265,3,17,10,1,空三振
35,3000,,,,,,,,,,,,,,
36,0000,4回表,ロッテ,有吉 優樹,右,5.54,日本ハム,中島 卓也,左,.254,0,0,8,5,空三振
37,1000,4回表,ロッテ,有吉 優樹,右,5.54,日本ハム,杉谷 拳士,左,.222,0,1,1,0,中飛
38,2000,4回表,ロッテ,有吉 優樹,右,5.54,日本ハム,大田 泰示,右,.282,6,9,7,0,遊ゴロ
39,3000,,,,,,,,,,,,,,
40,0000,4回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,清田 育宏,右,.255,1,4,8,1,中２
41,0010,4回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,田村 龍弘,右,.270,0,7,6,2,二ゴロ
42,1001,4回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,鈴木 大地,左,.200,1,8,14,3,四球
43,1101,4回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,三木 亮,右,.333,0,2,0,1,一野選
44,1110,4回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,大嶺 翔太,右,.750,0,0,0,1,遊安
45,1111,4回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,荻野 貴司,右,.316,2,13,5,7,中犠飛
46,2101,4回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,藤岡 裕大,左,.247,2,9,9,1,投ゴロ
47,3000,,,,,,,,,,,,,,
48,0000,5回表,ロッテ,有吉 優樹,右,5.54,日本ハム,西川 遥輝,左,.227,2,11,20,9,二ゴロ
49,1000,5回表,ロッテ,有吉 優樹,右,5.54,日本ハム,中田 翔,右,.255,6,20,4,0,中安
50,1100,5回表,ロッテ,有吉 優樹,右,5.54,日本ハム,アルシア,左,.296,2,8,6,0,中飛
51,2100,5回表,ロッテ,有吉 優樹,右,5.54,日本ハム,レアード,右,.227,4,11,12,0,四球
52,2110,5回表,ロッテ,有吉 優樹,右,5.54,日本ハム,石井 一成,左,.250,0,2,3,0,空三振
53,3000,,,,,,,,,,,,,,
54,0000,5回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,中村 奨吾,右,.322,2,12,8,10,三ゴロ
55,1000,5回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,井上 晴哉,右,.265,3,17,10,1,左２
56,1010,5回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,清田 育宏,右,.255,1,4,8,1,二ゴロ
57,2001,5回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,田村 龍弘,右,.270,0,7,6,2,二ゴロ
58,3000,,,,,,,,,,,,,,
59,0000,6回表,ロッテ,田中 靖洋,右,1.23,日本ハム,清水 優心,右,.188,4,8,3,0,空三振
60,1000,6回表,ロッテ,田中 靖洋,右,1.23,日本ハム,中島 卓也,左,.254,0,0,8,5,捕ゴロ
61,2000,6回表,ロッテ,田中 靖洋,右,1.23,日本ハム,杉谷 拳士,左,.222,0,1,1,0,中飛
62,3000,,,,,,,,,,,,,,
63,0000,6回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,鈴木 大地,左,.200,1,8,14,3,左飛
64,1000,6回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,三木 亮,右,.333,0,2,0,1,三ゴロ
65,2000,6回裏,日本ハム,加藤 貴之,左,5.22,ロッテ,大嶺 翔太,右,.750,0,0,0,1,左安
66,2100,6回裏,日本ハム,西村 天裕,右,4.32,ロッテ,荻野 貴司,右,.316,2,13,5,7,左安
67,2110,6回裏,日本ハム,西村 天裕,右,4.32,ロッテ,藤岡 裕大,左,.247,2,9,9,1,右３
68,2001,6回裏,日本ハム,西村 天裕,右,4.32,ロッテ,中村 奨吾,右,.322,2,12,8,10,死球
69,2011,6回裏,日本ハム,西村 天裕,右,4.32,ロッテ,井上 晴哉,右,.265,3,17,10,1,四球
70,2111,6回裏,日本ハム,玉井 大翔,右,0.00,ロッテ,清田 育宏,右,.255,1,4,8,1,二直
71,3000,,,,,,,,,,,,,,
72,0000,7回表,ロッテ,大谷 智久,右,1.50,日本ハム,大田 泰示,右,.282,6,9,7,0,中２
