,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,多和田 真三郎,右,3.43,阪神,植田 海,左,.250,0,0,17,11,三ゴロ
1,1000,1回表,西武,多和田 真三郎,右,3.43,阪神,糸原 健斗,左,.291,0,11,24,2,右２
2,1010,1回表,西武,多和田 真三郎,右,3.43,阪神,福留 孝介,左,.260,3,19,26,0,中安
3,1101,1回表,西武,多和田 真三郎,右,3.43,阪神,糸井 嘉男,左,.303,9,30,25,9,右安
4,1110,1回表,西武,多和田 真三郎,右,3.43,阪神,中谷 将大,右,.273,1,3,6,0,見三振
5,2110,1回表,西武,多和田 真三郎,右,3.43,阪神,原口 文仁,右,.256,0,3,5,0,空三振
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,阪神,小野 泰己,右,3.83,西武,秋山 翔吾,左,.353,9,39,28,4,遊ゴロ
8,1000,1回裏,阪神,小野 泰己,右,3.83,西武,源田 壮亮,左,.295,0,28,12,17,遊安
9,1100,1回裏,阪神,小野 泰己,右,3.83,西武,浅村 栄斗,右,.281,9,33,23,2,空三振
10,2100,1回裏,阪神,小野 泰己,右,3.83,西武,山川 穂高,右,.288,16,50,39,0,右飛
11,3000,,,,,,,,,,,,,,
12,0000,2回表,西武,多和田 真三郎,右,3.43,阪神,鳥谷 敬,左,.169,0,5,13,0,二ゴロ
13,1000,2回表,西武,多和田 真三郎,右,3.43,阪神,大山 悠輔,右,.212,2,15,10,0,三ゴロ
14,2000,2回表,西武,多和田 真三郎,右,3.43,阪神,梅野 隆太郎,右,.194,2,10,10,2,中飛
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,阪神,小野 泰己,右,3.83,西武,栗山 巧,左,.260,2,21,26,0,二ゴロ
17,1000,2回裏,阪神,小野 泰己,右,3.83,西武,外崎 修汰,右,.277,4,27,23,13,中２
18,1001,2回裏,阪神,小野 泰己,右,3.83,西武,メヒア,右,.228,3,8,10,0,遊ゴロ
19,2001,2回裏,阪神,小野 泰己,右,3.83,西武,森 友哉,左,.281,4,26,25,5,四球
20,2011,2回裏,阪神,小野 泰己,右,3.83,西武,金子 侑司,左,.211,1,16,13,16,三ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,西武,多和田 真三郎,右,3.43,阪神,植田 海,左,.250,0,0,17,11,投ゴロ
23,1000,3回表,西武,多和田 真三郎,右,3.43,阪神,糸原 健斗,左,.291,0,11,24,2,左安
24,1100,3回表,西武,多和田 真三郎,右,3.43,阪神,福留 孝介,左,.260,3,19,26,0,遊ゴロ
25,2100,3回表,西武,多和田 真三郎,右,3.43,阪神,糸井 嘉男,左,.303,9,30,25,9,二ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,阪神,小野 泰己,右,3.83,西武,秋山 翔吾,左,.353,9,39,28,4,左飛
28,1000,3回裏,阪神,小野 泰己,右,3.83,西武,源田 壮亮,左,.295,0,28,12,17,右安
29,1100,3回裏,阪神,小野 泰己,右,3.83,西武,浅村 栄斗,右,.281,9,33,23,2,二飛
30,2100,3回裏,阪神,小野 泰己,右,3.83,西武,山川 穂高,右,.288,16,50,39,0,右本
31,2000,3回裏,阪神,小野 泰己,右,3.83,西武,栗山 巧,左,.260,2,21,26,0,一ゴロ
32,3000,,,,,,,,,,,,,,
33,0000,4回表,西武,多和田 真三郎,右,3.43,阪神,中谷 将大,右,.273,1,3,6,0,空三振
34,1000,4回表,西武,多和田 真三郎,右,3.43,阪神,原口 文仁,右,.256,0,3,5,0,空三振
35,2000,4回表,西武,多和田 真三郎,右,3.43,阪神,鳥谷 敬,左,.169,0,5,13,0,右安
36,2100,4回表,西武,多和田 真三郎,右,3.43,阪神,大山 悠輔,右,.212,2,15,10,0,三ゴロ
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,阪神,小野 泰己,右,3.83,西武,外崎 修汰,右,.277,4,27,23,13,四球
39,0100,4回裏,阪神,小野 泰己,右,3.83,西武,メヒア,右,.228,3,8,10,0,右飛
40,1010,4回裏,阪神,小野 泰己,右,3.83,西武,森 友哉,左,.281,4,26,25,5,四球
41,1110,4回裏,阪神,小野 泰己,右,3.83,西武,金子 侑司,左,.211,1,16,13,16,四球
42,1111,4回裏,阪神,小野 泰己,右,3.83,西武,秋山 翔吾,左,.353,9,39,28,4,右２
43,1011,4回裏,阪神,小野 泰己,右,3.83,西武,源田 壮亮,左,.295,0,28,12,17,空三振
44,2011,4回裏,阪神,小野 泰己,右,3.83,西武,浅村 栄斗,右,.281,9,33,23,2,空三振
45,3000,,,,,,,,,,,,,,
