,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,大和,右,.255,1,22,22,9,三ゴロ
1,1000,1回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,石川 雄洋,左,.246,0,5,11,5,左邪飛
2,2000,1回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,ロペス,右,.303,20,67,14,0,三安
3,2100,1回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,筒香 嘉智,左,.297,33,78,61,0,右飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ＤｅＮＡ,東 克樹,左,2.62,広島,野間 峻祥,左,.292,5,41,25,16,一ゴロ
6,1000,1回裏,ＤｅＮＡ,東 克樹,左,2.62,広島,菊池 涼介,右,.241,13,52,45,9,中安
7,1100,1回裏,ＤｅＮＡ,東 克樹,左,2.62,広島,丸 佳浩,左,.327,35,84,113,10,四球
8,1110,1回裏,ＤｅＮＡ,東 克樹,左,2.62,広島,鈴木 誠也,右,.324,28,85,73,4,空三振
9,2110,1回裏,ＤｅＮＡ,東 克樹,左,2.62,広島,松山 竜平,左,.305,11,66,38,2,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,ソト,右,.296,30,73,19,0,二ゴロ
12,1000,2回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,細川 成也,右,.600,1,2,1,0,投ゴロ
13,2000,2回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,伊藤 光,右,.211,1,6,14,1,右安
14,2100,2回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,東 克樹,左,.079,0,1,0,0,中安
15,2110,2回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,柴田 竜拓,左,.222,3,11,26,2,一ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ＤｅＮＡ,東 克樹,左,2.62,広島,西川 龍馬,左,.331,6,41,21,3,四球
18,0100,2回裏,ＤｅＮＡ,東 克樹,左,2.62,広島,會澤 翼,右,.312,13,37,32,0,三併打
19,2000,2回裏,ＤｅＮＡ,東 克樹,左,2.62,広島,田中 広輔,左,.251,9,51,65,22,二ゴロ
20,3000,,,,,,,,,,,,,,
21,0000,3回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,大和,右,.255,1,22,22,9,左飛
22,1000,3回表,広島,九里 亜蓮,右,4.70,ＤｅＮＡ,石川 雄洋,左,.246,0,5,11,5,二ゴロ
