,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,大竹 耕太郎,左,3.04,西武,秋山 翔吾,左,.323,18,62,61,10,見三振
1,1000,1回表,ソフトバンク,大竹 耕太郎,左,3.04,西武,源田 壮亮,左,.269,2,44,39,30,三ゴロ
2,2000,1回表,ソフトバンク,大竹 耕太郎,左,3.04,西武,浅村 栄斗,右,.309,25,99,53,3,左飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,西武,郭 俊麟,右,9.00,ソフトバンク,牧原 大成,左,.324,3,19,5,5,遊ゴロ
5,1000,1回裏,西武,郭 俊麟,右,9.00,ソフトバンク,今宮 健太,右,.245,8,34,20,4,右飛
6,2000,1回裏,西武,郭 俊麟,右,9.00,ソフトバンク,グラシアル,右,.353,3,9,3,1,三安
7,2100,1回裏,西武,郭 俊麟,右,9.00,ソフトバンク,柳田 悠岐,左,.354,30,84,51,19,左本
8,2000,1回裏,西武,郭 俊麟,右,9.00,ソフトバンク,松田 宣浩,右,.264,26,64,39,2,左飛
9,3000,,,,,,,,,,,,,,
10,0000,2回表,ソフトバンク,大竹 耕太郎,左,3.04,西武,山川 穂高,右,.271,36,95,63,0,二飛
11,1000,2回表,ソフトバンク,大竹 耕太郎,左,3.04,西武,外崎 修汰,右,.284,18,65,46,24,左２
12,1010,2回表,ソフトバンク,大竹 耕太郎,左,3.04,西武,中村 剛也,右,.235,22,46,27,0,中飛
13,2010,2回表,ソフトバンク,大竹 耕太郎,左,3.04,西武,メヒア,右,.219,9,18,14,0,左飛
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,西武,郭 俊麟,右,9.00,ソフトバンク,中村 晃,左,.286,11,45,49,1,四球
16,0100,2回裏,西武,郭 俊麟,右,9.00,ソフトバンク,明石 健志,左,.152,0,2,5,0,四球
17,0110,2回裏,西武,郭 俊麟,右,9.00,ソフトバンク,甲斐 拓也,右,.214,5,24,21,2,投犠打
