,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,高梨 裕稔,右,3.71,オリックス,大城 滉二,右,.257,4,20,21,9,遊直
1,1000,1回表,日本ハム,高梨 裕稔,右,3.71,オリックス,西野 真弘,左,.292,0,12,9,5,左飛
2,2000,1回表,日本ハム,高梨 裕稔,右,3.71,オリックス,ロメロ,右,.238,17,42,24,6,遊飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,オリックス,ローチ,右,3.38,日本ハム,西川 遥輝,左,.255,8,38,65,26,二ゴロ
5,1000,1回裏,オリックス,ローチ,右,3.38,日本ハム,松本 剛,右,.212,0,6,2,1,遊ゴロ
6,2000,1回裏,オリックス,ローチ,右,3.38,日本ハム,近藤 健介,左,.343,8,50,57,4,右安
7,2100,1回裏,オリックス,ローチ,右,3.38,日本ハム,中田 翔,右,.264,18,70,27,0,二飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,日本ハム,高梨 裕稔,右,3.71,オリックス,吉田 正尚,左,.302,15,57,42,2,空三振
10,1000,2回表,日本ハム,高梨 裕稔,右,3.71,オリックス,伏見 寅威,右,.320,0,12,5,0,遊飛
11,2000,2回表,日本ハム,高梨 裕稔,右,3.71,オリックス,宮崎 祐樹,右,.273,3,4,6,0,空三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,オリックス,ローチ,右,3.38,日本ハム,レアード,右,.250,20,48,31,0,左安
14,0100,2回裏,オリックス,ローチ,右,3.38,日本ハム,淺間 大基,左,.000,0,0,0,0,二直
15,1100,2回裏,オリックス,ローチ,右,3.38,日本ハム,横尾 俊建,右,.221,8,21,7,0,左飛
16,2100,2回裏,オリックス,ローチ,右,3.38,日本ハム,清水 優心,右,.196,6,16,11,0,四球
17,2110,2回裏,オリックス,ローチ,右,3.38,日本ハム,中島 卓也,左,.249,1,15,23,14,中飛
18,3000,,,,,,,,,,,,,,
19,0000,3回表,日本ハム,高梨 裕稔,右,3.71,オリックス,安達 了一,右,.211,3,27,15,12,中飛
20,1000,3回表,日本ハム,高梨 裕稔,右,3.71,オリックス,吉田 雄人,左,.000,0,0,0,0,二飛
21,2000,3回表,日本ハム,高梨 裕稔,右,3.71,オリックス,若月 健矢,右,.200,0,13,4,1,左飛
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,オリックス,ローチ,右,3.38,日本ハム,西川 遥輝,左,.255,8,38,65,26,中飛
24,1000,3回裏,オリックス,ローチ,右,3.38,日本ハム,松本 剛,右,.212,0,6,2,1,右飛
25,2000,3回裏,オリックス,ローチ,右,3.38,日本ハム,近藤 健介,左,.343,8,50,57,4,二ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,4回表,日本ハム,高梨 裕稔,右,3.71,オリックス,大城 滉二,右,.257,4,20,21,9,左飛
28,1000,4回表,日本ハム,高梨 裕稔,右,3.71,オリックス,西野 真弘,左,.292,0,12,9,5,遊ゴロ
29,2000,4回表,日本ハム,高梨 裕稔,右,3.71,オリックス,ロメロ,右,.238,17,42,24,6,空三振
30,3000,,,,,,,,,,,,,,
31,0000,4回裏,オリックス,ローチ,右,3.38,日本ハム,中田 翔,右,.264,18,70,27,0,中２
32,0010,4回裏,オリックス,ローチ,右,3.38,日本ハム,レアード,右,.250,20,48,31,0,中安
33,0100,4回裏,オリックス,ローチ,右,3.38,日本ハム,淺間 大基,左,.000,0,0,0,0,一ゴロ
34,1100,4回裏,オリックス,ローチ,右,3.38,日本ハム,横尾 俊建,右,.221,8,21,7,0,遊飛
35,2100,4回裏,オリックス,ローチ,右,3.38,日本ハム,清水 優心,右,.196,6,16,11,0,右飛
36,3000,,,,,,,,,,,,,,
37,0000,5回表,日本ハム,高梨 裕稔,右,3.71,オリックス,吉田 正尚,左,.302,15,57,42,2,四球
38,0100,5回表,日本ハム,高梨 裕稔,右,3.71,オリックス,伏見 寅威,右,.320,0,12,5,0,中２
39,0011,5回表,日本ハム,高梨 裕稔,右,3.71,オリックス,宮崎 祐樹,右,.273,3,4,6,0,左安
40,0101,5回表,日本ハム,高梨 裕稔,右,3.71,オリックス,安達 了一,右,.211,3,27,15,12,左犠飛
41,1100,5回表,日本ハム,高梨 裕稔,右,3.71,オリックス,吉田 雄人,左,.000,0,0,0,0,空三振
42,2100,5回表,日本ハム,高梨 裕稔,右,3.71,オリックス,若月 健矢,右,.200,0,13,4,1,左飛
43,3000,,,,,,,,,,,,,,
44,0000,5回裏,オリックス,ローチ,右,3.38,日本ハム,中島 卓也,左,.249,1,15,23,14,遊飛
45,1000,5回裏,オリックス,ローチ,右,3.38,日本ハム,西川 遥輝,左,.255,8,38,65,26,遊ゴロ
46,2000,5回裏,オリックス,ローチ,右,3.38,日本ハム,松本 剛,右,.212,0,6,2,1,右２
47,2010,5回裏,オリックス,ローチ,右,3.38,日本ハム,近藤 健介,左,.343,8,50,57,4,左安
48,2100,5回裏,オリックス,ローチ,右,3.38,日本ハム,中田 翔,右,.264,18,70,27,0,三ゴロ
49,3000,,,,,,,,,,,,,,
50,0000,6回表,日本ハム,高梨 裕稔,右,3.71,オリックス,大城 滉二,右,.257,4,20,21,9,二ゴロ
51,1000,6回表,日本ハム,高梨 裕稔,右,3.71,オリックス,西野 真弘,左,.292,0,12,9,5,投ゴロ
52,2000,6回表,日本ハム,高梨 裕稔,右,3.71,オリックス,ロメロ,右,.238,17,42,24,6,四球
53,2100,6回表,日本ハム,高梨 裕稔,右,3.71,オリックス,吉田 正尚,左,.302,15,57,42,2,四球
54,2110,6回表,日本ハム,高梨 裕稔,右,3.71,オリックス,伏見 寅威,右,.320,0,12,5,0,遊ゴロ
55,3000,,,,,,,,,,,,,,
56,0000,6回裏,オリックス,ローチ,右,3.38,日本ハム,レアード,右,.250,20,48,31,0,捕邪飛
57,1000,6回裏,オリックス,ローチ,右,3.38,日本ハム,淺間 大基,左,.000,0,0,0,0,二ゴロ
58,2000,6回裏,オリックス,ローチ,右,3.38,日本ハム,横尾 俊建,右,.221,8,21,7,0,遊直
59,3000,,,,,,,,,,,,,,
60,0000,7回表,日本ハム,公文 克彦,左,1.62,オリックス,宮崎 祐樹,右,.273,3,4,6,0,一邪飛
61,1000,7回表,日本ハム,公文 克彦,左,1.62,オリックス,安達 了一,右,.211,3,27,15,12,中安
62,1100,7回表,日本ハム,公文 克彦,左,1.62,オリックス,武田 健吾,右,.197,1,9,0,0,空三振
63,2010,7回表,日本ハム,公文 克彦,左,1.62,オリックス,若月 健矢,右,.200,0,13,4,1,投ゴロ
64,3000,,,,,,,,,,,,,,
65,0000,7回裏,オリックス,近藤 大亮,右,3.19,日本ハム,清水 優心,右,.196,6,16,11,0,遊ゴロ
