,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,楽天,美馬 学,右,7.77,ソフトバンク,中村 晃,左,.320,4,10,13,0,右安
1,0100,1回表,楽天,美馬 学,右,7.77,ソフトバンク,今宮 健太,右,.205,1,5,10,2,投犠打
2,1010,1回表,楽天,美馬 学,右,7.77,ソフトバンク,柳田 悠岐,左,.383,10,31,17,8,右安
3,1101,1回表,楽天,美馬 学,右,7.77,ソフトバンク,デスパイネ,右,.189,8,19,24,0,左犠飛
4,2100,1回表,楽天,美馬 学,右,7.77,ソフトバンク,上林 誠知,左,.261,3,14,9,3,左安
5,2110,1回表,楽天,美馬 学,右,7.77,ソフトバンク,松田 宣浩,右,.228,9,25,15,2,中飛
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,ソフトバンク,石川 柊太,右,2.25,楽天,茂木 栄五郎,左,.266,2,7,18,5,二安
8,0100,1回裏,ソフトバンク,石川 柊太,右,2.25,楽天,藤田 一也,左,.299,0,4,6,0,一ゴロ
9,1010,1回裏,ソフトバンク,石川 柊太,右,2.25,楽天,銀次,左,.228,1,14,8,0,左安
10,1101,1回裏,ソフトバンク,石川 柊太,右,2.25,楽天,ウィーラー,右,.286,4,13,8,2,見三振
11,2101,1回裏,ソフトバンク,石川 柊太,右,2.25,楽天,ペゲーロ,左,.221,9,22,7,0,左安
12,2110,1回裏,ソフトバンク,石川 柊太,右,2.25,楽天,今江 年晶,右,.306,3,15,4,0,右安
13,2110,1回裏,ソフトバンク,石川 柊太,右,2.25,楽天,聖澤 諒,左,.167,0,2,0,0,三ゴロ
14,3000,,,,,,,,,,,,,,
15,0000,2回表,楽天,美馬 学,右,7.77,ソフトバンク,福田 秀平,左,.412,2,5,1,0,右２
16,0010,2回表,楽天,美馬 学,右,7.77,ソフトバンク,甲斐 拓也,右,.253,3,11,7,1,一ゴロ
17,1001,2回表,楽天,美馬 学,右,7.77,ソフトバンク,本多 雄一,左,.236,1,7,4,4,空三振
18,2001,2回表,楽天,美馬 学,右,7.77,ソフトバンク,中村 晃,左,.320,4,10,13,0,遊ゴロ
19,3000,,,,,,,,,,,,,,
20,0000,2回裏,ソフトバンク,石川 柊太,右,2.25,楽天,岡島 豪郎,左,.205,3,6,9,0,中飛
21,1000,2回裏,ソフトバンク,石川 柊太,右,2.25,楽天,足立 祐一,右,.143,0,0,0,0,三ゴロ
