,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,楽天,岸 孝之,右,2.54,ソフトバンク,牧原 大成,左,.341,3,19,6,6,二ゴロ
1,1000,1回表,楽天,岸 孝之,右,2.54,ソフトバンク,今宮 健太,右,.256,9,35,22,4,空三振
2,2000,1回表,楽天,岸 孝之,右,2.54,ソフトバンク,グラシアル,右,.313,4,14,4,1,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ソフトバンク,ミランダ,左,2.33,楽天,田中 和基,右,.290,16,36,26,19,三ゴロ
5,1000,1回裏,ソフトバンク,ミランダ,左,2.33,楽天,西巻 賢二,右,.286,0,3,2,0,二直
6,2000,1回裏,ソフトバンク,ミランダ,左,2.33,楽天,島内 宏明,左,.271,7,37,33,8,左安
7,2100,1回裏,ソフトバンク,ミランダ,左,2.33,楽天,今江 年晶,右,.263,9,46,27,0,四球
8,2110,1回裏,ソフトバンク,ミランダ,左,2.33,楽天,銀次,左,.272,3,39,44,1,遊安
9,2111,1回裏,ソフトバンク,ミランダ,左,2.33,楽天,ウィーラー,右,.252,9,33,25,3,三ゴロ
10,3000,,,,,,,,,,,,,,
11,0000,2回表,楽天,岸 孝之,右,2.54,ソフトバンク,柳田 悠岐,左,.350,31,88,53,20,中飛
12,1000,2回表,楽天,岸 孝之,右,2.54,ソフトバンク,松田 宣浩,右,.258,26,65,42,3,四球
13,1100,2回表,楽天,岸 孝之,右,2.54,ソフトバンク,中村 晃,左,.285,12,47,51,1,右本
14,1000,2回表,楽天,岸 孝之,右,2.54,ソフトバンク,長谷川 勇也,左,.324,4,17,8,0,左２
15,1010,2回表,楽天,岸 孝之,右,2.54,ソフトバンク,甲斐 拓也,右,.208,6,25,21,2,見三振
16,2010,2回表,楽天,岸 孝之,右,2.54,ソフトバンク,上林 誠知,左,.257,17,52,22,10,左安
17,2100,2回表,楽天,岸 孝之,右,2.54,ソフトバンク,牧原 大成,左,.341,3,19,6,6,ボール
18,3000,,,,,,,,,,,,,,
19,0000,2回裏,ソフトバンク,ミランダ,左,2.33,楽天,ディクソン,右,.190,1,3,1,0,三ゴロ
20,1000,2回裏,ソフトバンク,ミランダ,左,2.33,楽天,内田 靖人,右,.200,5,9,8,0,空三振
21,2000,2回裏,ソフトバンク,ミランダ,左,2.33,楽天,嶋 基宏,右,.202,0,21,29,1,中安
22,2100,2回裏,ソフトバンク,ミランダ,左,2.33,楽天,田中 和基,右,.290,16,36,26,19,右２
23,2011,2回裏,ソフトバンク,ミランダ,左,2.33,楽天,西巻 賢二,右,.286,0,3,2,0,空三振
