,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ソフトバンク,バンデンハーク,右,5.37,ＤｅＮＡ,梶谷 隆幸,左,.295,6,14,8,4,中飛
1,1000,1回表,ソフトバンク,バンデンハーク,右,5.37,ＤｅＮＡ,神里 和毅,左,.256,2,7,11,11,遊飛
2,2000,1回表,ソフトバンク,バンデンハーク,右,5.37,ＤｅＮＡ,宮崎 敏郎,右,.321,10,28,11,0,三ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,今宮 健太,右,.229,2,10,12,3,空三振
5,1000,1回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,西田 哲朗,右,.200,0,2,0,2,空三振
6,2000,1回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,中村 晃,左,.299,5,16,22,0,四球
7,2010,1回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,柳田 悠岐,左,.371,13,44,22,12,四球
8,2110,1回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,デスパイネ,右,.213,12,30,31,0,右飛
9,3000,,,,,,,,,,,,,,
10,0000,2回表,ソフトバンク,バンデンハーク,右,5.37,ＤｅＮＡ,筒香 嘉智,左,.299,14,36,29,0,右本
11,0000,2回表,ソフトバンク,バンデンハーク,右,5.37,ＤｅＮＡ,ソト,右,.326,4,10,2,0,右飛
12,1000,2回表,ソフトバンク,バンデンハーク,右,5.37,ＤｅＮＡ,佐野 恵太,左,.105,1,2,0,0,左飛
13,2000,2回表,ソフトバンク,バンデンハーク,右,5.37,ＤｅＮＡ,大和,右,.223,0,12,12,3,遊ゴロ
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,塚田 正義,右,.429,1,2,1,0,見三振
16,1000,2回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,上林 誠知,左,.269,4,18,11,5,右安
17,1100,2回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,松田 宣浩,右,.213,10,31,20,2,左安
18,1110,2回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,市川 友也,右,.143,0,1,0,0,死球
19,1111,2回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,今宮 健太,右,.229,2,10,12,3,遊邪飛
20,2111,2回裏,ＤｅＮＡ,濱口 遥大,左,3.72,ソフトバンク,西田 哲朗,右,.200,0,2,0,2,遊ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,ソフトバンク,バンデンハーク,右,5.37,ＤｅＮＡ,柴田 竜拓,左,.200,1,2,5,0,中安
