,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,ジョンソン,左,1.29,中日,大島 洋平,左,.250,0,0,0,0,見三振
1,1000,1回表,広島,ジョンソン,左,1.29,中日,京田 陽太,左,.625,0,1,0,3,右安
2,1100,1回表,広島,ジョンソン,左,1.29,中日,アルモンテ,右,.143,0,0,0,0,見三振
3,2010,1回表,広島,ジョンソン,左,1.29,中日,ビシエド,右,.286,0,0,0,0,二ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,中日,ジー,右,7.50,広島,田中 広輔,左,.500,0,2,0,0,二直
6,1000,1回裏,中日,ジー,右,7.50,広島,菊池 涼介,右,.000,0,0,1,0,遊ゴロ
7,2000,1回裏,中日,ジー,右,7.50,広島,丸 佳浩,左,.333,1,2,2,0,空三振
8,3000,,,,,,,,,,,,,,
9,0000,2回表,広島,ジョンソン,左,1.29,中日,福田 永将,右,.143,1,1,0,0,中本
10,0000,2回表,広島,ジョンソン,左,1.29,中日,高橋 周平,左,.000,0,0,2,0,二ゴロ
11,1000,2回表,広島,ジョンソン,左,1.29,中日,平田 良介,右,.167,0,0,1,1,三失
12,1010,2回表,広島,ジョンソン,左,1.29,中日,大野 奨太,右,.000,0,0,1,0,四球
13,1110,2回表,広島,ジョンソン,左,1.29,中日,ジー,右,-,0,0,0,0,一犠打
14,2011,2回表,広島,ジョンソン,左,1.29,中日,大島 洋平,左,.250,0,0,0,0,二ゴロ
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,中日,ジー,右,7.50,広島,鈴木 誠也,右,.286,0,1,1,0,見三振
17,1000,2回裏,中日,ジー,右,7.50,広島,松山 竜平,左,.200,0,2,0,0,左安
18,1100,2回裏,中日,ジー,右,7.50,広島,エルドレッド,右,.400,1,1,1,0,三直
19,2100,2回裏,中日,ジー,右,7.50,広島,安部 友裕,左,.500,0,1,1,0,空三振
20,3000,,,,,,,,,,,,,,
