,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,秋山 拓巳,右,3.38,巨人,坂本 勇人,右,.333,0,11,9,2,二失
1,0100,1回表,阪神,秋山 拓巳,右,3.38,巨人,吉川 尚輝,左,.267,0,4,4,3,左安
2,0110,1回表,阪神,秋山 拓巳,右,3.38,巨人,ゲレーロ,右,.269,2,7,14,0,遊併打
3,2001,1回表,阪神,秋山 拓巳,右,3.38,巨人,マギー,右,.243,2,11,4,0,遊ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,巨人,田口 麗斗,左,6.16,阪神,俊介,右,.053,0,1,0,0,遊直
6,1000,1回裏,巨人,田口 麗斗,左,6.16,阪神,上本 博紀,右,.318,0,0,2,0,遊失
7,1100,1回裏,巨人,田口 麗斗,左,6.16,阪神,糸井 嘉男,左,.298,3,9,16,0,二ゴロ
8,2100,1回裏,巨人,田口 麗斗,左,6.16,阪神,ロサリオ,右,.261,1,7,4,0,見三振
9,3000,,,,,,,,,,,,,,
10,0000,2回表,阪神,秋山 拓巳,右,3.38,巨人,岡本 和真,右,.279,3,14,8,1,中安
11,0100,2回表,阪神,秋山 拓巳,右,3.38,巨人,亀井 善行,左,.273,2,7,6,0,見三振
12,1100,2回表,阪神,秋山 拓巳,右,3.38,巨人,中井 大介,右,.263,1,3,2,0,三併打
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,巨人,田口 麗斗,左,6.16,阪神,福留 孝介,左,.304,2,7,9,0,遊ゴロ
15,1000,2回裏,巨人,田口 麗斗,左,6.16,阪神,原口 文仁,右,.833,0,0,2,0,中安
16,1100,2回裏,巨人,田口 麗斗,左,6.16,阪神,糸原 健斗,左,.293,0,3,7,0,左安
17,1110,2回裏,巨人,田口 麗斗,左,6.16,阪神,大山 悠輔,右,.186,2,10,8,0,一直
18,3000,,,,,,,,,,,,,,
19,0000,3回表,阪神,秋山 拓巳,右,3.38,巨人,小林 誠司,右,.391,1,8,8,0,左飛
20,1000,3回表,阪神,秋山 拓巳,右,3.38,巨人,田口 麗斗,左,.000,0,0,1,0,見三振
21,2000,3回表,阪神,秋山 拓巳,右,3.38,巨人,坂本 勇人,右,.333,0,11,9,2,見三振
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,巨人,田口 麗斗,左,6.16,阪神,秋山 拓巳,左,.000,0,0,0,0,投ゴロ
24,1000,3回裏,巨人,田口 麗斗,左,6.16,阪神,俊介,右,.053,0,1,0,0,中安
25,1100,3回裏,巨人,田口 麗斗,左,6.16,阪神,上本 博紀,右,.318,0,0,2,0,二併打
26,3000,,,,,,,,,,,,,,
27,0000,4回表,阪神,秋山 拓巳,右,3.38,巨人,吉川 尚輝,左,.267,0,4,4,3,右安
28,0100,4回表,阪神,秋山 拓巳,右,3.38,巨人,ゲレーロ,右,.269,2,7,14,0,左飛
29,1100,4回表,阪神,秋山 拓巳,右,3.38,巨人,マギー,右,.243,2,11,4,0,左安
30,1110,4回表,阪神,秋山 拓巳,右,3.38,巨人,岡本 和真,右,.279,3,14,8,1,左安
31,1110,4回表,阪神,秋山 拓巳,右,3.38,巨人,亀井 善行,左,.273,2,7,6,0,右安
32,1101,4回表,阪神,秋山 拓巳,右,3.38,巨人,中井 大介,右,.263,1,3,2,0,三飛
33,2101,4回表,阪神,秋山 拓巳,右,3.38,巨人,小林 誠司,右,.391,1,8,8,0,左安
34,2110,4回表,阪神,秋山 拓巳,右,3.38,巨人,田口 麗斗,左,.000,0,0,1,0,空三振
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,巨人,田口 麗斗,左,6.16,阪神,糸井 嘉男,左,.298,3,9,16,0,二ゴロ
37,1000,4回裏,巨人,田口 麗斗,左,6.16,阪神,ロサリオ,右,.261,1,7,4,0,左安
38,1100,4回裏,巨人,田口 麗斗,左,6.16,阪神,福留 孝介,左,.304,2,7,9,0,見三振
39,2100,4回裏,巨人,田口 麗斗,左,6.16,阪神,原口 文仁,右,.833,0,0,2,0,中安
40,2110,4回裏,巨人,田口 麗斗,左,6.16,阪神,糸原 健斗,左,.293,0,3,7,0,四球
41,2111,4回裏,巨人,田口 麗斗,左,6.16,阪神,大山 悠輔,右,.186,2,10,8,0,二ゴロ
42,3000,,,,,,,,,,,,,,
43,0000,5回表,阪神,秋山 拓巳,右,3.38,巨人,坂本 勇人,右,.333,0,11,9,2,中安
44,0100,5回表,阪神,秋山 拓巳,右,3.38,巨人,吉川 尚輝,左,.267,0,4,4,3,遊ゴロ
45,1010,5回表,阪神,秋山 拓巳,右,3.38,巨人,ゲレーロ,右,.269,2,7,14,0,見三振
46,2010,5回表,阪神,秋山 拓巳,右,3.38,巨人,マギー,右,.243,2,11,4,0,三ゴロ
47,3000,,,,,,,,,,,,,,
48,0000,5回裏,巨人,田口 麗斗,左,6.16,阪神,山崎 憲晴,右,.000,0,0,0,0,二直
49,1000,5回裏,巨人,田口 麗斗,左,6.16,阪神,俊介,右,.053,0,1,0,0,遊ゴロ
50,2000,5回裏,巨人,田口 麗斗,左,6.16,阪神,上本 博紀,右,.318,0,0,2,0,中安
51,2100,5回裏,巨人,田口 麗斗,左,6.16,阪神,糸井 嘉男,左,.298,3,9,16,0,見三振
52,3000,,,,,,,,,,,,,,
53,0000,6回表,阪神,藤川 球児,右,4.50,巨人,岡本 和真,右,.279,3,14,8,1,空三振
54,1000,6回表,阪神,藤川 球児,右,4.50,巨人,亀井 善行,左,.273,2,7,6,0,三邪飛
55,2000,6回表,阪神,藤川 球児,右,4.50,巨人,中井 大介,右,.263,1,3,2,0,中飛
56,3000,,,,,,,,,,,,,,
57,0000,6回裏,巨人,田口 麗斗,左,6.16,阪神,ロサリオ,右,.261,1,7,4,0,左２
