,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,菊池 雄星,左,3.09,オリックス,大城 滉二,右,.263,4,20,20,9,右飛
1,1000,1回表,西武,菊池 雄星,左,3.09,オリックス,西野 真弘,左,.304,0,12,9,5,左飛
2,2000,1回表,西武,菊池 雄星,左,3.09,オリックス,ロメロ,右,.234,17,40,23,4,三安
3,2100,1回表,西武,菊池 雄星,左,3.09,オリックス,吉田 正尚,左,.311,15,57,40,2,一飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,オリックス,アルバース,左,2.79,西武,秋山 翔吾,左,.342,14,51,45,8,左安
6,0100,1回裏,オリックス,アルバース,左,2.79,西武,源田 壮亮,左,.278,1,37,28,27,左飛
7,1100,1回裏,オリックス,アルバース,左,2.79,西武,浅村 栄斗,右,.303,21,72,45,3,二ゴロ
8,2100,1回裏,オリックス,アルバース,左,2.79,西武,山川 穂高,右,.290,26,78,55,0,空三振
9,3000,,,,,,,,,,,,,,
10,0000,2回表,西武,菊池 雄星,左,3.09,オリックス,伏見 寅威,右,.329,0,12,5,0,左安
11,0100,2回表,西武,菊池 雄星,左,3.09,オリックス,白崎 浩之,右,.250,0,1,0,0,左安
12,0110,2回表,西武,菊池 雄星,左,3.09,オリックス,武田 健吾,右,.185,0,8,0,0,捕邪飛
13,1110,2回表,西武,菊池 雄星,左,3.09,オリックス,宮崎 祐樹,右,.278,3,3,4,0,四球
14,1111,2回表,西武,菊池 雄星,左,3.09,オリックス,若月 健矢,右,.200,0,13,4,1,遊直
15,2111,2回表,西武,菊池 雄星,左,3.09,オリックス,大城 滉二,右,.263,4,20,20,9,遊ゴロ
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,オリックス,アルバース,左,2.79,西武,メヒア,右,.220,7,14,13,0,中安
18,0100,2回裏,オリックス,アルバース,左,2.79,西武,外崎 修汰,右,.283,12,49,35,22,右飛
19,1100,2回裏,オリックス,アルバース,左,2.79,西武,中村 剛也,右,.192,10,20,13,0,遊ゴロ
20,2100,2回裏,オリックス,アルバース,左,2.79,西武,木村 文紀,右,.266,2,8,7,4,二ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,西武,菊池 雄星,左,3.09,オリックス,西野 真弘,左,.304,0,12,9,5,一ゴロ
