,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,西 勇輝,右,3.15,日本ハム,西川 遥輝,左,.188,1,4,11,4,見三振
1,1000,1回表,オリックス,西 勇輝,右,3.15,日本ハム,松本 剛,右,.133,0,0,1,1,中安
2,1100,1回表,オリックス,西 勇輝,右,3.15,日本ハム,近藤 健介,左,.413,0,5,12,2,空三振
3,2010,1回表,オリックス,西 勇輝,右,3.15,日本ハム,中田 翔,右,.204,3,6,1,0,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,日本ハム,有原 航平,右,1.13,オリックス,宗 佑磨,左,.220,0,3,2,1,空三振
6,1000,1回裏,日本ハム,有原 航平,右,1.13,オリックス,大城 滉二,右,.189,0,1,1,0,右飛
7,2000,1回裏,日本ハム,有原 航平,右,1.13,オリックス,吉田 正尚,左,.277,3,9,6,0,遊ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,オリックス,西 勇輝,右,3.15,日本ハム,レアード,右,.250,3,8,7,0,二ゴロ
10,1000,2回表,オリックス,西 勇輝,右,3.15,日本ハム,横尾 俊建,右,.235,2,5,1,0,遊ゴロ
11,2000,2回表,オリックス,西 勇輝,右,3.15,日本ハム,大田 泰示,右,.250,1,1,3,0,空三振
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,日本ハム,有原 航平,右,1.13,オリックス,ロメロ,右,.217,1,3,4,0,遊ゴロ
14,1000,2回裏,日本ハム,有原 航平,右,1.13,オリックス,小谷野 栄一,右,.250,0,4,7,0,中飛
15,2000,2回裏,日本ハム,有原 航平,右,1.13,オリックス,マレーロ,右,.146,4,10,3,1,空三振
16,3000,,,,,,,,,,,,,,
17,0000,3回表,オリックス,西 勇輝,右,3.15,日本ハム,清水 優心,右,.250,3,4,1,0,三ゴロ
18,1000,3回表,オリックス,西 勇輝,右,3.15,日本ハム,中島 卓也,左,.171,0,0,5,2,投ゴロ
19,2000,3回表,オリックス,西 勇輝,右,3.15,日本ハム,西川 遥輝,左,.188,1,4,11,4,左安
20,2100,3回表,オリックス,西 勇輝,右,3.15,日本ハム,松本 剛,右,.133,0,0,1,1,中飛
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,日本ハム,有原 航平,右,1.13,オリックス,Ｔ－岡田,左,.229,0,2,5,1,投ゴロ
23,1000,3回裏,日本ハム,有原 航平,右,1.13,オリックス,安達 了一,右,.162,0,0,2,1,空三振
24,2000,3回裏,日本ハム,有原 航平,右,1.13,オリックス,伊藤 光,右,.000,0,0,2,0,空三振
25,3000,,,,,,,,,,,,,,
26,0000,4回表,オリックス,西 勇輝,右,3.15,日本ハム,近藤 健介,左,.413,0,5,12,2,四球
27,0100,4回表,オリックス,西 勇輝,右,3.15,日本ハム,中田 翔,右,.204,3,6,1,0,中安
28,0101,4回表,オリックス,西 勇輝,右,3.15,日本ハム,レアード,右,.250,3,8,7,0,中犠飛
29,1100,4回表,オリックス,西 勇輝,右,3.15,日本ハム,横尾 俊建,右,.235,2,5,1,0,空三振
30,2100,4回表,オリックス,西 勇輝,右,3.15,日本ハム,大田 泰示,右,.250,1,1,3,0,中２
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,日本ハム,有原 航平,右,1.13,オリックス,宗 佑磨,左,.220,0,3,2,1,見三振
33,1000,4回裏,日本ハム,有原 航平,右,1.13,オリックス,大城 滉二,右,.189,0,1,1,0,空三振
34,2000,4回裏,日本ハム,有原 航平,右,1.13,オリックス,吉田 正尚,左,.277,3,9,6,0,二ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,5回表,オリックス,西 勇輝,右,3.15,日本ハム,清水 優心,右,.250,3,4,1,0,投ゴロ
37,1000,5回表,オリックス,西 勇輝,右,3.15,日本ハム,中島 卓也,左,.171,0,0,5,2,見三振
38,2000,5回表,オリックス,西 勇輝,右,3.15,日本ハム,西川 遥輝,左,.188,1,4,11,4,見三振
39,3000,,,,,,,,,,,,,,
40,0000,5回裏,日本ハム,有原 航平,右,1.13,オリックス,ロメロ,右,.217,1,3,4,0,左安
41,0100,5回裏,日本ハム,有原 航平,右,1.13,オリックス,小谷野 栄一,右,.250,0,4,7,0,右安
42,0101,5回裏,日本ハム,有原 航平,右,1.13,オリックス,マレーロ,右,.146,4,10,3,1,一ゴロ
43,1110,5回裏,日本ハム,有原 航平,右,1.13,オリックス,Ｔ－岡田,左,.229,0,2,5,1,投ゴロ
44,2011,5回裏,日本ハム,有原 航平,右,1.13,オリックス,安達 了一,右,.162,0,0,2,1,空三振
45,3000,,,,,,,,,,,,,,
46,0000,6回表,オリックス,西 勇輝,右,3.15,日本ハム,松本 剛,右,.133,0,0,1,1,右飛
47,1000,6回表,オリックス,西 勇輝,右,3.15,日本ハム,近藤 健介,左,.413,0,5,12,2,見三振
48,2000,6回表,オリックス,西 勇輝,右,3.15,日本ハム,中田 翔,右,.204,3,6,1,0,四球
49,2100,6回表,オリックス,西 勇輝,右,3.15,日本ハム,レアード,右,.250,3,8,7,0,中安
50,2110,6回表,オリックス,西 勇輝,右,3.15,日本ハム,横尾 俊建,右,.235,2,5,1,0,遊ゴロ
51,3000,,,,,,,,,,,,,,
52,0000,6回裏,日本ハム,有原 航平,右,1.13,オリックス,伊藤 光,右,.000,0,0,2,0,二ゴロ
53,1000,6回裏,日本ハム,有原 航平,右,1.13,オリックス,宗 佑磨,左,.220,0,3,2,1,遊飛
54,2000,6回裏,日本ハム,有原 航平,右,1.13,オリックス,大城 滉二,右,.189,0,1,1,0,遊ゴロ
55,3000,,,,,,,,,,,,,,
56,0000,7回表,オリックス,西 勇輝,右,3.15,日本ハム,大田 泰示,右,.250,1,1,3,0,右安
57,0100,7回表,オリックス,西 勇輝,右,3.15,日本ハム,清水 優心,右,.250,3,4,1,0,捕犠打
58,1010,7回表,オリックス,西 勇輝,右,3.15,日本ハム,中島 卓也,左,.171,0,0,5,2,空三振
59,2010,7回表,オリックス,西 勇輝,右,3.15,日本ハム,西川 遥輝,左,.188,1,4,11,4,右２
60,2010,7回表,オリックス,吉田 一将,右,3.18,日本ハム,松本 剛,右,.133,0,0,1,1,中飛
61,3000,,,,,,,,,,,,,,
62,0000,7回裏,日本ハム,有原 航平,右,1.13,オリックス,吉田 正尚,左,.277,3,9,6,0,空三振
63,1000,7回裏,日本ハム,有原 航平,右,1.13,オリックス,ロメロ,右,.217,1,3,4,0,三ゴロ
