,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,大和,右,.258,1,22,22,8,中２
1,0010,1回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,宮崎 敏郎,右,.321,23,61,28,0,二ゴロ
2,1001,1回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,ロペス,右,.300,18,61,13,0,中安
3,1100,1回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,筒香 嘉智,左,.293,32,76,59,0,中飛
4,2100,1回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,ソト,右,.293,28,68,15,0,遊ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,坂本 勇人,右,.338,13,59,53,8,遊安
7,0100,1回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,重信 慎之介,左,.299,1,10,4,6,投ゴロ
8,1100,1回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,マギー,右,.290,18,71,33,1,見三振
9,2100,1回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,岡本 和真,右,.317,29,91,62,2,左安
10,2110,1回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,亀井 善行,左,.269,12,48,34,4,左飛
11,3000,,,,,,,,,,,,,,
12,0000,2回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,桑原 将志,右,.276,7,20,27,16,右安
13,0100,2回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,伊藤 光,右,.200,1,6,11,1,三併打
14,2000,2回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,東 克樹,左,.056,0,1,0,0,見三振
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,ゲレーロ,右,.263,13,35,26,2,中安
17,0100,2回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,山本 泰寛,右,.301,0,3,13,2,四球
18,0010,2回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,小林 誠司,右,.223,2,25,26,0,二飛
19,2010,2回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,吉川 光夫,左,.045,0,0,0,0,二ゴロ
20,3000,,,,,,,,,,,,,,
21,0000,3回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,柴田 竜拓,左,.233,3,11,25,2,死球
22,0100,3回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,大和,右,.258,1,22,22,8,捕犠打
23,1010,3回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,宮崎 敏郎,右,.321,23,61,28,0,右飛
24,2010,3回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,ロペス,右,.300,18,61,13,0,二ゴロ
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,坂本 勇人,右,.338,13,59,53,8,見三振
27,1000,3回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,重信 慎之介,左,.299,1,10,4,6,左飛
28,2000,3回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,マギー,右,.290,18,71,33,1,右安
29,2100,3回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,岡本 和真,右,.317,29,91,62,2,左本
30,2000,3回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,亀井 善行,左,.269,12,48,34,4,空三振
31,3000,,,,,,,,,,,,,,
32,0000,4回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,筒香 嘉智,左,.293,32,76,59,0,左本
33,0000,4回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,ソト,右,.293,28,68,15,0,遊ゴロ
34,1000,4回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,桑原 将志,右,.276,7,20,27,16,中３
35,1001,4回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,伊藤 光,右,.200,1,6,11,1,中犠飛
36,2000,4回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,東 克樹,左,.056,0,1,0,0,空三振
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,ゲレーロ,右,.263,13,35,26,2,見三振
39,1000,4回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,山本 泰寛,右,.301,0,3,13,2,二ゴロ
40,2000,4回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,小林 誠司,右,.223,2,25,26,0,空三振
41,3000,,,,,,,,,,,,,,
42,0000,5回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,柴田 竜拓,左,.233,3,11,25,2,見三振
43,1000,5回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,大和,右,.258,1,22,22,8,遊ゴロ
44,2000,5回表,巨人,吉川 光夫,左,4.15,ＤｅＮＡ,宮崎 敏郎,右,.321,23,61,28,0,三ゴロ
45,3000,,,,,,,,,,,,,,
46,0000,5回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,石川 慎吾,右,.217,0,0,2,0,空三振
47,1000,5回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,坂本 勇人,右,.338,13,59,53,8,右２
48,1010,5回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,重信 慎之介,左,.299,1,10,4,6,四球
49,1110,5回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,マギー,右,.290,18,71,33,1,遊併打
50,3000,,,,,,,,,,,,,,
51,0000,6回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,ロペス,右,.300,18,61,13,0,見三振
52,1000,6回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,筒香 嘉智,左,.293,32,76,59,0,中飛
53,2000,6回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,ソト,右,.293,28,68,15,0,四球
54,2010,6回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,桑原 将志,右,.276,7,20,27,16,遊ゴロ
55,3000,,,,,,,,,,,,,,
56,0000,6回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,岡本 和真,右,.317,29,91,62,2,空三振
57,1000,6回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,亀井 善行,左,.269,12,48,34,4,空三振
58,2000,6回裏,ＤｅＮＡ,東 克樹,左,2.65,巨人,ゲレーロ,右,.263,13,35,26,2,三ゴロ
59,3000,,,,,,,,,,,,,,
60,0000,7回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,伊藤 光,右,.200,1,6,11,1,二ゴロ
61,1000,7回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,田中 浩康,右,.205,0,3,2,0,二ゴロ
62,2000,7回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,柴田 竜拓,左,.233,3,11,25,2,左安
63,2100,7回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,大和,右,.258,1,22,22,8,中２
64,2010,7回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,宮崎 敏郎,右,.321,23,61,28,0,右安
65,2010,7回表,巨人,内海 哲也,左,3.97,ＤｅＮＡ,ロペス,右,.300,18,61,13,0,左飛
66,3000,,,,,,,,,,,,,,
67,0000,7回裏,ＤｅＮＡ,三嶋 一輝,右,2.83,巨人,山本 泰寛,右,.301,0,3,13,2,空三振
68,1000,7回裏,ＤｅＮＡ,三嶋 一輝,右,2.83,巨人,田中 俊太,左,.228,0,8,20,6,空三振
69,2000,7回裏,ＤｅＮＡ,三嶋 一輝,右,2.83,巨人,大城 卓三,左,.271,3,16,13,0,空三振
70,3000,,,,,,,,,,,,,,
71,0000,8回表,巨人,澤村 拓一,右,4.64,ＤｅＮＡ,筒香 嘉智,左,.293,32,76,59,0,左本
72,0000,8回表,巨人,澤村 拓一,右,4.64,ＤｅＮＡ,ソト,右,.293,28,68,15,0,遊ゴロ
73,1000,8回表,巨人,澤村 拓一,右,4.64,ＤｅＮＡ,桑原 将志,右,.276,7,20,27,16,三ゴロ
74,2000,8回表,巨人,澤村 拓一,右,4.64,ＤｅＮＡ,伊藤 光,右,.200,1,6,11,1,四球
75,2100,8回表,巨人,澤村 拓一,右,4.64,ＤｅＮＡ,佐野 恵太,左,.235,5,13,2,1,一ゴロ
76,3000,,,,,,,,,,,,,,
77,0000,8回裏,ＤｅＮＡ,パットン,右,2.85,巨人,坂本 勇人,右,.338,13,59,53,8,四球
78,0100,8回裏,ＤｅＮＡ,パットン,右,2.85,巨人,重信 慎之介,左,.299,1,10,4,6,遊直
