,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,ガルシア,左,1.37,ＤｅＮＡ,桑原 将志,右,.231,0,1,2,4,空三振
1,1000,1回表,中日,ガルシア,左,1.37,ＤｅＮＡ,大和,右,.203,0,4,8,2,空三振
2,2000,1回表,中日,ガルシア,左,1.37,ＤｅＮＡ,筒香 嘉智,左,.241,5,18,15,0,四球
3,2100,1回表,中日,ガルシア,左,1.37,ＤｅＮＡ,ロペス,右,.315,7,18,3,0,中飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,大島 洋平,左,.250,1,8,8,4,遊ゴロ
6,1000,1回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,京田 陽太,左,.237,0,7,3,7,遊ゴロ
7,2000,1回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,アルモンテ,左,.371,4,16,9,0,中飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,中日,ガルシア,左,1.37,ＤｅＮＡ,宮崎 敏郎,右,.310,3,9,4,0,右飛
10,1000,2回表,中日,ガルシア,左,1.37,ＤｅＮＡ,梶谷 隆幸,左,.313,1,3,4,1,一ゴロ
11,2000,2回表,中日,ガルシア,左,1.37,ＤｅＮＡ,嶺井 博希,右,.235,2,9,2,0,遊ゴロ
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,モヤ,左,.370,1,5,0,0,空三振
14,1000,2回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,平田 良介,右,.256,2,7,7,3,三安
15,1010,2回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,高橋 周平,左,.225,1,8,9,0,遊直
16,2010,2回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,福田 永将,右,.216,2,6,4,0,三ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,3回表,中日,ガルシア,左,1.37,ＤｅＮＡ,ウィーランド,右,.500,0,0,0,0,左安
19,0100,3回表,中日,ガルシア,左,1.37,ＤｅＮＡ,宮本 秀明,左,.300,2,2,0,3,二併打
20,2000,3回表,中日,ガルシア,左,1.37,ＤｅＮＡ,桑原 将志,右,.231,0,1,2,4,右安
21,2100,3回表,中日,ガルシア,左,1.37,ＤｅＮＡ,大和,右,.203,0,4,8,2,中飛
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,大野 奨太,右,.200,1,3,4,0,見三振
24,1000,3回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,ガルシア,左,.167,0,1,0,0,遊直
25,2000,3回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,大島 洋平,左,.250,1,8,8,4,空三振
26,3000,,,,,,,,,,,,,,
27,0000,4回表,中日,ガルシア,左,1.37,ＤｅＮＡ,筒香 嘉智,左,.241,5,18,15,0,中安
28,0100,4回表,中日,ガルシア,左,1.37,ＤｅＮＡ,ロペス,右,.315,7,18,3,0,一ゴロ
29,1010,4回表,中日,ガルシア,左,1.37,ＤｅＮＡ,宮崎 敏郎,右,.310,3,9,4,0,二ゴロ
30,2001,4回表,中日,ガルシア,左,1.37,ＤｅＮＡ,梶谷 隆幸,左,.313,1,3,4,1,遊ゴロ
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,京田 陽太,左,.237,0,7,3,7,遊ゴロ
33,1000,4回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,アルモンテ,左,.371,4,16,9,0,三安
34,1100,4回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,モヤ,左,.370,1,5,0,0,右飛
35,2100,4回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,平田 良介,右,.256,2,7,7,3,二失
36,2101,4回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,高橋 周平,左,.225,1,8,9,0,右飛
37,3000,,,,,,,,,,,,,,
38,0000,5回表,中日,ガルシア,左,1.37,ＤｅＮＡ,嶺井 博希,右,.235,2,9,2,0,二直
39,1000,5回表,中日,ガルシア,左,1.37,ＤｅＮＡ,ウィーランド,右,.500,0,0,0,0,中安
40,1100,5回表,中日,ガルシア,左,1.37,ＤｅＮＡ,宮本 秀明,左,.300,2,2,0,3,右飛
41,2100,5回表,中日,ガルシア,左,1.37,ＤｅＮＡ,桑原 将志,右,.231,0,1,2,4,空三振
42,3000,,,,,,,,,,,,,,
43,0000,5回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,福田 永将,右,.216,2,6,4,0,三ゴロ
44,1000,5回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,大野 奨太,右,.200,1,3,4,0,三ゴロ
45,2000,5回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,ガルシア,左,.167,0,1,0,0,空三振
46,3000,,,,,,,,,,,,,,
47,0000,6回表,中日,ガルシア,左,1.37,ＤｅＮＡ,大和,右,.203,0,4,8,2,右飛
48,1000,6回表,中日,ガルシア,左,1.37,ＤｅＮＡ,筒香 嘉智,左,.241,5,18,15,0,一ゴロ
49,2000,6回表,中日,ガルシア,左,1.37,ＤｅＮＡ,ロペス,右,.315,7,18,3,0,四球
50,2100,6回表,中日,ガルシア,左,1.37,ＤｅＮＡ,宮崎 敏郎,右,.310,3,9,4,0,左安
51,2110,6回表,中日,ガルシア,左,1.37,ＤｅＮＡ,梶谷 隆幸,左,.313,1,3,4,1,三直
52,3000,,,,,,,,,,,,,,
53,0000,6回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,大島 洋平,左,.250,1,8,8,4,右本
54,0000,6回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,京田 陽太,左,.237,0,7,3,7,右安
55,0100,6回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,アルモンテ,左,.371,4,16,9,0,四球
56,0110,6回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,モヤ,左,.370,1,5,0,0,中安
57,0111,6回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,平田 良介,右,.256,2,7,7,3,遊併打
58,2110,6回裏,ＤｅＮＡ,ウィーランド,右,2.25,中日,高橋 周平,左,.225,1,8,9,0,二ゴロ
59,3000,,,,,,,,,,,,,,
60,0000,7回表,中日,ガルシア,左,1.37,ＤｅＮＡ,中川 大志,右,.500,0,1,1,0,右飛
61,1000,7回表,中日,ガルシア,左,1.37,ＤｅＮＡ,ウィーランド,右,.500,0,0,0,0,遊ゴロ
62,2000,7回表,中日,ガルシア,左,1.37,ＤｅＮＡ,倉本 寿彦,左,.224,0,8,1,1,一直
63,3000,,,,,,,,,,,,,,
64,0000,7回裏,ＤｅＮＡ,三上 朋也,右,3.27,中日,福田 永将,右,.216,2,6,4,0,中本
65,0000,7回裏,ＤｅＮＡ,三上 朋也,右,3.27,中日,大野 奨太,右,.200,1,3,4,0,二飛
66,1000,7回裏,ＤｅＮＡ,三上 朋也,右,3.27,中日,亀澤 恭平,左,.294,0,3,2,0,三ゴロ
67,2000,7回裏,ＤｅＮＡ,三上 朋也,右,3.27,中日,大島 洋平,左,.250,1,8,8,4,見三振
68,3000,,,,,,,,,,,,,,
69,0000,8回表,中日,鈴木 博志,右,1.74,ＤｅＮＡ,神里 和毅,左,.250,1,3,5,9,四球
70,0100,8回表,中日,鈴木 博志,右,1.74,ＤｅＮＡ,大和,右,.203,0,4,8,2,四球
71,0110,8回表,中日,鈴木 博志,右,1.74,ＤｅＮＡ,筒香 嘉智,左,.241,5,18,15,0,ファウル
72,0010,8回表,中日,鈴木 博志,右,1.74,ＤｅＮＡ,宮崎 敏郎,右,.310,3,9,4,0,中安
73,2100,8回表,中日,鈴木 博志,右,1.74,ＤｅＮＡ,梶谷 隆幸,左,.313,1,3,4,1,右安
74,2101,8回表,中日,鈴木 博志,右,1.74,ＤｅＮＡ,佐野 恵太,左,.000,0,1,0,0,二ゴロ
75,3000,,,,,,,,,,,,,,
76,0000,8回裏,ＤｅＮＡ,エスコバー,左,2.31,中日,京田 陽太,左,.237,0,7,3,7,左安
77,0100,8回裏,ＤｅＮＡ,エスコバー,左,2.31,中日,アルモンテ,右,.371,4,16,9,0,投安
78,0110,8回裏,ＤｅＮＡ,エスコバー,左,2.31,中日,堂上 直倫,右,.000,0,0,1,0,投犠野
79,0111,8回裏,ＤｅＮＡ,エスコバー,左,2.31,中日,平田 良介,右,.256,2,7,7,3,空三振
80,1111,8回裏,ＤｅＮＡ,エスコバー,左,2.31,中日,高橋 周平,左,.225,1,8,9,0,空三振
81,2111,8回裏,ＤｅＮＡ,三嶋 一輝,右,1.42,中日,福田 永将,右,.216,2,6,4,0,左飛
82,3000,,,,,,,,,,,,,,
83,0000,9回表,中日,岩瀬 仁紀,左,0.00,ＤｅＮＡ,戸柱 恭孝,左,.125,0,2,2,0,一ゴロ
84,1000,9回表,中日,岩瀬 仁紀,左,0.00,ＤｅＮＡ,倉本 寿彦,左,.224,0,8,1,1,中飛
85,2000,9回表,中日,岩瀬 仁紀,左,0.00,ＤｅＮＡ,神里 和毅,左,.250,1,3,5,9,空三振
86,3000,,,,,,,,,,,,,,
87,0000,9回裏,ＤｅＮＡ,三嶋 一輝,右,1.42,中日,松井 雅人,左,.111,0,2,4,0,空三振
88,1000,9回裏,ＤｅＮＡ,三嶋 一輝,右,1.42,中日,亀澤 恭平,左,.294,0,3,2,0,三安
89,1100,9回裏,ＤｅＮＡ,三嶋 一輝,右,1.42,中日,大島 洋平,左,.250,1,8,8,4,空三振
90,3000,,,,,,,,,,,,,,
91,0000,10回表,中日,田島 慎二,右,3.38,ＤｅＮＡ,大和,右,.203,0,4,8,2,遊安
92,0010,10回表,中日,田島 慎二,右,3.38,ＤｅＮＡ,筒香 嘉智,左,.241,5,18,15,0,右本
93,0000,10回表,中日,田島 慎二,右,3.38,ＤｅＮＡ,ロペス,右,.315,7,18,3,0,右飛
94,1000,10回表,中日,田島 慎二,右,3.38,ＤｅＮＡ,宮崎 敏郎,右,.310,3,9,4,0,右飛
95,2000,10回表,中日,田島 慎二,右,3.38,ＤｅＮＡ,梶谷 隆幸,左,.313,1,3,4,1,右安
96,2100,10回表,中日,田島 慎二,右,3.38,ＤｅＮＡ,乙坂 智,左,.214,0,3,1,0,投ゴロ
97,3000,,,,,,,,,,,,,,
98,0000,10回裏,ＤｅＮＡ,山崎 康晃,右,0.90,中日,京田 陽太,左,.237,0,7,3,7,左飛
99,1000,10回裏,ＤｅＮＡ,山崎 康晃,右,0.90,中日,アルモンテ,左,.371,4,16,9,0,四球
100,1100,10回裏,ＤｅＮＡ,山崎 康晃,右,0.90,中日,ビシエド,右,.259,3,9,6,0,ゴロ
101,3000,,,,,,,,,,,,,,
