,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,神里 和毅,左,.252,2,6,10,11,空三振
1,1000,1回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,ソト,右,.435,2,5,2,0,二ゴロ
2,2000,1回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,ロペス,右,.331,11,28,3,0,空三振
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,江越 大賀,右,.188,1,1,0,1,空三振
5,1000,1回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,植田 海,左,.293,0,0,8,6,二ゴロ
6,2000,1回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,糸井 嘉男,左,.306,6,19,20,6,中安
7,2100,1回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,福留 孝介,左,.271,2,13,19,0,中２
8,2011,1回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,ロサリオ,右,.239,3,16,8,0,二飛
9,3000,,,,,,,,,,,,,,
10,0000,2回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,筒香 嘉智,左,.246,6,23,21,0,三飛
11,1000,2回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,宮崎 敏郎,右,.315,5,15,7,0,右飛
12,2000,2回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,倉本 寿彦,左,.243,0,9,3,1,三飛
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,糸原 健斗,左,.298,0,6,16,1,右安
15,0100,2回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,板山 祐太郎,左,.250,1,1,0,0,遊併打
16,2000,2回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,梅野 隆太郎,右,.149,2,8,6,2,左安
17,2100,2回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,メッセンジャー,右,.176,0,1,1,0,三ゴロ
18,3000,,,,,,,,,,,,,,
19,0000,3回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,嶺井 博希,右,.208,2,9,3,0,三ゴロ
20,1000,3回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,飯塚 悟史,左,.111,0,0,0,0,中安
21,1100,3回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,大和,右,.242,0,9,10,3,右安
22,1110,3回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,神里 和毅,左,.252,2,6,10,11,遊併打
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,江越 大賀,右,.188,1,1,0,1,空三振
25,1000,3回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,植田 海,左,.293,0,0,8,6,見三振
26,2000,3回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,糸井 嘉男,左,.306,6,19,20,6,空三振
27,3000,,,,,,,,,,,,,,
28,0000,4回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,ソト,右,.435,2,5,2,0,左飛
29,1000,4回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,ロペス,右,.331,11,28,3,0,三飛
30,2000,4回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,筒香 嘉智,左,.246,6,23,21,0,一安
31,2100,4回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,宮崎 敏郎,右,.315,5,15,7,0,見三振
32,3000,,,,,,,,,,,,,,
33,0000,4回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,福留 孝介,左,.271,2,13,19,0,左飛
34,1000,4回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,ロサリオ,右,.239,3,16,8,0,一邪飛
35,2000,4回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,糸原 健斗,左,.298,0,6,16,1,四球
36,2100,4回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,板山 祐太郎,左,.250,1,1,0,0,空三振
37,3000,,,,,,,,,,,,,,
38,0000,5回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,倉本 寿彦,左,.243,0,9,3,1,二ゴロ
39,1000,5回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,嶺井 博希,右,.208,2,9,3,0,中飛
40,2000,5回表,阪神,メッセンジャー,右,1.95,ＤｅＮＡ,飯塚 悟史,左,.111,0,0,0,0,空三振
41,3000,,,,,,,,,,,,,,
42,0000,5回裏,ＤｅＮＡ,飯塚 悟史,右,2.96,阪神,梅野 隆太郎,右,.149,2,8,6,2,中飛
