,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,岩貞 祐太,左,2.85,ヤクルト,坂口 智隆,左,.323,3,28,60,8,四球
1,0100,1回表,阪神,岩貞 祐太,左,2.85,ヤクルト,塩見 泰隆,右,.000,0,0,1,0,空三振
2,1100,1回表,阪神,岩貞 祐太,左,2.85,ヤクルト,山田 哲人,右,.320,30,77,89,29,中２
3,1010,1回表,阪神,岩貞 祐太,左,2.85,ヤクルト,バレンティン,右,.281,33,110,70,1,中飛
4,2010,1回表,阪神,岩貞 祐太,左,2.85,ヤクルト,雄平,左,.313,6,43,28,6,見三振
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,ヤクルト,小川 泰弘,右,2.53,阪神,糸原 健斗,左,.281,1,26,65,4,三ゴロ
7,1000,1回裏,ヤクルト,小川 泰弘,右,2.53,阪神,北條 史也,右,.339,1,18,17,1,左安
8,1100,1回裏,ヤクルト,小川 泰弘,右,2.53,阪神,福留 孝介,左,.273,12,56,59,0,遊併打
9,3000,,,,,,,,,,,,,,
10,0000,2回表,阪神,岩貞 祐太,左,2.85,ヤクルト,西浦 直亨,右,.253,8,45,29,1,一邪飛
11,1000,2回表,阪神,岩貞 祐太,左,2.85,ヤクルト,廣岡 大志,右,.231,2,10,4,0,左２
12,1010,2回表,阪神,岩貞 祐太,左,2.85,ヤクルト,中村 悠平,右,.205,4,21,25,2,空三振
13,2010,2回表,阪神,岩貞 祐太,左,2.85,ヤクルト,小川 泰弘,右,.167,0,1,3,0,二飛
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,ヤクルト,小川 泰弘,右,2.53,阪神,糸井 嘉男,左,.308,15,60,63,16,見三振
16,1000,2回裏,ヤクルト,小川 泰弘,右,2.53,阪神,陽川 尚将,右,.245,4,27,12,1,右飛
17,2000,2回裏,ヤクルト,小川 泰弘,右,2.53,阪神,大山 悠輔,右,.225,2,21,15,1,四球
18,2100,2回裏,ヤクルト,小川 泰弘,右,2.53,阪神,俊介,右,.221,2,14,5,1,中安
19,2101,2回裏,ヤクルト,小川 泰弘,右,2.53,阪神,梅野 隆太郎,右,.248,8,32,27,3,遊ゴロ
20,3000,,,,,,,,,,,,,,
21,0000,3回表,阪神,岩貞 祐太,左,2.85,ヤクルト,坂口 智隆,左,.323,3,28,60,8,中安
22,0100,3回表,阪神,岩貞 祐太,左,2.85,ヤクルト,塩見 泰隆,右,.000,0,0,1,0,右飛
23,1100,3回表,阪神,岩貞 祐太,左,2.85,ヤクルト,山田 哲人,右,.320,30,77,89,29,空三振
24,2010,3回表,阪神,岩貞 祐太,左,2.85,ヤクルト,バレンティン,右,.281,33,110,70,1,四球
25,2110,3回表,阪神,岩貞 祐太,左,2.85,ヤクルト,雄平,左,.313,6,43,28,6,左飛
26,3000,,,,,,,,,,,,,,
27,0000,3回裏,ヤクルト,小川 泰弘,右,2.53,阪神,岩貞 祐太,左,.000,0,0,1,0,空三振
28,1000,3回裏,ヤクルト,小川 泰弘,右,2.53,阪神,糸原 健斗,左,.281,1,26,65,4,二ゴロ
29,2000,3回裏,ヤクルト,小川 泰弘,右,2.53,阪神,北條 史也,右,.339,1,18,17,1,左飛
30,3000,,,,,,,,,,,,,,
31,0000,4回表,阪神,岩貞 祐太,左,2.85,ヤクルト,西浦 直亨,右,.253,8,45,29,1,投ゴロ
32,1000,4回表,阪神,岩貞 祐太,左,2.85,ヤクルト,廣岡 大志,右,.231,2,10,4,0,中安
33,1100,4回表,阪神,岩貞 祐太,左,2.85,ヤクルト,中村 悠平,右,.205,4,21,25,2,二ゴロ
34,2010,4回表,阪神,岩貞 祐太,左,2.85,ヤクルト,小川 泰弘,右,.167,0,1,3,0,三ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,ヤクルト,小川 泰弘,右,2.53,阪神,福留 孝介,左,.273,12,56,59,0,見三振
37,1000,4回裏,ヤクルト,小川 泰弘,右,2.53,阪神,糸井 嘉男,左,.308,15,60,63,16,遊ゴロ
38,2000,4回裏,ヤクルト,小川 泰弘,右,2.53,阪神,陽川 尚将,右,.245,4,27,12,1,空三振
39,3000,,,,,,,,,,,,,,
40,0000,5回表,阪神,岩貞 祐太,左,2.85,ヤクルト,坂口 智隆,左,.323,3,28,60,8,左安
41,0100,5回表,阪神,岩貞 祐太,左,2.85,ヤクルト,塩見 泰隆,右,.000,0,0,1,0,投失
42,0101,5回表,阪神,岩貞 祐太,左,2.85,ヤクルト,山田 哲人,右,.320,30,77,89,29,見三振
43,1101,5回表,阪神,岩貞 祐太,左,2.85,ヤクルト,バレンティン,右,.281,33,110,70,1,一邪飛
44,2101,5回表,阪神,岩貞 祐太,左,2.85,ヤクルト,雄平,左,.313,6,43,28,6,三ゴロ
45,3000,,,,,,,,,,,,,,
46,0000,5回裏,ヤクルト,小川 泰弘,右,2.53,阪神,大山 悠輔,右,.225,2,21,15,1,中飛
47,1000,5回裏,ヤクルト,小川 泰弘,右,2.53,阪神,俊介,右,.221,2,14,5,1,空三振
48,2000,5回裏,ヤクルト,小川 泰弘,右,2.53,阪神,梅野 隆太郎,右,.248,8,32,27,3,左安
49,2100,5回裏,ヤクルト,小川 泰弘,右,2.53,阪神,岩貞 祐太,左,.000,0,0,1,0,見三振
50,3000,,,,,,,,,,,,,,
51,0000,6回表,阪神,岩貞 祐太,左,2.85,ヤクルト,西浦 直亨,右,.253,8,45,29,1,右飛
52,1000,6回表,阪神,岩貞 祐太,左,2.85,ヤクルト,廣岡 大志,右,.231,2,10,4,0,空三振
53,2000,6回表,阪神,岩貞 祐太,左,2.85,ヤクルト,中村 悠平,右,.205,4,21,25,2,中飛
54,3000,,,,,,,,,,,,,,
55,0000,6回裏,ヤクルト,小川 泰弘,右,2.53,阪神,糸原 健斗,左,.281,1,26,65,4,一ゴロ
56,1000,6回裏,ヤクルト,小川 泰弘,右,2.53,阪神,北條 史也,右,.339,1,18,17,1,四球
