,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,阪神,小野 泰己,右,4.29,広島,田中 広輔,左,.267,3,24,44,12,右３
1,0001,1回表,阪神,小野 泰己,右,4.29,広島,菊池 涼介,右,.246,7,31,16,3,中犠飛
2,1000,1回表,阪神,小野 泰己,右,4.29,広島,丸 佳浩,左,.305,11,27,53,5,二ゴロ
3,2000,1回表,阪神,小野 泰己,右,4.29,広島,鈴木 誠也,右,.302,9,33,35,3,中安
4,2100,1回表,阪神,小野 泰己,右,4.29,広島,松山 竜平,左,.317,6,38,24,0,二ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,広島,岡田 明丈,右,4.17,阪神,糸原 健斗,左,.290,1,15,37,2,中飛
7,1000,1回裏,広島,岡田 明丈,右,4.17,阪神,北條 史也,右,.158,0,0,2,0,左飛
8,2000,1回裏,広島,岡田 明丈,右,4.17,阪神,福留 孝介,左,.241,6,26,32,0,一ゴロ
9,3000,,,,,,,,,,,,,,
10,0000,2回表,阪神,小野 泰己,右,4.29,広島,野間 峻祥,左,.327,3,23,11,8,遊ゴロ
11,1000,2回表,阪神,小野 泰己,右,4.29,広島,會澤 翼,右,.321,6,18,18,0,三ゴロ
12,2000,2回表,阪神,小野 泰己,右,4.29,広島,西川 龍馬,左,.253,2,14,8,0,空三振
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,広島,岡田 明丈,右,4.17,阪神,糸井 嘉男,左,.313,10,38,39,14,左飛
15,1000,2回裏,広島,岡田 明丈,右,4.17,阪神,陽川 尚将,右,.348,1,9,4,0,遊ゴロ
16,2000,2回裏,広島,岡田 明丈,右,4.17,阪神,高山 俊,左,.186,1,14,4,0,三邪飛
17,3000,,,,,,,,,,,,,,
18,0000,3回表,阪神,小野 泰己,右,4.29,広島,岡田 明丈,左,.120,0,0,0,0,空三振
19,1000,3回表,阪神,小野 泰己,右,4.29,広島,田中 広輔,左,.267,3,24,44,12,三直
20,2000,3回表,阪神,小野 泰己,右,4.29,広島,菊池 涼介,右,.246,7,31,16,3,三ゴロ
