,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,吉見 一起,右,1.50,ヤクルト,山田 哲人,右,.238,1,4,13,7,遊安
1,0100,1回表,中日,吉見 一起,右,1.50,ヤクルト,奥村 展征,左,.385,0,1,1,0,投ゴロ
2,1010,1回表,中日,吉見 一起,右,1.50,ヤクルト,バレンティン,右,.239,3,11,7,0,空三振
3,2010,1回表,中日,吉見 一起,右,1.50,ヤクルト,青木 宣親,左,.273,0,8,3,0,投ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ヤクルト,館山 昌平,右,5.40,中日,大島 洋平,左,.229,0,4,6,3,四球
6,0100,1回裏,ヤクルト,館山 昌平,右,5.40,中日,京田 陽太,左,.265,0,5,3,4,右２
7,0010,1回裏,ヤクルト,館山 昌平,右,5.40,中日,アルモンテ,左,.383,3,13,1,0,右本
8,0000,1回裏,ヤクルト,館山 昌平,右,5.40,中日,ビシエド,右,.295,2,5,3,0,遊ゴロ
9,1000,1回裏,ヤクルト,館山 昌平,右,5.40,中日,平田 良介,右,.333,1,3,3,1,右飛
10,2000,1回裏,ヤクルト,館山 昌平,右,5.40,中日,高橋 周平,左,.297,0,5,9,0,三邪飛
11,3000,,,,,,,,,,,,,,
12,0000,2回表,中日,吉見 一起,右,1.50,ヤクルト,川端 慎吾,左,.214,1,3,3,0,投ゴロ
13,1000,2回表,中日,吉見 一起,右,1.50,ヤクルト,坂口 智隆,左,.324,0,3,6,1,三邪飛
14,2000,2回表,中日,吉見 一起,右,1.50,ヤクルト,廣岡 大志,右,.231,0,5,3,0,中飛
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,ヤクルト,館山 昌平,右,5.40,中日,亀澤 恭平,左,.000,0,1,2,0,投ゴロ
17,1000,2回裏,ヤクルト,館山 昌平,右,5.40,中日,松井 雅人,左,.125,0,1,4,0,遊ゴロ
18,2000,2回裏,ヤクルト,館山 昌平,右,5.40,中日,吉見 一起,右,.000,0,0,0,0,見三振
19,3000,,,,,,,,,,,,,,
20,0000,3回表,中日,吉見 一起,右,1.50,ヤクルト,館山 昌平,右,.000,0,0,0,0,投ゴロ
21,2000,3回表,中日,吉見 一起,右,1.50,ヤクルト,山田 哲人,右,.238,1,4,13,7,中安
22,2100,3回表,中日,吉見 一起,右,1.50,ヤクルト,奥村 展征,左,.385,0,1,1,0,二ゴロ
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,ヤクルト,館山 昌平,右,5.40,中日,大島 洋平,左,.229,0,4,6,3,四球
25,0001,3回裏,ヤクルト,館山 昌平,右,5.40,中日,京田 陽太,左,.265,0,5,3,4,二ゴロ
26,1001,3回裏,ヤクルト,館山 昌平,右,5.40,中日,アルモンテ,左,.383,3,13,1,0,四球
27,1101,3回裏,ヤクルト,館山 昌平,右,5.40,中日,ビシエド,右,.295,2,5,3,0,右犠飛
28,2100,3回裏,ヤクルト,館山 昌平,右,5.40,中日,平田 良介,右,.333,1,3,3,1,遊ゴロ
29,3000,,,,,,,,,,,,,,
30,0000,4回表,中日,吉見 一起,右,1.50,ヤクルト,バレンティン,右,.239,3,11,7,0,三ゴロ
31,1000,4回表,中日,吉見 一起,右,1.50,ヤクルト,青木 宣親,左,.273,0,8,3,0,左安
