,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,オリックス,アルバース,左,2.59,ロッテ,荻野 貴司,右,.300,2,22,13,18,遊ゴロ
1,1000,1回表,オリックス,アルバース,左,2.59,ロッテ,藤岡 裕大,左,.257,4,28,30,9,三ゴロ
2,2000,1回表,オリックス,アルバース,左,2.59,ロッテ,中村 奨吾,右,.312,3,34,30,22,中安
3,2010,1回表,オリックス,アルバース,左,2.59,ロッテ,角中 勝也,左,.325,3,29,15,1,四球
4,2110,1回表,オリックス,アルバース,左,2.59,ロッテ,井上 晴哉,右,.266,12,48,22,1,空三振
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,ロッテ,石川 歩,右,2.17,オリックス,大城 滉二,右,.253,4,19,17,5,左安
7,0100,1回裏,ロッテ,石川 歩,右,2.17,オリックス,福田 周平,左,.277,0,7,10,5,左２
8,0011,1回裏,ロッテ,石川 歩,右,2.17,オリックス,西野 真弘,左,.333,0,10,6,1,投ゴロ
9,1011,1回裏,ロッテ,石川 歩,右,2.17,オリックス,吉田 正尚,左,.313,10,46,31,1,投ゴロ
10,2011,1回裏,ロッテ,石川 歩,右,2.17,オリックス,ロメロ,右,.229,14,34,20,4,四球
11,2111,1回裏,ロッテ,石川 歩,右,2.17,オリックス,マレーロ,右,.199,10,21,16,1,見三振
12,3000,,,,,,,,,,,,,,
13,0000,2回表,オリックス,アルバース,左,2.59,ロッテ,清田 育宏,右,.240,2,22,23,2,右飛
14,1000,2回表,オリックス,アルバース,左,2.59,ロッテ,ドミンゲス,右,.184,7,15,5,0,中飛
15,2000,2回表,オリックス,アルバース,左,2.59,ロッテ,鈴木 大地,左,.254,2,17,25,5,三邪飛
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ロッテ,石川 歩,右,2.17,オリックス,西村 凌,右,.216,1,3,1,2,一ゴロ
18,1000,2回裏,ロッテ,石川 歩,右,2.17,オリックス,安達 了一,右,.230,3,22,14,11,一ゴロ
19,2000,2回裏,ロッテ,石川 歩,右,2.17,オリックス,若月 健矢,右,.186,0,13,4,1,二ゴロ
20,3000,,,,,,,,,,,,,,
21,0000,3回表,オリックス,アルバース,左,2.59,ロッテ,田村 龍弘,右,.238,1,13,24,2,遊ゴロ
22,1000,3回表,オリックス,アルバース,左,2.59,ロッテ,荻野 貴司,右,.300,2,22,13,18,四球
23,1100,3回表,オリックス,アルバース,左,2.59,ロッテ,藤岡 裕大,左,.257,4,28,30,9,一飛
24,2100,3回表,オリックス,アルバース,左,2.59,ロッテ,中村 奨吾,右,.312,3,34,30,22,中飛
25,3000,,,,,,,,,,,,,,
26,0000,3回裏,ロッテ,石川 歩,右,2.17,オリックス,大城 滉二,右,.253,4,19,17,5,中安
27,0100,3回裏,ロッテ,石川 歩,右,2.17,オリックス,福田 周平,左,.277,0,7,10,5,投犠打
28,1010,3回裏,ロッテ,石川 歩,右,2.17,オリックス,西野 真弘,左,.333,0,10,6,1,空三振
29,2010,3回裏,ロッテ,石川 歩,右,2.17,オリックス,吉田 正尚,左,.313,10,46,31,1,投ゴロ
30,3000,,,,,,,,,,,,,,
31,0000,4回表,オリックス,アルバース,左,2.59,ロッテ,角中 勝也,左,.325,3,29,15,1,左邪飛
32,1000,4回表,オリックス,アルバース,左,2.59,ロッテ,井上 晴哉,右,.266,12,48,22,1,左本
33,1000,4回表,オリックス,アルバース,左,2.59,ロッテ,清田 育宏,右,.240,2,22,23,2,右安
34,1100,4回表,オリックス,アルバース,左,2.59,ロッテ,ドミンゲス,右,.184,7,15,5,0,左飛
