,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,山口 俊,右,3.48,阪神,糸原 健斗,左,.285,1,23,59,4,四球
1,0100,1回表,巨人,山口 俊,右,3.48,阪神,北條 史也,右,.347,1,14,13,0,投犠打
2,1010,1回表,巨人,山口 俊,右,3.48,阪神,福留 孝介,左,.283,9,49,52,0,見三振
3,2010,1回表,巨人,山口 俊,右,3.48,阪神,糸井 嘉男,左,.305,12,50,51,15,左安
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,阪神,秋山 拓巳,右,3.76,巨人,マルティネス,左,.220,1,3,3,0,中２
6,0001,1回裏,阪神,秋山 拓巳,右,3.76,巨人,重信 慎之介,左,.340,0,4,2,3,中安
7,0100,1回裏,阪神,秋山 拓巳,右,3.76,巨人,マギー,右,.297,13,57,25,0,左安
8,0110,1回裏,阪神,秋山 拓巳,右,3.76,巨人,岡本 和真,右,.303,20,63,47,2,三併打
9,2001,1回裏,阪神,秋山 拓巳,右,3.76,巨人,阿部 慎之助,左,.250,6,27,13,0,右安
10,2100,1回裏,阪神,秋山 拓巳,右,3.76,巨人,長野 久義,右,.273,10,40,34,3,中安
11,2101,1回裏,阪神,秋山 拓巳,右,3.76,巨人,若林 晃弘,左,.071,0,0,1,0,一飛
12,3000,,,,,,,,,,,,,,
13,0000,2回表,巨人,山口 俊,右,3.48,阪神,ロサリオ,右,.247,8,36,15,0,三安
14,0100,2回表,巨人,山口 俊,右,3.48,阪神,ナバーロ,左,.264,2,11,6,0,空三振
15,1100,2回表,巨人,山口 俊,右,3.48,阪神,鳥谷 敬,左,.216,0,14,26,0,見三振
16,2100,2回表,巨人,山口 俊,右,3.48,阪神,坂本 誠志郎,右,.333,0,0,2,0,三邪飛
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,阪神,秋山 拓巳,右,3.76,巨人,小林 誠司,右,.232,2,24,22,0,三ゴロ
19,1000,2回裏,阪神,秋山 拓巳,右,3.76,巨人,山口 俊,右,.163,0,2,0,0,一ゴロ
20,2000,2回裏,阪神,秋山 拓巳,右,3.76,巨人,中井 大介,右,.190,1,6,6,0,三ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回表,巨人,山口 俊,右,3.48,阪神,秋山 拓巳,左,.160,1,3,0,0,見三振
23,1000,3回表,巨人,山口 俊,右,3.48,阪神,糸原 健斗,左,.285,1,23,59,4,四球
24,1100,3回表,巨人,山口 俊,右,3.48,阪神,北條 史也,右,.347,1,14,13,0,左安
25,1101,3回表,巨人,山口 俊,右,3.48,阪神,福留 孝介,左,.283,9,49,52,0,中犠飛
26,2100,3回表,巨人,山口 俊,右,3.48,阪神,糸井 嘉男,左,.305,12,50,51,15,空三振
27,3000,,,,,,,,,,,,,,
28,0000,3回裏,阪神,秋山 拓巳,右,3.76,巨人,重信 慎之介,左,.340,0,4,2,3,一ゴロ
29,1000,3回裏,阪神,秋山 拓巳,右,3.76,巨人,マギー,右,.297,13,57,25,0,中飛
30,2000,3回裏,阪神,秋山 拓巳,右,3.76,巨人,岡本 和真,右,.303,20,63,47,2,右安
31,2010,3回裏,阪神,秋山 拓巳,右,3.76,巨人,阿部 慎之助,左,.250,6,27,13,0,見三振
32,3000,,,,,,,,,,,,,,
33,0000,4回表,巨人,山口 俊,右,3.48,阪神,ロサリオ,右,.247,8,36,15,0,捕飛
34,1000,4回表,巨人,山口 俊,右,3.48,阪神,ナバーロ,左,.264,2,11,6,0,中飛
35,2000,4回表,巨人,山口 俊,右,3.48,阪神,鳥谷 敬,左,.216,0,14,26,0,中飛
36,3000,,,,,,,,,,,,,,
37,0000,4回裏,阪神,秋山 拓巳,右,3.76,巨人,長野 久義,右,.273,10,40,34,3,二ゴロ
38,1000,4回裏,阪神,秋山 拓巳,右,3.76,巨人,若林 晃弘,左,.071,0,0,1,0,右安
39,1100,4回裏,阪神,秋山 拓巳,右,3.76,巨人,小林 誠司,右,.232,2,24,22,0,空三振
40,2100,4回裏,阪神,秋山 拓巳,右,3.76,巨人,山口 俊,右,.163,0,2,0,0,遊ゴロ
41,3000,,,,,,,,,,,,,,
42,0000,5回表,巨人,山口 俊,右,3.48,阪神,坂本 誠志郎,右,.333,0,0,2,0,空三振
43,1000,5回表,巨人,山口 俊,右,3.48,阪神,秋山 拓巳,左,.160,1,3,0,0,見三振
44,2000,5回表,巨人,山口 俊,右,3.48,阪神,糸原 健斗,左,.285,1,23,59,4,左飛
45,3000,,,,,,,,,,,,,,
46,0000,5回裏,阪神,秋山 拓巳,右,3.76,巨人,中井 大介,右,.190,1,6,6,0,空三振
47,1000,5回裏,阪神,秋山 拓巳,右,3.76,巨人,重信 慎之介,左,.340,0,4,2,3,見三振
48,2000,5回裏,阪神,秋山 拓巳,右,3.76,巨人,マギー,右,.297,13,57,25,0,遊安
49,2100,5回裏,阪神,秋山 拓巳,右,3.76,巨人,岡本 和真,右,.303,20,63,47,2,見三振
50,3000,,,,,,,,,,,,,,
51,0000,6回表,巨人,山口 俊,右,3.48,阪神,北條 史也,右,.347,1,14,13,0,中飛
52,1000,6回表,巨人,山口 俊,右,3.48,阪神,福留 孝介,左,.283,9,49,52,0,中２
