,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,藤嶋 健人,右,3.66,ヤクルト,坂口 智隆,左,.313,3,32,75,9,二ゴロ
1,1000,1回表,中日,藤嶋 健人,右,3.66,ヤクルト,青木 宣親,左,.327,10,65,50,2,一直
2,2000,1回表,中日,藤嶋 健人,右,3.66,ヤクルト,山田 哲人,右,.313,33,85,99,30,二飛
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ヤクルト,石川 雅規,左,5.11,中日,荒木 雅博,右,.233,1,3,1,0,三ゴロ
5,1000,1回裏,ヤクルト,石川 雅規,左,5.11,中日,京田 陽太,左,.242,4,44,19,19,中飛
6,2000,1回裏,ヤクルト,石川 雅規,左,5.11,中日,平田 良介,右,.330,9,54,63,8,左本
7,2000,1回裏,ヤクルト,石川 雅規,左,5.11,中日,ビシエド,右,.351,26,98,51,3,中飛
8,3000,,,,,,,,,,,,,,
9,0000,2回表,中日,藤嶋 健人,右,3.66,ヤクルト,バレンティン,右,.268,34,121,79,1,一邪飛
10,1000,2回表,中日,藤嶋 健人,右,3.66,ヤクルト,雄平,左,.320,9,57,30,6,遊安
11,1100,2回表,中日,藤嶋 健人,右,3.66,ヤクルト,川端 慎吾,左,.265,3,29,30,1,遊直
12,2100,2回表,中日,藤嶋 健人,右,3.66,ヤクルト,西浦 直亨,右,.255,10,54,37,1,右飛
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ヤクルト,石川 雅規,左,5.11,中日,アルモンテ,右,.317,14,74,43,1,右２
15,0010,2回裏,ヤクルト,石川 雅規,左,5.11,中日,大島 洋平,左,.273,7,56,45,21,右安
16,0101,2回裏,ヤクルト,石川 雅規,左,5.11,中日,福田 永将,右,.265,12,61,37,0,三ゴロ
17,1110,2回裏,ヤクルト,石川 雅規,左,5.11,中日,松井 雅人,左,.236,2,22,29,0,右安
18,1110,2回裏,ヤクルト,石川 雅規,左,5.11,中日,藤嶋 健人,右,.071,0,0,3,0,捕犠打
19,2011,2回裏,ヤクルト,石川 雅規,左,5.11,中日,荒木 雅博,右,.233,1,3,1,0,二ゴロ
20,3000,,,,,,,,,,,,,,
21,0000,3回表,中日,藤嶋 健人,右,3.66,ヤクルト,井野 卓,右,.156,0,4,4,0,右邪飛
22,1000,3回表,中日,藤嶋 健人,右,3.66,ヤクルト,石川 雅規,左,.069,0,0,2,0,三ゴロ
23,2000,3回表,中日,藤嶋 健人,右,3.66,ヤクルト,坂口 智隆,左,.313,3,32,75,9,遊直
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,ヤクルト,石川 雅規,左,5.11,中日,京田 陽太,左,.242,4,44,19,19,二ゴロ
26,1000,3回裏,ヤクルト,石川 雅規,左,5.11,中日,平田 良介,右,.330,9,54,63,8,投ゴロ
27,2000,3回裏,ヤクルト,石川 雅規,左,5.11,中日,ビシエド,右,.351,26,98,51,3,左本
28,2000,3回裏,ヤクルト,石川 雅規,左,5.11,中日,アルモンテ,右,.317,14,74,43,1,左安
29,2100,3回裏,ヤクルト,石川 雅規,左,5.11,中日,大島 洋平,左,.273,7,56,45,21,空三振
30,3000,,,,,,,,,,,,,,
31,0000,4回表,中日,藤嶋 健人,右,3.66,ヤクルト,青木 宣親,左,.327,10,65,50,2,右本
32,0000,4回表,中日,藤嶋 健人,右,3.66,ヤクルト,山田 哲人,右,.313,33,85,99,30,三ゴロ
33,1000,4回表,中日,藤嶋 健人,右,3.66,ヤクルト,バレンティン,右,.268,34,121,79,1,遊ゴロ
34,2000,4回表,中日,藤嶋 健人,右,3.66,ヤクルト,雄平,左,.320,9,57,30,6,左安
35,2100,4回表,中日,藤嶋 健人,右,3.66,ヤクルト,川端 慎吾,左,.265,3,29,30,1,左２
36,2011,4回表,中日,藤嶋 健人,右,3.66,ヤクルト,西浦 直亨,右,.255,10,54,37,1,遊ゴロ
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,ヤクルト,石川 雅規,左,5.11,中日,福田 永将,右,.265,12,61,37,0,投ゴロ
39,1000,4回裏,ヤクルト,石川 雅規,左,5.11,中日,松井 雅人,左,.236,2,22,29,0,空三振
40,2000,4回裏,ヤクルト,石川 雅規,左,5.11,中日,藤嶋 健人,右,.071,0,0,3,0,遊ゴロ
41,3000,,,,,,,,,,,,,,
42,0000,5回表,中日,藤嶋 健人,右,3.66,ヤクルト,井野 卓,右,.156,0,4,4,0,投ゴロ
43,1000,5回表,中日,藤嶋 健人,右,3.66,ヤクルト,石川 雅規,左,.069,0,0,2,0,投ゴロ
44,2000,5回表,中日,藤嶋 健人,右,3.66,ヤクルト,坂口 智隆,左,.313,3,32,75,9,遊ゴロ
45,3000,,,,,,,,,,,,,,
46,0000,5回裏,ヤクルト,石川 雅規,左,5.11,中日,荒木 雅博,右,.233,1,3,1,0,二直
47,1000,5回裏,ヤクルト,石川 雅規,左,5.11,中日,京田 陽太,左,.242,4,44,19,19,投ゴロ
48,2000,5回裏,ヤクルト,石川 雅規,左,5.11,中日,平田 良介,右,.330,9,54,63,8,四球
49,2100,5回裏,ヤクルト,石川 雅規,左,5.11,中日,ビシエド,右,.351,26,98,51,3,ファウル
50,2011,5回裏,ヤクルト,石川 雅規,左,5.11,中日,アルモンテ,右,.317,14,74,43,1,
51,2111,5回裏,ヤクルト,石川 雅規,左,5.11,中日,大島 洋平,左,.273,7,56,45,21,二ゴロ
52,3000,,,,,,,,,,,,,,
53,0000,6回表,中日,藤嶋 健人,右,3.66,ヤクルト,青木 宣親,左,.327,10,65,50,2,右安
54,0100,6回表,中日,藤嶋 健人,右,3.66,ヤクルト,山田 哲人,右,.313,33,85,99,30,左安
