,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,楽天,藤平 尚真,右,4.62,日本ハム,淺間 大基,左,.271,3,6,7,0,中飛
1,1000,1回表,楽天,藤平 尚真,右,4.62,日本ハム,西川 遥輝,左,.276,10,45,83,35,四球
2,1010,1回表,楽天,藤平 尚真,右,4.62,日本ハム,近藤 健介,左,.326,9,62,76,4,二安
3,1101,1回表,楽天,藤平 尚真,右,4.62,日本ハム,中田 翔,右,.276,25,99,36,0,右犠飛
4,2100,1回表,楽天,藤平 尚真,右,4.62,日本ハム,レアード,右,.231,26,65,43,0,四球
5,2110,1回表,楽天,藤平 尚真,右,4.62,日本ハム,清宮 幸太郎,左,.216,4,10,10,0,中飛
6,3000,,,,,,,,,,,,,,
7,0000,1回裏,日本ハム,マルティネス,右,3.36,楽天,田中 和基,左,.290,16,38,27,20,中安
8,0100,1回裏,日本ハム,マルティネス,右,3.36,楽天,銀次,左,.273,4,41,45,1,二ゴロ
9,1100,1回裏,日本ハム,マルティネス,右,3.36,楽天,島内 宏明,左,.281,8,43,36,9,一失
10,1110,1回裏,日本ハム,マルティネス,右,3.36,楽天,ウィーラー,右,.257,11,41,28,3,左安
11,1110,1回裏,日本ハム,マルティネス,右,3.36,楽天,山下 斐紹,左,.209,2,8,4,0,一ゴロ
12,2011,1回裏,日本ハム,マルティネス,右,3.36,楽天,藤田 一也,左,.263,4,15,18,0,一ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回表,楽天,藤平 尚真,右,4.62,日本ハム,鶴岡 慎也,右,.261,2,19,10,1,四球
15,0100,2回表,楽天,藤平 尚真,右,4.62,日本ハム,渡邉 諒,右,.248,5,9,7,1,投ゴロ
16,1100,2回表,楽天,藤平 尚真,右,4.62,日本ハム,中島 卓也,左,.257,1,22,32,24,右飛
17,2100,2回表,楽天,藤平 尚真,右,4.62,日本ハム,淺間 大基,左,.271,3,6,7,0,右本
18,2000,2回表,楽天,藤平 尚真,右,4.62,日本ハム,西川 遥輝,左,.276,10,45,83,35,四球
19,2010,2回表,楽天,藤平 尚真,右,4.62,日本ハム,近藤 健介,左,.326,9,62,76,4,空三振
20,3000,,,,,,,,,,,,,,
21,0000,2回裏,日本ハム,マルティネス,右,3.36,楽天,内田 靖人,右,.216,6,10,10,0,三ゴロ
22,1000,2回裏,日本ハム,マルティネス,右,3.36,楽天,八百板 卓丸,左,.200,0,0,2,1,右安
23,1100,2回裏,日本ハム,マルティネス,右,3.36,楽天,村林 一輝,右,.188,0,1,0,0,三ゴロ
24,2010,2回裏,日本ハム,マルティネス,右,3.36,楽天,田中 和基,左,.290,16,38,27,20,一直
25,3000,,,,,,,,,,,,,,
26,0000,3回表,楽天,藤平 尚真,右,4.62,日本ハム,中田 翔,右,.276,25,99,36,0,中飛
27,1000,3回表,楽天,藤平 尚真,右,4.62,日本ハム,レアード,右,.231,26,65,43,0,左飛
28,2000,3回表,楽天,藤平 尚真,右,4.62,日本ハム,清宮 幸太郎,左,.216,4,10,10,0,空三振
29,3000,,,,,,,,,,,,,,
30,0000,3回裏,日本ハム,マルティネス,右,3.36,楽天,銀次,左,.273,4,41,45,1,四球
31,0100,3回裏,日本ハム,マルティネス,右,3.36,楽天,島内 宏明,左,.281,8,43,36,9,四球
32,0110,3回裏,日本ハム,マルティネス,右,3.36,楽天,ウィーラー,右,.257,11,41,28,3,二飛
33,1110,3回裏,日本ハム,マルティネス,右,3.36,楽天,山下 斐紹,左,.209,2,8,4,0,左飛
34,2110,3回裏,日本ハム,マルティネス,右,3.36,楽天,藤田 一也,左,.263,4,15,18,0,投ゴロ
35,3000,,,,,,,,,,,,,,
36,0000,4回表,楽天,藤平 尚真,右,4.62,日本ハム,鶴岡 慎也,右,.261,2,19,10,1,空三振
37,1000,4回表,楽天,藤平 尚真,右,4.62,日本ハム,渡邉 諒,右,.248,5,9,7,1,中飛
38,2000,4回表,楽天,藤平 尚真,右,4.62,日本ハム,中島 卓也,左,.257,1,22,32,24,四球
39,2100,4回表,楽天,藤平 尚真,右,4.62,日本ハム,淺間 大基,左,.271,3,6,7,0,投ゴロ
40,3000,,,,,,,,,,,,,,
41,0000,4回裏,日本ハム,マルティネス,右,3.36,楽天,内田 靖人,右,.216,6,10,10,0,捕邪飛
42,1000,4回裏,日本ハム,マルティネス,右,3.36,楽天,八百板 卓丸,左,.200,0,0,2,1,空三振
43,2000,4回裏,日本ハム,マルティネス,右,3.36,楽天,村林 一輝,右,.188,0,1,0,0,遊ゴロ
44,3000,,,,,,,,,,,,,,
45,0000,5回表,楽天,藤平 尚真,右,4.62,日本ハム,西川 遥輝,左,.276,10,45,83,35,遊飛
46,1000,5回表,楽天,藤平 尚真,右,4.62,日本ハム,近藤 健介,左,.326,9,62,76,4,中飛
47,2000,5回表,楽天,藤平 尚真,右,4.62,日本ハム,中田 翔,右,.276,25,99,36,0,空三振
48,3000,,,,,,,,,,,,,,
49,0000,5回裏,日本ハム,マルティネス,右,3.36,楽天,田中 和基,左,.290,16,38,27,20,右安
50,0100,5回裏,日本ハム,マルティネス,右,3.36,楽天,銀次,左,.273,4,41,45,1,二併打
51,2000,5回裏,日本ハム,マルティネス,右,3.36,楽天,島内 宏明,左,.281,8,43,36,9,四球
52,2100,5回裏,日本ハム,マルティネス,右,3.36,楽天,ウィーラー,右,.257,11,41,28,3,空三振
53,3000,,,,,,,,,,,,,,
54,0000,6回表,楽天,藤平 尚真,右,4.62,日本ハム,レアード,右,.231,26,65,43,0,四球
55,0100,6回表,楽天,藤平 尚真,右,4.62,日本ハム,清宮 幸太郎,左,.216,4,10,10,0,空三振
56,1010,6回表,楽天,藤平 尚真,右,4.62,日本ハム,鶴岡 慎也,右,.261,2,19,10,1,二ゴロ
57,2001,6回表,楽天,藤平 尚真,右,4.62,日本ハム,渡邉 諒,右,.248,5,9,7,1,一邪飛
58,3000,,,,,,,,,,,,,,
59,0000,6回裏,日本ハム,マルティネス,右,3.36,楽天,山下 斐紹,左,.209,2,8,4,0,空三振
60,1000,6回裏,日本ハム,マルティネス,右,3.36,楽天,藤田 一也,左,.263,4,15,18,0,中安
61,1100,6回裏,日本ハム,マルティネス,右,3.36,楽天,内田 靖人,右,.216,6,10,10,0,三併打
62,3000,,,,,,,,,,,,,,
63,0000,7回表,楽天,高梨 雄平,左,2.09,日本ハム,中島 卓也,左,.257,1,22,32,24,左飛
64,1000,7回表,楽天,高梨 雄平,左,2.09,日本ハム,淺間 大基,左,.271,3,6,7,0,中飛
65,2000,7回表,楽天,高梨 雄平,左,2.09,日本ハム,西川 遥輝,左,.276,10,45,83,35,二ゴロ
66,3000,,,,,,,,,,,,,,
67,0000,7回裏,日本ハム,マルティネス,右,3.36,楽天,ディクソン,右,.160,1,3,1,0,一邪飛
68,1000,7回裏,日本ハム,マルティネス,右,3.36,楽天,村林 一輝,右,.188,0,1,0,0,一ゴロ
69,2000,7回裏,日本ハム,マルティネス,右,3.36,楽天,田中 和基,左,.290,16,38,27,20,空三振
70,3000,,,,,,,,,,,,,,
71,0000,8回表,楽天,高梨 雄平,左,2.09,日本ハム,近藤 健介,左,.326,9,62,76,4,左安
72,0100,8回表,楽天,宋 家豪,右,1.93,日本ハム,中田 翔,右,.276,25,99,36,0,遊併打
73,2000,8回表,楽天,宋 家豪,右,1.93,日本ハム,レアード,右,.231,26,65,43,0,空三振
74,3000,,,,,,,,,,,,,,
75,0000,8回裏,日本ハム,宮西 尚生,左,1.36,楽天,銀次,左,.273,4,41,45,1,右安
76,0100,8回裏,日本ハム,宮西 尚生,左,1.36,楽天,島内 宏明,左,.281,8,43,36,9,投ゴロ
77,1100,8回裏,日本ハム,浦野 博司,右,2.62,楽天,ウィーラー,右,.257,11,41,28,3,右飛
78,2100,8回裏,日本ハム,浦野 博司,右,2.62,楽天,山下 斐紹,左,.209,2,8,4,0,中飛
79,3000,,,,,,,,,,,,,,
80,0000,9回表,楽天,久保 裕也,右,1.82,日本ハム,清宮 幸太郎,左,.216,4,10,10,0,遊ゴロ
81,1000,9回表,楽天,久保 裕也,右,1.82,日本ハム,鶴岡 慎也,右,.261,2,19,10,1,一飛
82,2000,9回表,楽天,久保 裕也,右,1.82,日本ハム,渡邉 諒,右,.248,5,9,7,1,左２
83,2010,9回表,楽天,久保 裕也,右,1.82,日本ハム,中島 卓也,左,.257,1,22,32,24,中飛
84,3000,,,,,,,,,,,,,,
85,0000,9回裏,日本ハム,石川 直也,右,2.43,楽天,藤田 一也,左,.263,4,15,18,0,遊直
86,1000,9回裏,日本ハム,石川 直也,右,2.43,楽天,渡辺 直人,右,.207,1,10,10,0,空三振
87,2000,9回裏,日本ハム,石川 直也,右,2.43,楽天,ディクソン,右,.160,1,3,1,0,フライ
88,3000,,,,,,,,,,,,,,
