,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,日本ハム,加藤 貴之,左,3.65,ロッテ,荻野 貴司,右,.375,1,3,3,4,左２
1,0010,1回表,日本ハム,加藤 貴之,左,3.65,ロッテ,藤岡 裕大,左,.235,0,2,5,0,遊ゴロ
2,1001,1回表,日本ハム,加藤 貴之,左,3.65,ロッテ,中村 奨吾,右,.351,1,6,2,3,左犠飛
3,2000,1回表,日本ハム,加藤 貴之,左,3.65,ロッテ,井上 晴哉,右,.324,2,9,1,0,遊ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ロッテ,酒居 知史,右,4.91,日本ハム,岡 大海,右,.222,0,2,2,0,二ゴロ
6,1000,1回裏,ロッテ,酒居 知史,右,4.91,日本ハム,西川 遥輝,左,.182,1,2,7,2,右２
7,1010,1回裏,ロッテ,酒居 知史,右,4.91,日本ハム,近藤 健介,左,.469,0,4,8,1,中安
8,1101,1回裏,ロッテ,酒居 知史,右,4.91,日本ハム,中田 翔,右,.184,2,5,0,0,遊ゴロ
9,2010,1回裏,ロッテ,酒居 知史,右,4.91,日本ハム,レアード,右,.294,3,6,5,0,一ゴロ
10,3000,,,,,,,,,,,,,,
11,0000,2回表,日本ハム,加藤 貴之,左,3.65,ロッテ,鈴木 大地,左,.273,1,4,4,0,中飛
12,1000,2回表,日本ハム,加藤 貴之,左,3.65,ロッテ,菅野 剛士,左,.222,0,5,6,0,三ゴロ
13,2000,2回表,日本ハム,加藤 貴之,左,3.65,ロッテ,根元 俊一,左,.250,0,0,0,0,空三振
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,ロッテ,酒居 知史,右,4.91,日本ハム,アルシア,左,.250,0,4,2,0,左飛
16,1000,2回裏,ロッテ,酒居 知史,右,4.91,日本ハム,横尾 俊建,右,.190,1,2,0,0,捕邪飛
17,2000,2回裏,ロッテ,酒居 知史,右,4.91,日本ハム,清水 優心,右,.222,2,3,1,0,空三振
18,3000,,,,,,,,,,,,,,
19,0000,3回表,日本ハム,加藤 貴之,左,3.65,ロッテ,清田 育宏,右,.308,1,1,2,0,中２
20,0010,3回表,日本ハム,加藤 貴之,左,3.65,ロッテ,田村 龍弘,右,.179,0,2,4,0,見三振
21,1010,3回表,日本ハム,加藤 貴之,左,3.65,ロッテ,荻野 貴司,右,.375,1,3,3,4,空三振
22,2010,3回表,日本ハム,加藤 貴之,左,3.65,ロッテ,藤岡 裕大,左,.235,0,2,5,0,二飛
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,ロッテ,酒居 知史,右,4.91,日本ハム,中島 卓也,左,.238,0,0,4,1,三ゴロ
25,1000,3回裏,ロッテ,酒居 知史,右,4.91,日本ハム,岡 大海,右,.222,0,2,2,0,二安
26,1100,3回裏,ロッテ,酒居 知史,右,4.91,日本ハム,西川 遥輝,左,.182,1,2,7,2,四球
27,1110,3回裏,ロッテ,酒居 知史,右,4.91,日本ハム,近藤 健介,左,.469,0,4,8,1,左邪飛
28,2110,3回裏,ロッテ,酒居 知史,右,4.91,日本ハム,中田 翔,右,.184,2,5,0,0,二直
29,3000,,,,,,,,,,,,,,
30,0000,4回表,日本ハム,加藤 貴之,左,3.65,ロッテ,中村 奨吾,右,.351,1,6,2,3,左２
31,0010,4回表,日本ハム,加藤 貴之,左,3.65,ロッテ,井上 晴哉,右,.324,2,9,1,0,左２
32,0010,4回表,日本ハム,加藤 貴之,左,3.65,ロッテ,鈴木 大地,左,.273,1,4,4,0,二ゴロ
33,1001,4回表,日本ハム,加藤 貴之,左,3.65,ロッテ,菅野 剛士,左,.222,0,5,6,0,三邪飛
34,2001,4回表,日本ハム,加藤 貴之,左,3.65,ロッテ,根元 俊一,左,.250,0,0,0,0,見三振
35,3000,,,,,,,,,,,,,,
36,0000,4回裏,ロッテ,酒居 知史,右,4.91,日本ハム,レアード,右,.294,3,6,5,0,見三振
37,1000,4回裏,ロッテ,酒居 知史,右,4.91,日本ハム,アルシア,左,.250,0,4,2,0,三邪飛
38,2000,4回裏,ロッテ,酒居 知史,右,4.91,日本ハム,横尾 俊建,右,.190,1,2,0,0,三直
39,3000,,,,,,,,,,,,,,
40,0000,5回表,日本ハム,加藤 貴之,左,3.65,ロッテ,清田 育宏,右,.308,1,1,2,0,三ゴロ
41,1000,5回表,日本ハム,加藤 貴之,左,3.65,ロッテ,田村 龍弘,右,.179,0,2,4,0,左安
42,1100,5回表,日本ハム,加藤 貴之,左,3.65,ロッテ,荻野 貴司,右,.375,1,3,3,4,左飛
43,2100,5回表,日本ハム,加藤 貴之,左,3.65,ロッテ,藤岡 裕大,左,.235,0,2,5,0,右飛
44,3000,,,,,,,,,,,,,,
45,0000,5回裏,ロッテ,酒居 知史,右,4.91,日本ハム,清水 優心,右,.222,2,3,1,0,ファウル
46,0000,5回裏,ロッテ,酒居 知史,右,4.91,日本ハム,中島 卓也,左,.238,0,0,4,1,一ゴロ
47,2000,5回裏,ロッテ,酒居 知史,右,4.91,日本ハム,岡 大海,右,.222,0,2,2,0,三ゴロ
48,3000,,,,,,,,,,,,,,
49,0000,6回表,日本ハム,加藤 貴之,左,3.65,ロッテ,中村 奨吾,右,.351,1,6,2,3,一邪飛
50,1000,6回表,日本ハム,加藤 貴之,左,3.65,ロッテ,井上 晴哉,右,.324,2,9,1,0,左安
51,1100,6回表,日本ハム,加藤 貴之,左,3.65,ロッテ,鈴木 大地,左,.273,1,4,4,0,左安
52,1110,6回表,日本ハム,加藤 貴之,左,3.65,ロッテ,菅野 剛士,左,.222,0,5,6,0,遊併打
53,3000,,,,,,,,,,,,,,
54,0000,6回裏,ロッテ,酒居 知史,右,4.91,日本ハム,西川 遥輝,左,.182,1,2,7,2,四球
55,0100,6回裏,ロッテ,酒居 知史,右,4.91,日本ハム,近藤 健介,左,.469,0,4,8,1,中安
56,0110,6回裏,ロッテ,酒居 知史,右,4.91,日本ハム,中田 翔,右,.184,2,5,0,0,三併打
57,2001,6回裏,ロッテ,酒居 知史,右,4.91,日本ハム,レアード,右,.294,3,6,5,0,四球
58,2101,6回裏,ロッテ,酒居 知史,右,4.91,日本ハム,アルシア,左,.250,0,4,2,0,右安
59,2110,6回裏,ロッテ,田中 靖洋,右,0.00,日本ハム,横尾 俊建,右,.190,1,2,0,0,二飛
60,3000,,,,,,,,,,,,,,
61,0000,7回表,日本ハム,加藤 貴之,左,3.65,ロッテ,李 杜軒,右,.200,0,2,2,0,中飛
62,1000,7回表,日本ハム,加藤 貴之,左,3.65,ロッテ,清田 育宏,右,.308,1,1,2,0,空三振
63,2000,7回表,日本ハム,加藤 貴之,左,3.65,ロッテ,田村 龍弘,右,.179,0,2,4,0,遊飛
64,3000,,,,,,,,,,,,,,
65,0000,7回裏,ロッテ,南 昌輝,右,0.00,日本ハム,清水 優心,右,.222,2,3,1,0,左飛
66,1000,7回裏,ロッテ,南 昌輝,右,0.00,日本ハム,中島 卓也,左,.238,0,0,4,1,逸振逃
67,1100,7回裏,ロッテ,南 昌輝,右,0.00,日本ハム,岡 大海,右,.222,0,2,2,0,四球
68,1110,7回裏,ロッテ,南 昌輝,右,0.00,日本ハム,西川 遥輝,左,.182,1,2,7,2,四球
69,1111,7回裏,ロッテ,松永 昂大,左,0.00,日本ハム,近藤 健介,左,.469,0,4,8,1,見三振
70,2111,7回裏,ロッテ,松永 昂大,左,0.00,日本ハム,中田 翔,右,.184,2,5,0,0,遊ゴロ
71,3000,,,,,,,,,,,,,,
72,0000,8回表,日本ハム,トンキン,右,0.00,ロッテ,荻野 貴司,右,.375,1,3,3,4,遊ゴロ
73,1000,8回表,日本ハム,トンキン,右,0.00,ロッテ,藤岡 裕大,左,.235,0,2,5,0,中飛
74,2000,8回表,日本ハム,トンキン,右,0.00,ロッテ,中村 奨吾,右,.351,1,6,2,3,遊ゴロ
75,3000,,,,,,,,,,,,,,
76,0000,8回裏,ロッテ,シェッパーズ,右,5.40,日本ハム,レアード,右,.294,3,6,5,0,中２
77,0010,8回裏,ロッテ,シェッパーズ,右,5.40,日本ハム,アルシア,左,.250,0,4,2,0,中飛
78,1010,8回裏,ロッテ,シェッパーズ,右,5.40,日本ハム,横尾 俊建,右,.190,1,2,0,0,中飛
79,2001,8回裏,ロッテ,シェッパーズ,右,5.40,日本ハム,鶴岡 慎也,右,.400,0,1,0,0,右飛
80,3000,,,,,,,,,,,,,,
81,0000,9回表,日本ハム,石川 直也,右,7.20,ロッテ,井上 晴哉,右,.324,2,9,1,0,遊ゴロ
82,1000,9回表,日本ハム,石川 直也,右,7.20,ロッテ,鈴木 大地,左,.273,1,4,4,0,右２
83,1010,9回表,日本ハム,石川 直也,右,7.20,ロッテ,菅野 剛士,左,.222,0,5,6,0,空三振
84,2010,9回表,日本ハム,石川 直也,右,7.20,ロッテ,李 杜軒,右,.200,0,2,2,0,見三振
85,3000,,,,,,,,,,,,,,
86,0000,9回裏,ロッテ,内 竜也,右,0.00,日本ハム,中島 卓也,左,.238,0,0,4,1,左飛
87,1000,9回裏,ロッテ,内 竜也,右,0.00,日本ハム,岡 大海,右,.222,0,2,2,0,空三振
88,2000,9回裏,ロッテ,内 竜也,右,0.00,日本ハム,西川 遥輝,左,.182,1,2,7,2,空三振
89,3000,,,,,,,,,,,,,,
90,0000,10回表,日本ハム,宮西 尚生,左,0.00,ロッテ,清田 育宏,右,.308,1,1,2,0,四球
91,0100,10回表,日本ハム,宮西 尚生,左,0.00,ロッテ,田村 龍弘,右,.179,0,2,4,0,四球
92,0110,10回表,日本ハム,西村 天裕,右,2.45,ロッテ,荻野 貴司,右,.375,1,3,3,4,投犠打
93,1011,10回表,日本ハム,西村 天裕,右,2.45,ロッテ,福浦 和也,左,.185,0,1,1,0,二ゴロ
94,2101,10回表,日本ハム,西村 天裕,右,2.45,ロッテ,中村 奨吾,右,.351,1,6,2,3,中飛
95,3000,,,,,,,,,,,,,,
96,0000,10回裏,ロッテ,益田 直也,右,3.38,日本ハム,近藤 健介,左,.469,0,4,8,1,左安
97,0100,10回裏,ロッテ,益田 直也,右,3.38,日本ハム,中田 翔,右,.184,2,5,0,0,三併打
98,2000,10回裏,ロッテ,益田 直也,右,3.38,日本ハム,レアード,右,.294,3,6,5,0,四球
99,2100,10回裏,ロッテ,益田 直也,右,3.38,日本ハム,アルシア,左,.250,0,4,2,0,右安
100,2101,10回裏,ロッテ,益田 直也,右,3.38,日本ハム,横尾 俊建,右,.190,1,2,0,0,二飛
101,3000,,,,,,,,,,,,,,
102,0000,11回表,日本ハム,井口 和朋,右,7.50,ロッテ,井上 晴哉,右,.324,2,9,1,0,四球
103,0100,11回表,日本ハム,井口 和朋,右,7.50,ロッテ,鈴木 大地,左,.273,1,4,4,0,一犠打
104,1010,11回表,日本ハム,井口 和朋,右,7.50,ロッテ,菅野 剛士,左,.222,0,5,6,0,四球
105,1110,11回表,日本ハム,井口 和朋,右,7.50,ロッテ,李 杜軒,右,.200,0,2,2,0,ボール
106,1011,11回表,日本ハム,井口 和朋,右,7.50,ロッテ,清田 育宏,右,.308,1,1,2,0,敬遠
107,2111,11回表,日本ハム,井口 和朋,右,7.50,ロッテ,田村 龍弘,右,.179,0,2,4,0,中安
108,3000,,,,,,,,,,,,,,
109,0000,11回裏,ロッテ,益田 直也,右,3.38,日本ハム,鶴岡 慎也,右,.400,0,1,0,0,四球
110,0100,11回裏,ロッテ,益田 直也,右,3.38,日本ハム,田中 賢介,左,.143,0,0,1,0,投ゴロ
111,1100,11回裏,ロッテ,益田 直也,右,3.38,日本ハム,大嶋 匠,左,-,0,0,0,0,左飛
112,2100,11回裏,ロッテ,益田 直也,右,3.38,日本ハム,西川 遥輝,左,.182,1,2,7,2,ゴロ
113,3000,,,,,,,,,,,,,,
