,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,大和,右,.253,2,26,23,10,空三振
1,1000,1回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,宮崎 敏郎,右,.327,27,69,32,0,投ゴロ
2,2000,1回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,ソト,右,.304,34,82,22,0,二ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,田中 広輔,左,.259,9,54,68,26,中安
5,0100,1回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,菊池 涼介,右,.238,13,58,49,9,犠打失
6,0110,1回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,丸 佳浩,左,.316,36,89,121,10,遊飛
7,1110,1回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,鈴木 誠也,右,.319,30,91,81,4,右邪飛
8,2101,1回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,西川 龍馬,左,.313,6,44,25,3,左飛
9,3000,,,,,,,,,,,,,,
10,0000,2回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,筒香 嘉智,左,.294,37,87,71,0,四球
11,0100,2回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,ロペス,右,.296,23,72,15,0,空三振
12,1100,2回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,細川 成也,右,.235,1,2,3,0,四球
13,1110,2回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,伊藤 光,右,.205,1,9,16,1,見三振
14,2110,2回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,濱口 遥大,左,.053,0,1,0,0,見三振
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,バティスタ,右,.253,25,55,25,0,空三振
17,1000,2回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,野間 峻祥,左,.297,5,41,29,17,左安
18,1100,2回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,石原 慶幸,右,.170,1,6,5,0,中２
19,1010,2回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,ジョンソン,左,.095,0,2,3,0,遊ゴロ
20,2001,2回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,田中 広輔,左,.259,9,54,68,26,中安
21,2001,2回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,菊池 涼介,右,.238,13,58,49,9,四球
22,2101,2回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,丸 佳浩,左,.316,36,89,121,10,投ゴロ
23,3000,,,,,,,,,,,,,,
24,0000,3回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,桑原 将志,右,.263,9,24,29,17,左安
25,0100,3回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,大和,右,.253,2,26,23,10,三安
26,0110,3回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,宮崎 敏郎,右,.327,27,69,32,0,左安
27,0110,3回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,ソト,右,.304,34,82,22,0,左本
28,0000,3回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,筒香 嘉智,左,.294,37,87,71,0,四球
29,0100,3回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,ロペス,右,.296,23,72,15,0,空三振
30,1100,3回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,細川 成也,右,.235,1,2,3,0,空三振
31,2100,3回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,伊藤 光,右,.205,1,9,16,1,二飛
32,3000,,,,,,,,,,,,,,
33,0000,3回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,鈴木 誠也,右,.319,30,91,81,4,四球
34,0100,3回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,西川 龍馬,左,.313,6,44,25,3,捕ゴロ
35,1010,3回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,バティスタ,右,.253,25,55,25,0,左安
36,1100,3回裏,ＤｅＮＡ,濱口 遥大,左,4.31,広島,野間 峻祥,左,.297,5,41,29,17,投安
37,1110,3回裏,ＤｅＮＡ,エスコバー,左,3.46,広島,石原 慶幸,右,.170,1,6,5,0,三併打
38,3000,,,,,,,,,,,,,,
39,0000,4回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,エスコバー,左,.000,0,0,0,0,遊ゴロ
40,1000,4回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,桑原 将志,右,.263,9,24,29,17,見三振
41,2000,4回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,大和,右,.253,2,26,23,10,右邪飛
42,3000,,,,,,,,,,,,,,
43,0000,4回裏,ＤｅＮＡ,エスコバー,左,3.46,広島,ジョンソン,左,.095,0,2,3,0,見三振
44,1000,4回裏,ＤｅＮＡ,エスコバー,左,3.46,広島,田中 広輔,左,.259,9,54,68,26,空三振
45,2000,4回裏,ＤｅＮＡ,エスコバー,左,3.46,広島,菊池 涼介,右,.238,13,58,49,9,見三振
46,3000,,,,,,,,,,,,,,
47,0000,5回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,宮崎 敏郎,右,.327,27,69,32,0,中飛
48,1000,5回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,ソト,右,.304,34,82,22,0,右飛
49,2000,5回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,筒香 嘉智,左,.294,37,87,71,0,一ゴロ
50,3000,,,,,,,,,,,,,,
51,0000,5回裏,ＤｅＮＡ,エスコバー,左,3.46,広島,丸 佳浩,左,.316,36,89,121,10,中飛
52,1000,5回裏,ＤｅＮＡ,エスコバー,左,3.46,広島,鈴木 誠也,右,.319,30,91,81,4,四球
53,1100,5回裏,ＤｅＮＡ,エスコバー,左,3.46,広島,西川 龍馬,左,.313,6,44,25,3,二併打
54,3000,,,,,,,,,,,,,,
55,0000,6回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,ロペス,右,.296,23,72,15,0,三失
56,0010,6回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,柴田 竜拓,左,.222,3,12,26,2,投犠打
57,1001,6回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,伊藤 光,右,.205,1,9,16,1,中犠飛
58,2000,6回表,広島,ジョンソン,左,3.27,ＤｅＮＡ,倉本 寿彦,左,.225,1,13,6,1,空三振
59,3000,,,,,,,,,,,,,,
60,0000,6回裏,ＤｅＮＡ,三嶋 一輝,右,4.08,広島,バティスタ,右,.253,25,55,25,0,一邪飛
61,1000,6回裏,ＤｅＮＡ,三嶋 一輝,右,4.08,広島,野間 峻祥,左,.297,5,41,29,17,二ゴロ
62,2000,6回裏,ＤｅＮＡ,三嶋 一輝,右,4.08,広島,會澤 翼,右,.305,13,38,37,0,中飛
63,3000,,,,,,,,,,,,,,
64,0000,7回表,広島,アドゥワ 誠,右,3.48,ＤｅＮＡ,桑原 将志,右,.263,9,24,29,17,投ゴロ
65,1000,7回表,広島,アドゥワ 誠,右,3.48,ＤｅＮＡ,大和,右,.253,2,26,23,10,四球
66,1100,7回表,広島,アドゥワ 誠,右,3.48,ＤｅＮＡ,宮崎 敏郎,右,.327,27,69,32,0,二ゴロ
