,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,神里 和毅,左,.333,0,2,2,5,空三振
1,1000,1回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,大和,右,.200,0,0,3,2,左安
2,1000,1回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,筒香 嘉智,左,.250,2,8,3,0,左安
3,2100,1回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,ロペス,右,.241,1,2,2,0,左安
4,2110,1回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,宮崎 敏郎,右,.214,1,2,2,0,遊ゴロ
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,田中 広輔,左,.333,0,4,5,2,中飛
7,1000,1回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,菊池 涼介,右,.257,1,2,3,2,右安
8,1100,1回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,丸 佳浩,左,.440,3,7,13,1,空三振
9,2010,1回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,松山 竜平,左,.241,1,6,3,0,四球
10,2110,1回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,メヒア,右,.375,0,1,1,1,空三振
11,3000,,,,,,,,,,,,,,
12,0000,2回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,楠本 泰史,左,.000,0,0,3,2,投ゴロ
13,1000,2回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,嶺井 博希,右,.313,2,3,1,0,空三振
14,2000,2回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,京山 将弥,右,.000,0,0,1,0,四球
15,2100,2回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,倉本 寿彦,左,.269,0,4,1,0,左飛
16,3000,,,,,,,,,,,,,,
17,0000,2回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,安部 友裕,左,.310,0,1,4,0,三飛
18,1000,2回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,堂林 翔太,右,.333,0,4,0,0,投ゴロ
19,2000,2回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,磯村 嘉孝,右,.200,1,1,0,0,右邪飛
20,3000,,,,,,,,,,,,,,
21,0000,3回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,神里 和毅,左,.333,0,2,2,5,三飛
22,1000,3回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,大和,右,.200,0,0,3,2,遊直
23,2000,3回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,筒香 嘉智,左,.250,2,8,3,0,右飛
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,大瀬良 大地,右,.000,0,0,0,0,一邪飛
26,1000,3回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,田中 広輔,左,.333,0,4,5,2,遊ゴロ
27,2000,3回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,菊池 涼介,右,.257,1,2,3,2,中飛
28,3000,,,,,,,,,,,,,,
29,0000,4回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,ロペス,右,.241,1,2,2,0,一邪飛
30,1000,4回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,宮崎 敏郎,右,.214,1,2,2,0,中飛
31,2000,4回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,楠本 泰史,左,.000,0,0,3,2,四球
32,2010,4回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,嶺井 博希,右,.313,2,3,1,0,見三振
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,丸 佳浩,左,.440,3,7,13,1,左安
35,0100,4回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,松山 竜平,左,.241,1,6,3,0,二併打
36,2000,4回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,メヒア,右,.375,0,1,1,1,右飛
37,3000,,,,,,,,,,,,,,
38,0000,5回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,京山 将弥,右,.000,0,0,1,0,捕ゴロ
39,1000,5回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,倉本 寿彦,左,.269,0,4,1,0,空三振
40,2000,5回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,神里 和毅,左,.333,0,2,2,5,空三振
41,3000,,,,,,,,,,,,,,
42,0000,5回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,安部 友裕,左,.310,0,1,4,0,右２
43,0010,5回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,堂林 翔太,右,.333,0,4,0,0,投犠打
44,1001,5回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,磯村 嘉孝,右,.200,1,1,0,0,二直
45,3000,,,,,,,,,,,,,,
46,0000,6回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,大和,右,.200,0,0,3,2,四球
47,0100,6回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,筒香 嘉智,左,.250,2,8,3,0,右本
48,0000,6回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,ロペス,右,.241,1,2,2,0,一邪飛
49,1000,6回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,宮崎 敏郎,右,.214,1,2,2,0,左飛
50,2000,6回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,楠本 泰史,左,.000,0,0,3,2,四球
51,2010,6回表,広島,大瀬良 大地,右,3.27,ＤｅＮＡ,嶺井 博希,右,.313,2,3,1,0,敬遠
52,2110,6回表,広島,中田 廉,右,7.71,ＤｅＮＡ,京山 将弥,右,.000,0,0,1,0,空三振
53,3000,,,,,,,,,,,,,,
54,0000,6回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,庄司 隼人,左,.000,0,0,0,0,左邪飛
55,1000,6回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,田中 広輔,左,.333,0,4,5,2,左安
56,1100,6回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,菊池 涼介,右,.257,1,2,3,2,三直
57,2100,6回裏,ＤｅＮＡ,京山 将弥,右,0.84,広島,丸 佳浩,左,.440,3,7,13,1,ボール
58,2110,6回裏,ＤｅＮＡ,砂田 毅樹,左,2.08,広島,松山 竜平,左,.241,1,6,3,0,右飛
59,3000,,,,,,,,,,,,,,
60,0000,7回表,広島,九里 亜蓮,右,7.20,ＤｅＮＡ,倉本 寿彦,左,.269,0,4,1,0,二ゴロ
61,1000,7回表,広島,九里 亜蓮,右,7.20,ＤｅＮＡ,神里 和毅,左,.333,0,2,2,5,右安
62,1100,7回表,広島,九里 亜蓮,右,7.20,ＤｅＮＡ,大和,右,.200,0,0,3,2,右安
63,1011,7回表,広島,九里 亜蓮,右,7.20,ＤｅＮＡ,筒香 嘉智,左,.250,2,8,3,0,中本
