,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ヤクルト,ハフ,左,5.68,中日,大島 洋平,左,.240,1,8,9,4,遊ゴロ
1,1000,1回表,ヤクルト,ハフ,左,5.68,中日,京田 陽太,左,.226,0,7,3,7,一ゴロ
2,2000,1回表,ヤクルト,ハフ,左,5.68,中日,アルモンテ,右,.365,4,19,11,0,左２
3,2010,1回表,ヤクルト,ハフ,左,5.68,中日,ビシエド,右,.262,3,10,8,0,見三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,中日,柳 裕也,右,3.90,ヤクルト,山田 哲人,右,.263,6,15,20,7,左邪飛
6,1000,1回裏,中日,柳 裕也,右,3.90,ヤクルト,川端 慎吾,左,.171,1,3,7,0,投ゴロ
7,2000,1回裏,中日,柳 裕也,右,3.90,ヤクルト,青木 宣親,左,.253,0,10,8,0,一ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ヤクルト,ハフ,左,5.68,中日,福田 永将,右,.232,2,7,5,0,投安
10,0100,2回表,ヤクルト,ハフ,左,5.68,中日,高橋 周平,左,.230,1,8,9,0,遊ゴロ
11,1100,2回表,ヤクルト,ハフ,左,5.68,中日,平田 良介,右,.253,2,7,8,3,中飛
12,2100,2回表,ヤクルト,ハフ,左,5.68,中日,松井 雅人,左,.103,0,2,5,0,二飛
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,中日,柳 裕也,右,3.90,ヤクルト,バレンティン,右,.250,6,21,14,0,二ゴロ
15,1000,2回裏,中日,柳 裕也,右,3.90,ヤクルト,雄平,左,.320,1,6,5,1,遊ゴロ
16,2000,2回裏,中日,柳 裕也,右,3.90,ヤクルト,坂口 智隆,左,.333,1,7,14,3,遊ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,3回表,ヤクルト,ハフ,左,5.68,中日,柳 裕也,右,.000,0,0,0,0,見三振
19,1000,3回表,ヤクルト,ハフ,左,5.68,中日,大島 洋平,左,.240,1,8,9,4,中飛
20,2000,3回表,ヤクルト,ハフ,左,5.68,中日,京田 陽太,左,.226,0,7,3,7,遊ゴロ
21,3000,,,,,,,,,,,,,,
22,0000,3回裏,中日,柳 裕也,右,3.90,ヤクルト,廣岡 大志,右,.230,1,8,4,0,中安
23,0100,3回裏,中日,柳 裕也,右,3.90,ヤクルト,中村 悠平,右,.205,0,6,7,1,投犠打
24,1010,3回裏,中日,柳 裕也,右,3.90,ヤクルト,鵜久森 淳志,右,.364,0,3,1,0,空三振
25,2010,3回裏,中日,柳 裕也,右,3.90,ヤクルト,山田 哲人,右,.263,6,15,20,7,左飛
26,3000,,,,,,,,,,,,,,
27,0000,4回表,ヤクルト,松岡 健一,右,13.50,中日,アルモンテ,左,.365,4,19,11,0,空三振
28,1000,4回表,ヤクルト,松岡 健一,右,13.50,中日,ビシエド,右,.262,3,10,8,0,四球
29,1100,4回表,ヤクルト,松岡 健一,右,13.50,中日,福田 永将,右,.232,2,7,5,0,見三振
30,2100,4回表,ヤクルト,松岡 健一,右,13.50,中日,高橋 周平,左,.230,1,8,9,0,左飛
31,3000,,,,,,,,,,,,,,
32,0000,4回裏,中日,柳 裕也,右,3.90,ヤクルト,川端 慎吾,左,.171,1,3,7,0,見三振
33,1000,4回裏,中日,柳 裕也,右,3.90,ヤクルト,青木 宣親,左,.253,0,10,8,0,四球
34,1100,4回裏,中日,柳 裕也,右,3.90,ヤクルト,バレンティン,右,.250,6,21,14,0,遊ゴロ
35,2010,4回裏,中日,柳 裕也,右,3.90,ヤクルト,雄平,左,.320,1,6,5,1,右本
36,2000,4回裏,中日,柳 裕也,右,3.90,ヤクルト,坂口 智隆,左,.333,1,7,14,3,左２
37,2010,4回裏,中日,柳 裕也,右,3.90,ヤクルト,廣岡 大志,右,.230,1,8,4,0,見三振
38,3000,,,,,,,,,,,,,,
39,0000,5回表,ヤクルト,松岡 健一,右,13.50,中日,平田 良介,右,.253,2,7,8,3,左安
40,0100,5回表,ヤクルト,松岡 健一,右,13.50,中日,松井 雅人,左,.103,0,2,5,0,四球
