,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,山口 俊,右,3.07,ヤクルト,山田 哲人,右,.276,14,28,48,16,左飛
1,1000,1回表,巨人,山口 俊,右,3.07,ヤクルト,青木 宣親,左,.278,4,32,26,1,三邪飛
2,2000,1回表,巨人,山口 俊,右,3.07,ヤクルト,川端 慎吾,左,.254,1,8,17,0,遊直
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,ヤクルト,ハフ,左,4.41,巨人,坂本 勇人,右,.341,10,48,39,5,左２
5,0010,1回裏,ヤクルト,ハフ,左,4.41,巨人,陽 岱鋼,右,.276,2,8,6,1,遊ゴロ
6,1001,1回裏,ヤクルト,ハフ,左,4.41,巨人,マギー,右,.289,6,28,18,0,中安
7,1100,1回裏,ヤクルト,ハフ,左,4.41,巨人,岡本 和真,右,.332,13,44,27,2,四球
8,1110,1回裏,ヤクルト,ハフ,左,4.41,巨人,長野 久義,右,.278,4,24,21,2,右飛
9,2110,1回裏,ヤクルト,ハフ,左,4.41,巨人,和田 恋,右,.250,0,0,0,0,空三振
10,3000,,,,,,,,,,,,,,
11,0000,2回表,巨人,山口 俊,右,3.07,ヤクルト,バレンティン,右,.259,17,51,47,0,見三振
12,1000,2回表,巨人,山口 俊,右,3.07,ヤクルト,雄平,左,.268,3,22,13,3,左安
13,1100,2回表,巨人,山口 俊,右,3.07,ヤクルト,坂口 智隆,左,.325,1,18,35,5,四球
14,1110,2回表,巨人,山口 俊,右,3.07,ヤクルト,西浦 直亨,右,.260,5,22,17,1,遊併打
15,3000,,,,,,,,,,,,,,
16,0000,2回裏,ヤクルト,ハフ,左,4.41,巨人,吉川 尚輝,左,.223,2,14,15,8,遊ゴロ
17,1000,2回裏,ヤクルト,ハフ,左,4.41,巨人,小林 誠司,右,.231,1,21,19,0,二ゴロ
18,2000,2回裏,ヤクルト,ハフ,左,4.41,巨人,山口 俊,右,.207,0,1,0,0,三ゴロ
19,3000,,,,,,,,,,,,,,
20,0000,3回表,巨人,山口 俊,右,3.07,ヤクルト,中村 悠平,右,.209,2,15,20,2,中飛
21,1000,3回表,巨人,山口 俊,右,3.07,ヤクルト,ハフ,左,.118,0,0,0,0,空三振
22,2000,3回表,巨人,山口 俊,右,3.07,ヤクルト,山田 哲人,右,.276,14,28,48,16,空三振
23,3000,,,,,,,,,,,,,,
24,0000,3回裏,ヤクルト,ハフ,左,4.41,巨人,坂本 勇人,右,.341,10,48,39,5,右飛
25,1000,3回裏,ヤクルト,ハフ,左,4.41,巨人,陽 岱鋼,右,.276,2,8,6,1,二ゴロ
26,2000,3回裏,ヤクルト,ハフ,左,4.41,巨人,マギー,右,.289,6,28,18,0,右飛
27,3000,,,,,,,,,,,,,,
28,0000,4回表,巨人,山口 俊,右,3.07,ヤクルト,青木 宣親,左,.278,4,32,26,1,死球
29,0100,4回表,巨人,山口 俊,右,3.07,ヤクルト,川端 慎吾,左,.254,1,8,17,0,二ゴロ
30,1010,4回表,巨人,山口 俊,右,3.07,ヤクルト,バレンティン,右,.259,17,51,47,0,二ゴロ
31,2001,4回表,巨人,山口 俊,右,3.07,ヤクルト,雄平,左,.268,3,22,13,3,空三振
32,3000,,,,,,,,,,,,,,
33,0000,4回裏,ヤクルト,ハフ,左,4.41,巨人,岡本 和真,右,.332,13,44,27,2,左本
34,0000,4回裏,ヤクルト,ハフ,左,4.41,巨人,長野 久義,右,.278,4,24,21,2,中飛
35,1000,4回裏,ヤクルト,ハフ,左,4.41,巨人,和田 恋,右,.250,0,0,0,0,三ゴロ
36,2000,4回裏,ヤクルト,ハフ,左,4.41,巨人,吉川 尚輝,左,.223,2,14,15,8,見三振
37,3000,,,,,,,,,,,,,,
38,0000,5回表,巨人,山口 俊,右,3.07,ヤクルト,坂口 智隆,左,.325,1,18,35,5,空三振
39,1000,5回表,巨人,山口 俊,右,3.07,ヤクルト,西浦 直亨,右,.260,5,22,17,1,左２
40,1010,5回表,巨人,山口 俊,右,3.07,ヤクルト,中村 悠平,右,.209,2,15,20,2,遊ゴロ
41,2010,5回表,巨人,山口 俊,右,3.07,ヤクルト,ハフ,左,.118,0,0,0,0,空三振
42,3000,,,,,,,,,,,,,,
43,0000,5回裏,ヤクルト,ハフ,左,4.41,巨人,小林 誠司,右,.231,1,21,19,0,一邪飛
44,1000,5回裏,ヤクルト,ハフ,左,4.41,巨人,山口 俊,右,.207,0,1,0,0,左安
45,1100,5回裏,ヤクルト,ハフ,左,4.41,巨人,坂本 勇人,右,.341,10,48,39,5,左２
46,1011,5回裏,ヤクルト,ハフ,左,4.41,巨人,陽 岱鋼,右,.276,2,8,6,1,空三振
47,2011,5回裏,ヤクルト,ハフ,左,4.41,巨人,マギー,右,.289,6,28,18,0,左本
