,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,中日,山井 大介,右,2.02,巨人,坂本 勇人,右,.329,10,49,43,5,右飛
1,1000,1回表,中日,山井 大介,右,2.02,巨人,田中 俊太,左,.253,0,6,12,4,投ゴロ
2,2000,1回表,中日,山井 大介,右,2.02,巨人,マギー,右,.286,7,35,19,0,遊ゴロ
3,3000,,,,,,,,,,,,,,
4,0000,1回裏,巨人,ヤングマン,右,0.00,中日,大島 洋平,左,.271,5,25,23,11,遊ゴロ
5,1000,1回裏,巨人,ヤングマン,右,0.00,中日,亀澤 恭平,左,.287,0,6,8,3,右飛
6,2000,1回裏,巨人,ヤングマン,右,0.00,中日,アルモンテ,左,.311,10,44,30,0,遊ゴロ
7,3000,,,,,,,,,,,,,,
8,0000,2回表,中日,山井 大介,右,2.02,巨人,岡本 和真,右,.307,14,45,29,2,空三振
9,1000,2回表,中日,山井 大介,右,2.02,巨人,亀井 善行,左,.291,6,28,24,3,空三振
10,2000,2回表,中日,山井 大介,右,2.02,巨人,長野 久義,右,.282,5,29,24,2,中本
11,2000,2回表,中日,山井 大介,右,2.02,巨人,陽 岱鋼,右,.250,3,10,7,1,中飛
12,3000,,,,,,,,,,,,,,
13,0000,2回裏,巨人,ヤングマン,右,0.00,中日,ビシエド,右,.287,10,42,21,1,空三振
14,1000,2回裏,巨人,ヤングマン,右,0.00,中日,平田 良介,右,.333,5,23,30,8,二ゴロ
15,2000,2回裏,巨人,ヤングマン,右,0.00,中日,高橋 周平,左,.279,4,30,18,0,右安
16,2100,2回裏,巨人,ヤングマン,右,0.00,中日,京田 陽太,左,.221,1,19,8,13,空三振
17,3000,,,,,,,,,,,,,,
18,0000,3回表,中日,山井 大介,右,2.02,巨人,宇佐見 真吾,左,.143,0,1,3,0,一ゴロ
19,1000,3回表,中日,山井 大介,右,2.02,巨人,ヤングマン,右,.000,0,0,0,0,空三振
20,2000,3回表,中日,山井 大介,右,2.02,巨人,坂本 勇人,右,.329,10,49,43,5,三安
21,2100,3回表,中日,山井 大介,右,2.02,巨人,田中 俊太,左,.253,0,6,12,4,右安
