,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,田中 広輔,左,.265,8,40,58,17,中飛
1,1000,1回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,菊池 涼介,右,.244,11,38,27,7,中安
2,1100,1回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,丸 佳浩,左,.314,24,53,82,7,中飛
3,2100,1回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,鈴木 誠也,右,.324,17,59,52,4,中飛
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,桑原 将志,右,.283,7,18,16,15,空三振
6,1000,1回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,ソト,右,.289,16,42,10,0,三ゴロ
7,2000,1回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,ロペス,右,.309,17,47,8,0,遊ゴロ
8,3000,,,,,,,,,,,,,,
9,0000,2回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,松山 竜平,左,.303,9,51,32,0,左２
10,0001,2回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,バティスタ,右,.258,17,36,19,0,左２
11,0010,2回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,會澤 翼,右,.314,9,31,26,0,中飛
12,1010,2回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,安部 友裕,左,.224,4,20,16,6,左飛
13,2010,2回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,高橋 昂也,左,.250,0,0,0,0,遊直
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,筒香 嘉智,左,.295,22,58,49,0,四球
16,0100,2回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,宮崎 敏郎,右,.316,18,51,23,0,二併打
17,2000,2回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,伊藤 光,右,.255,1,4,3,0,四球
18,2100,2回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,大和,右,.205,0,15,18,5,中安
19,2110,2回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,今永 昇太,左,.091,0,1,0,0,左安
20,2111,2回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,柴田 竜拓,左,.203,3,9,21,2,空三振
21,3000,,,,,,,,,,,,,,
22,0000,3回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,田中 広輔,左,.265,8,40,58,17,二ゴロ
23,1000,3回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,菊池 涼介,右,.244,11,38,27,7,右本
24,1000,3回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,丸 佳浩,左,.314,24,53,82,7,一ゴロ
25,2000,3回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,鈴木 誠也,右,.324,17,59,52,4,左本
26,2000,3回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,松山 竜平,左,.303,9,51,32,0,一ゴロ
27,3000,,,,,,,,,,,,,,
28,0000,3回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,桑原 将志,右,.283,7,18,16,15,四球
29,0010,3回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,ソト,右,.289,16,42,10,0,見三振
30,1010,3回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,ロペス,右,.309,17,47,8,0,右飛
31,2010,3回裏,広島,高橋 昂也,左,7.45,ＤｅＮＡ,筒香 嘉智,左,.295,22,58,49,0,四球
32,2110,3回裏,広島,アドゥワ 誠,右,3.43,ＤｅＮＡ,宮崎 敏郎,右,.316,18,51,23,0,見三振
33,3000,,,,,,,,,,,,,,
34,0000,4回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,バティスタ,右,.258,17,36,19,0,遊飛
35,1000,4回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,會澤 翼,右,.314,9,31,26,0,右飛
36,2000,4回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,安部 友裕,左,.224,4,20,16,6,空三振
37,3000,,,,,,,,,,,,,,
38,0000,4回裏,広島,アドゥワ 誠,右,3.43,ＤｅＮＡ,伊藤 光,右,.255,1,4,3,0,遊ゴロ
39,1000,4回裏,広島,アドゥワ 誠,右,3.43,ＤｅＮＡ,大和,右,.205,0,15,18,5,遊ゴロ
40,2000,4回裏,広島,アドゥワ 誠,右,3.43,ＤｅＮＡ,今永 昇太,左,.091,0,1,0,0,三ゴロ
41,3000,,,,,,,,,,,,,,
42,0000,5回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,アドゥワ 誠,右,.000,0,0,0,0,空三振
43,1000,5回表,ＤｅＮＡ,今永 昇太,左,6.66,広島,田中 広輔,左,.265,8,40,58,17,右安
