,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,田口 麗斗,左,5.59,中日,大島 洋平,左,.229,1,13,14,5,遊ゴロ
1,1000,1回表,巨人,田口 麗斗,左,5.59,中日,京田 陽太,左,.212,0,8,6,8,二ゴロ
2,2000,1回表,巨人,田口 麗斗,左,5.59,中日,アルモンテ,右,.366,6,26,19,0,四球
3,2100,1回表,巨人,田口 麗斗,左,5.59,中日,ビシエド,右,.333,5,17,10,0,左安
4,2110,1回表,巨人,田口 麗斗,左,5.59,中日,福田 永将,右,.231,3,13,10,0,見三振
5,3000,,,,,,,,,,,,,,
6,0000,1回裏,中日,ガルシア,左,1.79,巨人,坂本 勇人,右,.352,3,24,19,3,右安
7,0010,1回裏,中日,ガルシア,左,1.79,巨人,吉川 尚輝,左,.256,0,6,11,4,空三振
8,1010,1回裏,中日,ガルシア,左,1.79,巨人,岡本 和真,右,.331,5,22,14,1,三ゴロ
9,2010,1回裏,中日,ガルシア,左,1.79,巨人,ゲレーロ,右,.303,7,24,17,1,右邪飛
10,3000,,,,,,,,,,,,,,
11,0000,2回表,巨人,田口 麗斗,左,5.59,中日,平田 良介,右,.292,2,10,10,3,三飛
12,1000,2回表,巨人,田口 麗斗,左,5.59,中日,高橋 周平,左,.243,2,13,9,0,中飛
13,2000,2回表,巨人,田口 麗斗,左,5.59,中日,大野 奨太,右,.148,1,3,7,0,空三振
14,3000,,,,,,,,,,,,,,
15,0000,2回裏,中日,ガルシア,左,1.79,巨人,マギー,右,.258,4,19,14,0,二ゴロ
16,1000,2回裏,中日,ガルシア,左,1.79,巨人,長野 久義,右,.263,1,10,15,0,四球
17,1100,2回裏,中日,ガルシア,左,1.79,巨人,中井 大介,右,.216,1,5,3,0,空三振
18,2100,2回裏,中日,ガルシア,左,1.79,巨人,大城 卓三,左,.258,1,4,2,0,二ゴロ
19,3000,,,,,,,,,,,,,,
20,0000,3回表,巨人,田口 麗斗,左,5.59,中日,ガルシア,左,.167,0,1,0,0,空三振
21,1000,3回表,巨人,田口 麗斗,左,5.59,中日,大島 洋平,左,.229,1,13,14,5,四球
22,1100,3回表,巨人,田口 麗斗,左,5.59,中日,京田 陽太,左,.212,0,8,6,8,見三振
23,2100,3回表,巨人,田口 麗斗,左,5.59,中日,アルモンテ,右,.366,6,26,19,0,投ゴロ
24,3000,,,,,,,,,,,,,,
25,0000,3回裏,中日,ガルシア,左,1.79,巨人,田口 麗斗,左,.222,0,1,1,0,二ゴロ
26,1000,3回裏,中日,ガルシア,左,1.79,巨人,坂本 勇人,右,.352,3,24,19,3,三ゴロ
27,2000,3回裏,中日,ガルシア,左,1.79,巨人,吉川 尚輝,左,.256,0,6,11,4,投ゴロ
28,3000,,,,,,,,,,,,,,
29,0000,4回表,巨人,田口 麗斗,左,5.59,中日,ビシエド,右,.333,5,17,10,0,遊ゴロ
30,1000,4回表,巨人,田口 麗斗,左,5.59,中日,福田 永将,右,.231,3,13,10,0,中本
31,1000,4回表,巨人,田口 麗斗,左,5.59,中日,平田 良介,右,.292,2,10,10,3,四球
32,1100,4回表,巨人,田口 麗斗,左,5.59,中日,高橋 周平,左,.243,2,13,9,0,遊飛
33,2100,4回表,巨人,田口 麗斗,左,5.59,中日,大野 奨太,右,.148,1,3,7,0,左飛
34,3000,,,,,,,,,,,,,,
35,0000,4回裏,中日,ガルシア,左,1.79,巨人,岡本 和真,右,.331,5,22,14,1,遊ゴロ
36,1000,4回裏,中日,ガルシア,左,1.79,巨人,ゲレーロ,右,.303,7,24,17,1,一ゴロ
37,2000,4回裏,中日,ガルシア,左,1.79,巨人,マギー,右,.258,4,19,14,0,三安
38,2100,4回裏,中日,ガルシア,左,1.79,巨人,長野 久義,右,.263,1,10,15,0,中飛
39,3000,,,,,,,,,,,,,,
40,0000,5回表,巨人,田口 麗斗,左,5.59,中日,ガルシア,左,.167,0,1,0,0,投ゴロ
41,1000,5回表,巨人,田口 麗斗,左,5.59,中日,大島 洋平,左,.229,1,13,14,5,投ゴロ
42,2000,5回表,巨人,田口 麗斗,左,5.59,中日,京田 陽太,左,.212,0,8,6,8,二飛
43,3000,,,,,,,,,,,,,,
44,0000,5回裏,中日,ガルシア,左,1.79,巨人,中井 大介,右,.216,1,5,3,0,空三振
45,1000,5回裏,中日,ガルシア,左,1.79,巨人,大城 卓三,左,.258,1,4,2,0,捕ゴロ
46,2000,5回裏,中日,ガルシア,左,1.79,巨人,田口 麗斗,左,.222,0,1,1,0,見三振
47,3000,,,,,,,,,,,,,,
48,0000,6回表,巨人,田口 麗斗,左,5.59,中日,アルモンテ,右,.366,6,26,19,0,遊ゴロ
49,1000,6回表,巨人,田口 麗斗,左,5.59,中日,ビシエド,右,.333,5,17,10,0,左本
50,1000,6回表,巨人,田口 麗斗,左,5.59,中日,福田 永将,右,.231,3,13,10,0,右飛
51,2000,6回表,巨人,田口 麗斗,左,5.59,中日,平田 良介,右,.292,2,10,10,3,右安
52,2100,6回表,巨人,田口 麗斗,左,5.59,中日,高橋 周平,左,.243,2,13,9,0,二ゴロ
53,3000,,,,,,,,,,,,,,
54,0000,6回裏,中日,ガルシア,左,1.79,巨人,坂本 勇人,右,.352,3,24,19,3,右飛
55,1000,6回裏,中日,ガルシア,左,1.79,巨人,吉川 尚輝,左,.256,0,6,11,4,死球
56,1100,6回裏,中日,ガルシア,左,1.79,巨人,岡本 和真,右,.331,5,22,14,1,中飛
57,2100,6回裏,中日,ガルシア,左,1.79,巨人,ゲレーロ,右,.303,7,24,17,1,空三振
58,3000,,,,,,,,,,,,,,
59,0000,7回表,巨人,田口 麗斗,左,5.59,中日,大野 奨太,右,.148,1,3,7,0,見三振
60,1000,7回表,巨人,田口 麗斗,左,5.59,中日,ガルシア,左,.167,0,1,0,0,三邪飛
61,2000,7回表,巨人,田口 麗斗,左,5.59,中日,大島 洋平,左,.229,1,13,14,5,二ゴロ
62,2100,7回表,巨人,田口 麗斗,左,5.59,中日,京田 陽太,左,.212,0,8,6,8,右安
63,2110,7回表,巨人,田口 麗斗,左,5.59,中日,アルモンテ,右,.366,6,26,19,0,左本
64,2000,7回表,巨人,田口 麗斗,左,5.59,中日,ビシエド,右,.333,5,17,10,0,三邪飛
65,3000,,,,,,,,,,,,,,
66,0000,7回裏,中日,ガルシア,左,1.79,巨人,マギー,右,.258,4,19,14,0,一邪飛
67,1000,7回裏,中日,ガルシア,左,1.79,巨人,長野 久義,右,.263,1,10,15,0,一ゴロ
68,2000,7回裏,中日,ガルシア,左,1.79,巨人,中井 大介,右,.216,1,5,3,0,中安
69,2100,7回裏,中日,ガルシア,左,1.79,巨人,大城 卓三,左,.258,1,4,2,0,中飛
70,3000,,,,,,,,,,,,,,
71,0000,8回表,巨人,田原 誠次,右,0.77,中日,福田 永将,右,.231,3,13,10,0,空三振
72,1000,8回表,巨人,田原 誠次,右,0.77,中日,平田 良介,右,.292,2,10,10,3,右２
73,1010,8回表,巨人,田原 誠次,右,0.77,中日,高橋 周平,左,.243,2,13,9,0,空三振
74,2010,8回表,巨人,田原 誠次,右,0.77,中日,大野 奨太,右,.148,1,3,7,0,右安
75,2100,8回表,巨人,田原 誠次,右,0.77,中日,ガルシア,左,.167,0,1,0,0,遊ゴロ
76,3000,,,,,,,,,,,,,,
77,0000,8回裏,中日,ガルシア,左,1.79,巨人,若林 晃弘,右,-,0,0,0,0,二飛
78,1000,8回裏,中日,ガルシア,左,1.79,巨人,坂本 勇人,右,.352,3,24,19,3,右安
79,1100,8回裏,中日,ガルシア,左,1.79,巨人,吉川 尚輝,左,.256,0,6,11,4,死球
80,1110,8回裏,中日,ガルシア,左,1.79,巨人,岡本 和真,右,.331,5,22,14,1,中安
81,1111,8回裏,中日,ガルシア,左,1.79,巨人,ゲレーロ,右,.303,7,24,17,1,三併打
82,3000,,,,,,,,,,,,,,
83,0000,9回表,巨人,中川 皓太,左,5.23,中日,大島 洋平,左,.229,1,13,14,5,投ゴロ
84,1000,9回表,巨人,中川 皓太,左,5.23,中日,京田 陽太,左,.212,0,8,6,8,二ゴロ
85,2000,9回表,巨人,中川 皓太,左,5.23,中日,アルモンテ,右,.366,6,26,19,0,左飛
86,3000,,,,,,,,,,,,,,
87,0000,9回裏,中日,ガルシア,左,1.79,巨人,マギー,右,.258,4,19,14,0,三ゴロ
88,1000,9回裏,中日,ガルシア,左,1.79,巨人,長野 久義,右,.263,1,10,15,0,左安
89,1100,9回裏,中日,ガルシア,左,1.79,巨人,辻 東倫,左,.000,0,0,0,0,ゴロ
90,3000,,,,,,,,,,,,,,
