,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,今村 信貴,左,3.38,ヤクルト,西浦 直亨,右,.258,5,25,17,1,遊飛
1,1000,1回表,巨人,今村 信貴,左,3.38,ヤクルト,青木 宣親,左,.282,4,32,27,1,中安
2,1100,1回表,巨人,今村 信貴,左,3.38,ヤクルト,山田 哲人,右,.271,14,28,49,16,空三振
3,2100,1回表,巨人,今村 信貴,左,3.38,ヤクルト,バレンティン,右,.254,17,51,47,0,遊ゴロ
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ヤクルト,小川 泰弘,右,2.87,巨人,陽 岱鋼,右,.261,2,8,6,1,中飛
6,1000,1回裏,ヤクルト,小川 泰弘,右,2.87,巨人,田中 俊太,左,.243,0,4,10,4,投ゴロ
7,2000,1回裏,ヤクルト,小川 泰弘,右,2.87,巨人,マギー,右,.293,6,28,18,0,左安
8,2100,1回裏,ヤクルト,小川 泰弘,右,2.87,巨人,岡本 和真,右,.327,13,44,27,2,遊ゴロ
9,3000,,,,,,,,,,,,,,
10,0000,2回表,巨人,今村 信貴,左,3.38,ヤクルト,川端 慎吾,左,.262,1,8,17,0,投ゴロ
11,1000,2回表,巨人,今村 信貴,左,3.38,ヤクルト,畠山 和洋,右,.255,3,11,8,0,遊ゴロ
12,2000,2回表,巨人,今村 信貴,左,3.38,ヤクルト,坂口 智隆,左,.329,1,18,35,5,遊ゴロ
13,3000,,,,,,,,,,,,,,
14,0000,2回裏,ヤクルト,小川 泰弘,右,2.87,巨人,亀井 善行,左,.298,6,27,24,3,二ゴロ
15,1000,2回裏,ヤクルト,小川 泰弘,右,2.87,巨人,長野 久義,右,.273,4,24,22,2,四球
16,1100,2回裏,ヤクルト,小川 泰弘,右,2.87,巨人,吉川 尚輝,左,.220,2,14,15,8,一ゴロ
17,2010,2回裏,ヤクルト,小川 泰弘,右,2.87,巨人,小林 誠司,右,.235,1,22,19,0,中飛
18,3000,,,,,,,,,,,,,,
19,0000,3回表,巨人,今村 信貴,左,3.38,ヤクルト,中村 悠平,右,.210,2,15,20,2,遊飛
20,1000,3回表,巨人,今村 信貴,左,3.38,ヤクルト,小川 泰弘,右,.000,0,0,1,0,右邪飛
21,2000,3回表,巨人,今村 信貴,左,3.38,ヤクルト,西浦 直亨,右,.258,5,25,17,1,空三振
22,3000,,,,,,,,,,,,,,
23,0000,3回裏,ヤクルト,小川 泰弘,右,2.87,巨人,今村 信貴,左,.000,0,0,0,0,空三振
24,1000,3回裏,ヤクルト,小川 泰弘,右,2.87,巨人,陽 岱鋼,右,.261,2,8,6,1,遊ゴロ
25,2000,3回裏,ヤクルト,小川 泰弘,右,2.87,巨人,田中 俊太,左,.243,0,4,10,4,一安
26,2100,3回裏,ヤクルト,小川 泰弘,右,2.87,巨人,マギー,右,.293,6,28,18,0,左安
27,2110,3回裏,ヤクルト,小川 泰弘,右,2.87,巨人,岡本 和真,右,.327,13,44,27,2,投ゴロ
28,3000,,,,,,,,,,,,,,
29,0000,4回表,巨人,今村 信貴,左,3.38,ヤクルト,青木 宣親,左,.282,4,32,27,1,二ゴロ
30,1000,4回表,巨人,今村 信貴,左,3.38,ヤクルト,山田 哲人,右,.271,14,28,49,16,四球
31,1100,4回表,巨人,今村 信貴,左,3.38,ヤクルト,バレンティン,右,.254,17,51,47,0,空三振
32,2010,4回表,巨人,今村 信貴,左,3.38,ヤクルト,川端 慎吾,左,.262,1,8,17,0,左安
33,3000,,,,,,,,,,,,,,
34,0000,4回裏,ヤクルト,小川 泰弘,右,2.87,巨人,亀井 善行,左,.298,6,27,24,3,左飛
35,1000,4回裏,ヤクルト,小川 泰弘,右,2.87,巨人,長野 久義,右,.273,4,24,22,2,二飛
36,2000,4回裏,ヤクルト,小川 泰弘,右,2.87,巨人,吉川 尚輝,左,.220,2,14,15,8,投ゴロ
37,3000,,,,,,,,,,,,,,
38,0000,5回表,巨人,今村 信貴,左,3.38,ヤクルト,畠山 和洋,右,.255,3,11,8,0,中飛
39,1000,5回表,巨人,今村 信貴,左,3.38,ヤクルト,坂口 智隆,左,.329,1,18,35,5,二安
40,1100,5回表,巨人,今村 信貴,左,3.38,ヤクルト,中村 悠平,右,.210,2,15,20,2,三ゴロ
41,2010,5回表,巨人,今村 信貴,左,3.38,ヤクルト,小川 泰弘,右,.000,0,0,1,0,空三振
42,3000,,,,,,,,,,,,,,
43,0000,5回裏,ヤクルト,小川 泰弘,右,2.87,巨人,小林 誠司,右,.235,1,22,19,0,遊ゴロ
