,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,西武,今井 達也,右,5.07,ソフトバンク,牧原 大成,左,.344,3,24,7,7,中安
1,0100,1回表,西武,今井 達也,右,5.07,ソフトバンク,今宮 健太,右,.264,11,45,25,5,投犠打
2,1010,1回表,西武,今井 達也,右,5.07,ソフトバンク,中村 晃,左,.286,13,51,54,1,右飛
3,2001,1回表,西武,今井 達也,右,5.07,ソフトバンク,グラシアル,右,.303,6,20,7,1,空三振
4,3000,,,,,,,,,,,,,,
5,0000,1回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,秋山 翔吾,左,.322,19,71,69,14,中安
6,0100,1回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,源田 壮亮,左,.277,3,51,43,34,中３
7,0001,1回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,浅村 栄斗,右,.319,27,112,61,4,中２
8,0010,1回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,山川 穂高,右,.278,41,110,71,0,左本
9,0000,1回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,栗山 巧,左,.257,6,44,45,1,右飛
10,1000,1回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,中村 剛也,右,.261,25,62,31,0,遊安
11,1100,1回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,森 友哉,左,.277,15,76,58,5,中飛
12,2100,1回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,メヒア,右,.215,9,20,16,0,空三振
13,3000,,,,,,,,,,,,,,
14,0000,2回表,西武,今井 達也,右,5.07,ソフトバンク,長谷川 勇也,左,.308,5,20,8,0,遊ゴロ
15,1000,2回表,西武,今井 達也,右,5.07,ソフトバンク,松田 宣浩,右,.253,27,70,45,3,空三振
16,2000,2回表,西武,今井 達也,右,5.07,ソフトバンク,上林 誠知,左,.268,20,57,26,12,一ゴロ
17,3000,,,,,,,,,,,,,,
18,0000,2回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,金子 侑司,右,.208,1,32,24,27,四球
19,0100,2回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,秋山 翔吾,左,.322,19,71,69,14,捕飛
20,1010,2回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,源田 壮亮,左,.277,3,51,43,34,右安
21,1100,2回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,浅村 栄斗,右,.319,27,112,61,4,中安
22,1110,2回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,山川 穂高,右,.278,41,110,71,0,左安
23,1110,2回裏,ソフトバンク,大竹 耕太郎,左,4.58,西武,栗山 巧,左,.257,6,44,45,1,二ゴロ
24,2101,2回裏,ソフトバンク,高橋 礼,右,3.13,西武,中村 剛也,右,.261,25,62,31,0,中２
25,2010,2回裏,ソフトバンク,高橋 礼,右,3.13,西武,森 友哉,左,.277,15,76,58,5,一ゴロ
26,3000,,,,,,,,,,,,,,
27,0000,3回表,西武,今井 達也,右,5.07,ソフトバンク,明石 健志,左,.259,0,6,7,0,三直
28,1000,3回表,西武,今井 達也,右,5.07,ソフトバンク,甲斐 拓也,右,.211,7,30,23,2,一ゴロ
29,2000,3回表,西武,今井 達也,右,5.07,ソフトバンク,牧原 大成,左,.344,3,24,7,7,右安
30,2100,3回表,西武,今井 達也,右,5.07,ソフトバンク,今宮 健太,右,.264,11,45,25,5,右安
31,2010,3回表,西武,今井 達也,右,5.07,ソフトバンク,中村 晃,左,.286,13,51,54,1,遊飛
32,3000,,,,,,,,,,,,,,
33,0000,3回裏,ソフトバンク,高橋 礼,右,3.13,西武,メヒア,右,.215,9,20,16,0,右安
34,0100,3回裏,ソフトバンク,高橋 礼,右,3.13,西武,金子 侑司,左,.208,1,32,24,27,右飛
35,1100,3回裏,ソフトバンク,高橋 礼,右,3.13,西武,秋山 翔吾,左,.322,19,71,69,14,遊ゴロ
36,2100,3回裏,ソフトバンク,高橋 礼,右,3.13,西武,源田 壮亮,左,.277,3,51,43,34,中飛
37,3000,,,,,,,,,,,,,,
38,0000,4回表,西武,今井 達也,右,5.07,ソフトバンク,グラシアル,右,.303,6,20,7,1,左２
39,0010,4回表,西武,今井 達也,右,5.07,ソフトバンク,長谷川 勇也,左,.308,5,20,8,0,中飛
40,1010,4回表,西武,今井 達也,右,5.07,ソフトバンク,松田 宣浩,右,.253,27,70,45,3,空三振
41,2001,4回表,西武,今井 達也,右,5.07,ソフトバンク,上林 誠知,左,.268,20,57,26,12,四球
42,2011,4回表,西武,今井 達也,右,5.07,ソフトバンク,明石 健志,左,.259,0,6,7,0,右安
43,2010,4回表,西武,今井 達也,右,5.07,ソフトバンク,甲斐 拓也,右,.211,7,30,23,2,遊安
44,2101,4回表,西武,今井 達也,右,5.07,ソフトバンク,牧原 大成,左,.344,3,24,7,7,中飛
45,3000,,,,,,,,,,,,,,
