,状況,回,守備チーム,投手,利き手,防御率,攻撃チーム,打者,打席,打率,本塁打数,打点,四球数,盗塁数,結果
0,0000,1回表,巨人,吉川 光夫,左,4.70,広島,田中 広輔,左,.273,3,19,31,10,左本
1,0000,1回表,巨人,吉川 光夫,左,4.70,広島,菊池 涼介,右,.287,7,24,11,3,四球
2,0100,1回表,巨人,吉川 光夫,左,4.70,広島,バティスタ,右,.253,8,17,9,0,遊飛
3,1100,1回表,巨人,吉川 光夫,左,4.70,広島,鈴木 誠也,右,.234,4,13,16,0,四球
4,1110,1回表,巨人,吉川 光夫,左,4.70,広島,新井 貴浩,右,.267,1,6,1,0,左本
5,1000,1回表,巨人,吉川 光夫,左,4.70,広島,會澤 翼,右,.364,3,10,11,0,右２
6,1010,1回表,巨人,吉川 光夫,左,4.70,広島,野間 峻祥,左,.329,1,9,6,5,左飛
7,2010,1回表,巨人,吉川 光夫,左,4.70,広島,美間 優槻,右,.160,0,1,1,0,左安
8,2100,1回表,巨人,吉川 光夫,左,4.70,広島,岡田 明丈,左,.150,0,0,0,0,見三振
9,3000,,,,,,,,,,,,,,
10,0000,1回裏,広島,岡田 明丈,右,3.25,巨人,坂本 勇人,右,.343,5,31,25,4,見三振
11,1000,1回裏,広島,岡田 明丈,右,3.25,巨人,吉川 尚輝,左,.248,1,10,13,6,遊飛
12,2000,1回裏,広島,岡田 明丈,右,3.25,巨人,ゲレーロ,右,.296,7,24,19,2,二飛
13,3000,,,,,,,,,,,,,,
14,0000,2回表,巨人,吉川 光夫,左,4.70,広島,田中 広輔,左,.273,3,19,31,10,二ゴロ
15,1000,2回表,巨人,吉川 光夫,左,4.70,広島,菊池 涼介,右,.287,7,24,11,3,中２
16,1010,2回表,巨人,吉川 光夫,左,4.70,広島,バティスタ,右,.253,8,17,9,0,三ゴロ
17,2010,2回表,巨人,吉川 光夫,左,4.70,広島,鈴木 誠也,右,.234,4,13,16,0,四球
18,2110,2回表,巨人,吉川 光夫,左,4.70,広島,新井 貴浩,右,.267,1,6,1,0,中飛
19,3000,,,,,,,,,,,,,,
20,0000,2回裏,広島,岡田 明丈,右,3.25,巨人,マギー,右,.273,4,20,17,0,四球
21,0100,2回裏,広島,岡田 明丈,右,3.25,巨人,岡本 和真,右,.340,9,32,16,2,二併打
22,2000,2回裏,広島,岡田 明丈,右,3.25,巨人,亀井 善行,左,.297,3,21,19,1,一ゴロ
23,3000,,,,,,,,,,,,,,
24,0000,3回表,巨人,吉川 光夫,左,4.70,広島,會澤 翼,右,.364,3,10,11,0,二失
25,0100,3回表,巨人,吉川 光夫,左,4.70,広島,野間 峻祥,左,.329,1,9,6,5,右飛
26,1100,3回表,巨人,吉川 光夫,左,4.70,広島,美間 優槻,右,.160,0,1,1,0,三直
27,2100,3回表,巨人,吉川 光夫,左,4.70,広島,岡田 明丈,左,.150,0,0,0,0,見三振
28,3000,,,,,,,,,,,,,,
29,0000,3回裏,広島,岡田 明丈,右,3.25,巨人,長野 久義,右,.288,3,17,17,1,左飛
30,1000,3回裏,広島,岡田 明丈,右,3.25,巨人,小林 誠司,右,.265,1,18,12,0,四球
31,1100,3回裏,広島,岡田 明丈,右,3.25,巨人,吉川 光夫,左,.000,0,0,0,0,一犠打
32,2010,3回裏,広島,岡田 明丈,右,3.25,巨人,坂本 勇人,右,.343,5,31,25,4,空三振
33,3000,,,,,,,,,,,,,,
34,0000,4回表,巨人,吉川 光夫,左,4.70,広島,田中 広輔,左,.273,3,19,31,10,右本
35,0000,4回表,巨人,吉川 光夫,左,4.70,広島,菊池 涼介,右,.287,7,24,11,3,四球
